dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction,spare_x_count,near_limit_long_share,vol_cv,height_pressure_share,long_wide_item_share,spare_x_volcv,two_dim_large_share,spare_x_p90long,cube_item_share,near_limit_mid_share,spare_x_avgvol,long_thin_item_share,three_dim_near_limit_share,vol_top3_concentration,spare_x_wlstd
0.1,0.5366666666666667,0.5666666666666667,0.6,2.2306666666666666,0.0,164660,0.0,0.5891311705095421,0.0,0.2,-9700.04472243961,0.2,8836.753333333334,0.3,0.5,46984084.4,0.0,0.0,0.49957944907829255,606171.61181958
0.08333333333333333,0.5283333333333334,0.5633333333333332,0.5,2.4513333333333334,0.0,157920,0.0,0.580753477025809,0.0,0.08333333333333333,-7642.135004182621,0.08333333333333333,6952.866666666668,0.25,0.3333333333333333,34917866.66228,0.0,0.0,0.45348618090452264,488455.23033439997
0.06666666666666667,0.5333333333333333,0.5666666666666667,0.6,3.3926666666666665,0.08557037037037037,26700,0.0,0.4126427642694716,0.0,0.13333333333333333,-734.09147763539,0.13333333333333333,949.3333333333334,0.2,0.3333333333333333,5128773.33274,0.06666666666666667,0.0,0.31580286904211013,41171.4005162
0.07142857142857142,0.5183333333333333,0.5666666666666667,0.5,2.7426666666666666,0.0008869259259259385,124922,0.0,0.5965858598212453,0.0,0.07142857142857142,-5322.7390413251505,0.07142857142857142,4625.088333333333,0.2857142857142857,0.35714285714285715,22993933.639033,0.0,0.0,0.40646395210244757,326184.89746468
0.16666666666666666,0.5333333333333333,0.5666666666666667,0.8333333333333334,3.009333333333333,0.003010370370370374,104952,0.0,0.3720008463289926,0.0,0.16666666666666666,-3253.1474011470405,0.16666666666666666,4664.533333333333,0.0,0.4166666666666667,26423123.669582,0.08333333333333333,0.0,0.37408285982236444,240547.78149482002
0.1111111111111111,0.5333333333333333,0.5666666666666667,0.6666666666666666,1.9726666666666666,0.0,183645,0.0,0.5734563924147611,0.0,0.1111111111111111,-11700.804230830785,0.1111111111111111,10882.666666666666,0.2222222222222222,0.4444444444444444,55762330.560090005,0.0,0.0,0.5137629599512096,795910.6314621001
0.1,0.535,0.5666666666666667,0.6,2.0433333333333334,0.0,184920,0.0,0.32814642233707964,0.0,0.2,-6067.75549543494,0.1,9893.220000000001,0.3,0.2,49018593.6,0.0,0.0,0.40282178964840804,557409.7565886
0.1111111111111111,0.5399999999999999,0.5666666666666667,0.8888888888888888,2.1853333333333333,0.0,180342,0.0,0.3522050102442337,0.0,0.1111111111111111,-7057.13179026371,0.1111111111111111,10820.519999999999,0.0,0.4444444444444444,55576506.23112799,0.1111111111111111,0.0,0.48129156317602756,583306.72723778
0.07692307692307693,0.5333333333333333,0.5666666666666667,0.8461538461538461,3.3753333333333333,0.04886518518518519,63401,0.0,0.33999051760630533,0.0,0.15384615384615385,-1657.7937638483447,0.15384615384615385,2601.0666666666666,0.0,0.46153846153846156,15052297.767355,0.07692307692307693,0.0,0.33801061735164367,126434.6307087
0.10526315789473684,0.5333333333333333,0.5666666666666667,0.7894736842105263,4.270666666666667,0.16258370370370373,-89642,0.0,0.40707707715563823,0.0,0.10526315789473684,1920.9967270974569,0.10526315789473684,-2516.2666666666664,0.15789473684210525,0.42105263157894735,-12345764.420556,0.05263157894736842,0.0,0.26215857435938694,-132255.68091638
