volume_top3_share,multi_dim_near_limit_share,side_wall_area_load
0.33801061735164367,0.15384615384615385,1.606111111111111
0.26215857435938694,0.10526315789473684,2.082777777777778
0.0,0.0,0.0
0.5148039574935874,0.2222222222222222,1.0766666666666667
0.44741356558458695,0.2,1.29
0.0,0.0,0.0
0.5184390456793715,0.2222222222222222,1.0666666666666667
0.3923592146491505,0.16666666666666666,1.4305555555555556
0.42291380815766494,0.18181818181818182,1.2733333333333334
0.49695812568765774,0.1,1.2355555555555555
0.0,0.0,0.0
0.40226959055359607,0.0,1.405
0.508206550251068,0.25,1.0116666666666667
0.3780017871104658,0.07142857142857142,1.458888888888889
0.3822435174746336,0.16666666666666666,1.4744444444444444
0.4177828529103142,0.07692307692307693,1.3794444444444445
0.0,0.0,0.0
0.0,0.0,0.0
0.3636704923307948,0.15384615384615385,1.5527777777777778
0.6068674523497745,0.125,0.8811111111111111
0.0,0.0,0.0
0.44485704896483735,0.09090909090909091,1.1972222222222222
0.37507269443849284,0.18181818181818182,1.305
0.4254565655162836,0.2,1.198888888888889
0.0,0.0,0.0
0.478219167132923,0.2222222222222222,1.0666666666666667
0.0,0.0,0.0
0.0,0.0,0.0
0.5833833593468604,0.1111111111111111,1.0544444444444445
0.4898571977235432,0.2,1.1488888888888888
0.5007197696737045,0.0,0.8894444444444445
0.5440032089851584,0.2857142857142857,1.0283333333333333
1.0,1.0,0.14222222222222222
0.48314926968293553,0.1111111111111111,1.1488888888888888
0.0,0.0,0.0
0.0,0.0,0.0
0.3103769071288076,0.07142857142857142,1.5577777777777777
0.42500783453462865,0.2,1.291111111111111
0.3680625288354547,0.2727272727272727,1.45
0.5343419881592695,0.1,1.1605555555555556
0.41209255842558423,0.09090909090909091,1.1072222222222223
0.4054167164892981,0.08333333333333333,1.4105555555555556
0.0,0.0,0.0
0.47585964912280704,0.2222222222222222,1.2116666666666667
0.4072707205187459,0.09090909090909091,1.2461111111111112
0.3724427865115315,0.08333333333333333,1.416111111111111
0.0,0.0,0.0
0.439066265060241,0.08333333333333333,1.3694444444444445
0.0,0.0,0.0
0.36247706697945803,0.16666666666666666,1.385
0.0,0.0,0.0
0.36640263039904347,0.16666666666666666,1.375
1.0,0.3333333333333333,0.43833333333333335
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.2311111111111111
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5528013721006207,0.1111111111111111,0.9872222222222222
0.3751901955902288,0.16666666666666666,1.4705555555555556
0.0,0.0,0.0
0.0,0.0,0.0
0.2855146096332616,0.2,1.77
0.6275566197745186,0.0,0.7944444444444444
0.3380150836156957,0.07692307692307693,1.4938888888888888
0.8218277029184494,0.2,0.6183333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.4167111585691404,0.09090909090909091,1.0972222222222223
1.0,1.0,0.1322222222222222
0.4101723272544755,0.2,1.1916666666666667
0.4359027633492624,0.09090909090909091,1.2472222222222222
0.0,0.0,0.0
0.4269103534112869,0.2,1.1533333333333333
0.5401127134095807,0.25,1.0383333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4824648941478366,0.09090909090909091,1.1705555555555556
1.0,0.0,0.315
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.5,0.3055555555555556
0.5840129043821131,0.2857142857142857,0.8383333333333334
1.0,0.0,0.4527777777777778
0.5397856720951818,0.125,0.9755555555555555
0.43000122428991183,0.16666666666666666,1.3383333333333334
0.6338877541095225,0.3333333333333333,0.855
0.0,0.0,0.0
1.0,0.0,0.3566666666666667
0.37477525828525426,0.07142857142857142,1.5044444444444445
0.8828898648066822,0.0,0.4861111111111111
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3459544336799692,0.07692307692307693,1.4516666666666667
0.0,0.0,0.0
0.8615384615384616,0.0,0.435
0.0,0.0,0.0
0.3951365561559807,0.1,1.2094444444444445
0.0,0.0,0.0
0.4691258433558228,0.1,1.1588888888888889
0.3778164958804595,0.18181818181818182,1.413888888888889
