spare_capacity_sq,spare_capacity_is_low,spare_x_concentration,spare_x_wl_total,wl_max_residual,h_to_H_max_sq,spare_capacity_log1p,spare_x_avg_vol,awkward_length_share,tall_item_share,footprint_x_slack_inv,vert_stacking_pressure,wide_item_share,footprint_cv,width_pressure_x_low_slack,chubby_item_share,tall_x_slack_inv,extreme_height_share,long_x_slack_inv,dominant_footprint_share,tower_block_count,l_ratio_p90,m_ratio_p90,l_ratio_iqr,awkward_vol_x_slack_inv,long_wide_share,long_tall_share,footprint_slack_sat,volume_iqr,p90_l_x_p90_h,vol_tail_pressure,multi_axis_x_slack_inv,flat_extreme_share,slack_sat_quad,wl_max_x_h_max,footprint_gini,cross_axis_peak_ratio,gini_x_slack_inv,orientation_inflexibility,stacking_conflict_score,rotation_x_slack_inv,orientation_flexibility,fp_aspect_iqr,shape_div_x_slack_inv,polarity_p90,rod_item_share,rod_x_slack_inv,vol_dominance,ceiling_crunch_share,vol_anchor_x_slack_inv,fp_pressure_skew,height_heterogeneity,skew_x_slack_inv,pillar_item_share,hw_tail_interaction,pillar_x_slack_inv,fp_per_item_residual,count_x_gini,count_x_slack_inv,vol_packing_density,floor_coverage,floor_sat_x_slack_inv,m_dim_iqr,stacking_eff,stacking_ineff_x_slack_inv,width_sort_stress,width_tail_p90,lateral_x_slack_inv,long_sort_stress,l_sort_tail_p90,longitudinal_x_slack_inv
125686521,0,3339.895086786,13910982.496263001,-1107.9166663,0.0802777775888889,9.324739912284679,27057748.5,0.0,0.2857142857142857,0.1106798881635107,2.2333333333333334,0.7857142857142857,0.39787548904955305,7.007797767697875e-05,0.07142857142857142,0.0,0.0,0.0,0.12198303979125896,1,0.4733333333333334,0.5666666666666667,0.14166666666666672,8.281942816370216e-05,0.35714285714285715,0.14285714285714285,7.290441176470588,1618.5,0.18460000000000004,1.7085146053449352,0.0,0.0,1539667.3602838889,37.65972218736112,-0.19504940995876596,0.0607006940095416,-1.7398038529903536e-05,0.0,1.0,0.0,0.14285714285714285,0.7767857142327592,6.928775500447856e-05,4.27619047550737,0.0,0.0,0.13184764272395952,0.14285714285714285,5.535862733507746e-06,0.707762557071162,0.3739616954979772,6.313108171180973e-05,0.0,0.27199999999999996,0.0,-199267.85719285713,-2.0166666666688573,0.0012487735258898604,0.75086666666665,1.0219999999993186,9.116046739802224e-05,5.5,22.041095890410958,4.046899910945002e-06,0.5057142857142857,0.68,6.065471412005525e-05,0.36904761904146827,0.47333333332544447,3.291834974948134e-05
73702225,1,2439.069970125,10856447.913805,-1091.2499997,0.09,9.057888248784506,26051897.913805,0.0,0.4166666666666667,0.14730132323666484,2.8,0.8333333333333334,0.41546870589945245,9.705722493982453e-05,0.0,0.0,0.0,0.0,0.1451500348918353,3,0.5333333333333333,0.5666666666666667,0.08750000000000002,0.00010676294743380696,0.4166666666666667,0.25,7.081597222222222,1458.0,0.21333333333333335,1.670740079637512,0.0,0.0,1599171.006101389,51.99999999,-0.185914332784209,0.08224052718866393,-2.1655717272473772e-05,0.0,1.0,0.0,0.16666666666666666,0.7979797979170253,9.295036323976621e-05,4.31428571357653,0.0,0.0,0.1827818206782869,0.3333333333333333,1.5988612725531046e-05,0.7418004186958118,0.3647966083825588,8.64065717758562e-05,0.08333333333333333,0.2924,9.706853037114324e-06,-259874.99995,-1.849056603773434,0.0013977868373444627,0.8092222222222043,0.9553333333326964,0.00011127936323035354,5.5,25.41172365666434,4.583799116821997e-06,0.5366666666666666,0.68,7.920792079206998e-05,0.423611111104051,0.5333333333244444,4.934316961025063e-05
57820816,1,2210.816813304,9777476.664132,-1112.4999997,0.0802777775888889,8.936561204693394,21873783.38754,0.0,0.38461538461538464,0.16909937427751937,2.7666666666666666,0.7692307692307693,0.39194941737920885,0.00010114803014211298,0.15384615384615385,0.0,0.0,0.0,0.13625154130702835,2,0.5233333333333333,0.5666666666666667,0.15000000000000002,0.00012137763617053559,0.46153846153846156,0.15384615384615385,7.669117647058823,1288.0,0.2232888888888889,1.4759706920526259,0.0,0.0,1653367.3602538889,49.11111104388889,-0.19133556009773367,0.07638798877152529,-2.5162488176973764e-05,0.0,1.0,0.0,0.15384615384615385,0.7499999999791667,9.863216907646973e-05,4.29523809454195,0.0,0.0,0.17798695047598198,0.23076923076923078,8.26615969143478e-06,0.771270036985187,0.3334761924968342,0.00010142951564769668,0.15384615384615385,0.3128,2.023226641582346e-05,-259884.61533461537,-2.0341880341874288,0.0017096265121370822,0.8310222222222038,1.0813333333326125,0.00014220585656660577,4.0,23.05548705302096,5.70405350413945e-06,0.5507692307692308,0.68,8.94266175696884e-05,0.389743589737094,0.5233333333246112,5.125507492596564e-05
83978896,1,2691.952941036,10878431.663612,-1013.7499997,0.0802777775888889,9.123147160273806,25261623.38814,0.0,0.46153846153846156,0.12953754229862255,3.2666666666666666,0.8461538461538461,0.4332581971601082,9.23244785765244e-05,0.07692307692307693,0.0,0.0,0.0,0.1391304347826087,1,0.48000000000000004,0.56,0.1166666666666667,9.23244785765244e-05,0.5384615384615384,0.15384615384615385,7.8088235294117645,1248.0,0.19200000000000003,1.525421363991517,0.0,0.0,1409166.839486389,49.11111104388889,-0.21799821799824104,0.08274248274973513,-2.3788544085357622e-05,0.0,1.0,0.0,0.23076923076923078,0.6538461538304734,7.134934966575478e-05,4.333333332611111,0.07692307692307693,8.394050297148465e-06,0.18573501506864087,0.23076923076923078,1.659682021880299e-05,0.8086956521668809,0.33640458388568734,8.824701573186301e-05,0.07692307692307693,0.28672000000000003,8.3940502962334e-06,-259884.61533461537,-2.2385321100942663,0.0014185945000634444,0.7963555555555379,0.9966666666660022,0.00010875891168331443,4.0,23.97056856187291,4.552359848149197e-06,0.5415384615384615,0.672,7.333042339588899e-05,0.39487179486521373,0.479999999992,4.308945819131063e-05
142993764,0,3159.931622202,13323205.003986,-940.8333336999999,0.0802777775888889,9.389239411968807,35919657.820356,0.0,0.45454545454545453,0.09317325098406841,2.7666666666666666,1.0,0.48114329375195447,8.361903169161301e-05,0.09090909090909091,0.0,0.0,0.0,0.16560509554140126,2,0.5333333333333333,0.5666666666666667,0.10833333333333339,7.601730153783001e-05,0.45454545454545453,0.2727272727272727,6.819852941176471,1440.0,0.21333333333333335,1.4541492645723624,0.0,0.0,1241367.3618538887,49.11111104388889,-0.20650030597677582,0.08815756664819087,-1.72687996301019e-05,0.0,1.0,0.0,0.18181818181818182,1.3243092688742508,0.00011074662664391907,4.142857142265306,0.0,0.0,0.2014405907632649,0.45454545454545453,1.0955002760672935e-05,0.8216560509482179,0.36858061572145406,6.871182898044398e-05,0.09090909090909091,0.27199999999999996,7.602365855618711e-06,-259863.63631363635,-1.7234042553251532,0.000919886268529864,0.7342666666666504,0.8373333333327752,7.002285777995526e-05,6.5,26.30732484076433,3.178811411718732e-06,0.52,0.68,5.6865696604778654e-05,0.4363636363563636,0.5333333333244444,3.6491356109410196e-05
98743969,1,2744.698948866,11394426.669979,-973.3333336999999,0.0802777775888889,9.204121072162266,29035085.919979,0.0,0.4166666666666667,0.11539353054892769,2.7666666666666666,0.9166666666666666,0.4380253199301603,9.223854564969477e-05,0.08333333333333333,0.0,0.0,0.0,0.14494773519163764,2,0.5283333333333333,0.5666666666666667,0.14166666666666672,7.546790098611391e-05,0.4166666666666667,0.25,7.051470588235294,1869.25,0.20957222222222224,1.5217066423295214,0.0,0.0,1314844.4452088887,49.11111104388889,-0.22274709302328166,0.08565891468723376,-2.241592965917875e-05,0.0,1.0,0.0,0.16666666666666666,0.7165775400476182,7.211198741347932e-05,4.128571427988776,0.0,0.0,0.18982973504833617,0.25,1.4094871922209834e-05,0.7393728222934687,0.3496332968323185,7.44060402831231e-05,0.08333333333333333,0.2697333333333333,8.386166179425093e-06,-259874.99995,-1.8113207547231238,0.0012076079298372136,0.7791777777777605,0.9566666666660288,9.627318774941456e-05,5.5,24.434146341463414,4.118580315954367e-06,0.53,0.68,6.843111603098839e-05,0.3972222222156019,0.5283333333245278,3.997405879194545e-05
68807025,1,2430.981997185,11243181.252765,-1195.416667,0.0802777775888889,9.023528749909364,21747712.49763,0.0,0.2857142857142857,0.16340145063116257,2.2333333333333334,0.8571428571428571,0.3708197014116523,0.00010332001653120264,0.07142857142857142,0.0,0.0,0.0,0.12375909993381866,3,0.5333333333333333,0.5666666666666667,0.15416666666666667,0.00011193001790880287,0.5,0.21428571428571427,7.934046345811051,1354.0,0.20800000000000005,1.3451137447214276,0.0,0.0,1837154.3411813888,45.333333280000005,-0.19755390628432812,0.06689209958386898,-2.381602245742065e-05,0.0,1.0,0.0,0.21428571428571427,1.0324197860046211,0.00012446275363195718,4.333333332611111,0.0,0.0,0.11900286064568537,0.2857142857142857,7.462865962979926e-06,0.7326273990666732,0.36025624054753563,8.83215670966347e-05,0.0,0.27199999999999996,0.0,-239892.85714285713,-1.9914529914546444,0.0016877637128767011,0.8156666666666486,1.0073333333326617,0.00012143861764105367,4.5,24.29185969556585,4.962755113859236e-06,0.5142857142857143,0.68,8.19770946353126e-05,0.4107142857074405,0.5333333333244444,4.951347627575539e-05
261565929,0,4989.029928966,15883233.7494609,-808.75,0.0802777775888889,9.691160293655768,46621907.099999994,0.0,0.3,0.060723596491933166,1.6666666666666665,0.8,0.4652062678609294,4.9462099666130826e-05,0.1,0.0,0.0,0.0,0.17347789824854046,3,0.5333333333333333,0.5666666666666667,0.19166666666666665,4.946209966613083e-05,0.4,0.2,5.630514705882353,1854.25,0.21511111111111111,1.5946161584625522,0.0,0.0,964487.673545639,49.11111104388889,-0.22244378447182356,0.10001414225530805,-1.3754021175527719e-05,0.0,1.0,0.0,0.1,0.8458333332779862,5.2299066981222796e-05,4.033333332811111,0.0,0.0,0.2308946473791851,0.3,9.056112620770946e-06,0.7347789824792761,0.36851386556433496,4.5432448060299917e-05,0.1,0.2992,6.183144747036224e-06,-259849.99995,-1.5934065934110364,0.0006183144747036225,0.6405999999999858,0.7993333333328004,4.94239370143295e-05,5.25,24.04253544620517,2.5717523682124444e-06,0.512,0.68,4.204538428244345e-05,0.3933333333267778,0.5333333333244444,2.43203693394394e-05
410386564,0,5325.662550334,17075805.8340086,-717.9166667,0.0802777775888889,9.916354418242951,55691492.886638,0.0,0.1111111111111111,0.041609055711790056,0.5666666666666667,0.7777777777777778,0.3848362994257872,3.8391716164557865e-05,0.2222222222222222,0.0,0.0,0.0,0.1990990990990991,1,0.5066666666666667,0.5133333333333333,0.2,4.387624704520899e-05,0.4444444444444444,0.2222222222222222,4.851102941176471,2133.0,0.19253333333333336,1.4415568668660577,0.0,0.0,710508.5070006388,35.416666625000005,-0.1266545834020424,0.08403361344195533,-6.252077372002968e-06,0.0,1.0,0.0,0.0,0.9515151514803672,4.696982336766382e-05,4.028571428053061,0.0,0.0,0.18005820063049954,0.3333333333333333,6.475748988688836e-06,0.7918918918854712,0.2987001273486493,3.909032934571192e-05,0.1111111111111111,0.27104,5.484801614454848e-06,-187333.33333333334,-0.9285714285735616,0.00044426893077084267,0.54982222222221,0.7399999999995067,3.652877875404631e-05,4.0,22.29009009009009,2.21458120316255e-06,0.5155555555555555,0.616,3.04077401520372e-05,0.3796296296233025,0.5066666666582222,1.8739738849999196e-05
163609681,0,3441.163830026,13260003.337597,-876.666667,0.09,9.45657525451379,37453210.817019,0.0,0.36363636363636365,0.08104650586622948,2.2333333333333334,0.9090909090909091,0.3909678140173265,7.106714423787595e-05,0.09090909090909091,0.0,0.0,0.0,0.16296296296296298,4,0.55,0.5666666666666667,0.10833333333333328,7.106714423787595e-05,0.45454545454545453,0.2727272727272727,6.598039215686274,1132.5,0.20166666666666666,1.3817876990903164,0.0,0.0,1074677.7784688887,48.0,-0.18181818181821496,0.09260450157785136,-1.4214540053021713e-05,0.0,1.0,0.0,0.36363636363636365,0.9236111109971545,7.220783276669743e-05,4.85714285644898,0.09090909090909091,7.1072700265095615e-06,0.15983110310782203,0.45454545454545453,5.5196015853788895e-06,0.7925925925854168,0.28608499391696457,6.19648653416742e-05,0.0,0.27199999999999996,0.0,-239863.63636363635,-1.5505617977523323,0.000859979673140491,0.7157555555555397,0.80999999999946,6.332577593615797e-05,4.0,26.509465020576133,2.9491342140618174e-06,0.5418181818181818,0.68,5.316237979829152e-05,0.45303030302275255,0.5499999999908334,3.5417895631515685e-05
823173481,0,6663.448484576001,16712507.5,-457.5,0.0625,10.264373617246324,77986919.842897,0.0,0.0,0.020302526819376523,0.0,0.8333333333333334,0.3455299416249861,2.9044100562293788e-05,0.0,0.0,0.0,0.0,0.2534562211981567,1,0.5166666666666666,0.5,0.17083333333333334,3.4852920674752545e-05,0.5,0.5,3.7291666666666665,2301.5,0.1808333333333333,1.52584462566681,0.0,0.0,339306.25,31.25,-0.14186933714842942,0.1072961373388716,-4.944733092203983e-06,0.0,1.0,0.0,0.0,0.6833333332990277,2.3816984250433418e-05,4.071428570882653,0.0,0.0,0.27316205775950253,0.5,3.164161447462885e-05,0.5207373271841407,0.3071872407411578,1.8149849331989913e-05,0.0,0.22,0.0,-187250.0,-0.5185185185209842,0.00020912481265173314,0.3624222222222142,0.4339999999997107,1.5126694782325313e-05,4.0,25.052227342549923,1.3912589473663246e-06,0.4733333333333334,0.6,2.0912481265901472e-05,0.4111111111042593,0.5166666666580556,1.43289223486196e-05
895924624,0,9560.109020252,14092983.3323356,-350.8333333,0.09,10.306716829702717,90203075.2,0.0,0.4,0.01573009407988304,1.1666666666666665,0.8,0.5405896790752002,2.6726355527344406e-05,0.2,0.0,0.0,0.0,0.330550918196995,2,0.5533333333333333,0.5866666666666667,0.11666666666666664,2.6726355527344402e-05,0.4,0.2,2.8088235294117645,1742.0,0.21395555555555557,1.5619856649853996,0.0,0.0,221684.0277463889,36.0,-0.1394690265488603,0.15292035399280232,-4.659529151037539e-06,0.0,1.0,0.0,0.2,2.111111110796296,7.0530215337904e-05,4.580952380258277,0.0,0.0,0.3416511813113657,0.4,2.3211575603732757e-05,0.6527545909795263,0.39598577462288576,2.1807917645981036e-05,0.0,0.3003733333333333,0.0,-179700.0,-0.7272727272726898,0.00016704530268050764,0.334844444444437,0.3993333333330671,1.3341351507852925e-05,8.0,25.15525876460768,1.3281143656090514e-06,0.52,0.7040000000000001,2.3519978618200473e-05,0.4399999999926667,0.553333333324111,1.4699986636130295e-05
18792225,1,-1108.44986763,-7143718.751445,-1487.916667,0.09,0.0,-12580425.00204,0.0,0.23529411764705882,-0.3801431299726182,2.2333333333333334,0.8823529411764706,0.3642844449254336,-0.0002035885881810038,0.11764705882352941,-0.0,0.0,-0.0,0.11072144288577154,4,0.5333333333333333,0.5466666666666666,0.15000000000000002,-0.0002035885881810038,0.4117647058823529,0.23529411764705882,9.61952861952862,1520.0,0.19555555555555554,1.407965947096382,0.0,0.0,2715629.341376389,48.0,-0.1579534468654853,0.058255372933819445,3.643678128385738e-05,0.0,1.0,-0.0,0.17647058823529413,0.8055555554483027,-0.00018582639301320251,4.371428570804082,0.058823529411764705,-1.3569441617480572e-05,0.1043478260869544,0.4117647058823529,1.534301221687091e-05,0.882264529050602,0.2795353505654114,-0.00020352122930814432,0.058823529411764705,0.27114666666666665,-1.3569441620607647e-05,-239911.76470588235,-2.0540540540549794,-0.00392156862835561,1.096333333333309,1.3306666666657796,-0.0003069588619760292,3.0,24.71693386773547,-9.332893340340982e-06,0.5341176470588236,0.6559999999999999,-0.00015132641291814333,0.4215686274439543,0.5333333333244444,-9.724766492365665e-05
741091729,0,7929.097594172999,16345142.917574098,-440.41666669999995,0.0802777775888889,10.211854216180742,80657211.824259,0.0,0.16666666666666666,0.022055484191498293,0.5666666666666667,0.8333333333333334,0.36698182534634727,3.0610245861494764e-05,0.16666666666666666,0.0,0.0,0.0,0.2537764350453172,3,0.5583333333333333,0.5333333333333333,0.12083333333333335,3.061024586149476e-05,0.6666666666666666,0.3333333333333333,3.7474048442906573,762.75,0.20472222222222225,1.267536704730832,0.0,0.0,360500.17365113884,45.333333280000005,-0.171524404348947,0.15100624565409929,-6.300716465817165e-06,0.0,1.0,0.0,0.3333333333333333,0.5124999999113604,1.8825985808011696e-05,4.785714285030613,0.0,0.0,0.22759745738874795,0.5,3.4343965201254506e-05,0.5226586102671663,0.3108697476187376,1.9199155503329797e-05,0.0,0.2773333333333333,0.0,-239750.0,-0.8039215686267154,0.00022040186606103656,0.3950444444444357,0.4413333333330391,1.6211781704184802e-05,2.75,26.85347432024169,1.367928928131172e-06,0.5133333333333333,0.64,2.3509532380706625e-05,0.4611111111034259,0.5583333333240278,1.6938291558733753e-05
37822500,1,-1794.6130315500002,-10283312.49795,-1498.7499997,0.09,0.0,-17476250.00205,0.0,0.5,-0.2718839108681478,5.0,0.8888888888888888,0.4210355995774474,-0.0001445582840931678,0.05555555555555555,-0.0,0.0,-0.0,0.10348258706467661,5,0.5333333333333333,0.5666666666666667,0.1833333333333334,-0.0001445582840931678,0.4444444444444444,0.1111111111111111,10.336601307189543,1396.75,0.2008888888888889,1.5401524926686219,0.0,0.0,2795862.672496389,51.99999999,-0.20343605504334328,0.06219785696526514,3.30790333403864e-05,0.0,1.0,-0.0,0.2777777777777778,0.7051282050490535,-0.00011465517912208857,4.490476189762472,0.05555555555555555,-9.033423667571479e-06,0.1301270772238489,0.3888888888888889,6.890499191095685e-06,0.8626865671564534,0.338913725061242,-0.00014027423856204777,0.05555555555555555,0.27880000000000005,-9.033423669038858e-06,-259916.66661666665,-2.6827586206912244,-0.0029268292687685904,1.1366666666666414,1.3399999999991066,-0.00021788617886167878,5.5,25.44776119402985,-6.3896240132921395e-06,0.5488888888888889,0.68,-0.0001105691056910749,0.42407407406700615,0.5333333333244444,-6.895513399464636e-05
48622729,1,1940.3483787010002,9439698.75,-1180.4166667,0.0802777775888889,8.849944227235596,20397097.768158,0.0,0.3076923076923077,0.19414141095452322,2.2,0.8461538461538461,0.38154985423869603,0.00012132977432661974,0.0,0.0,0.0,0.0,0.14256339958875944,3,0.5333333333333333,0.56,0.06666666666666665,0.00013235975381085792,0.5384615384615384,0.23076923076923078,8.079044117647058,1560.0,0.21333333333333335,1.457154127330581,0.0,0.0,1832639.0625,49.11111104388889,-0.18377252172268121,0.07255565813721941,-2.6354871894830754e-05,0.0,1.0,0.0,0.15384615384615385,0.9705882351757498,0.00013919214731884075,4.29523809454195,0.0,0.0,0.1750335288084736,0.46153846153846156,1.1160717261267768e-05,0.8533241946462693,0.34527230260056213,0.00012237547607143938,0.07692307692307693,0.28672000000000003,1.1031561295288307e-05,-259884.61533461537,-1.9464285714283047,0.0018643338589037237,0.8450444444444257,0.9726666666660182,0.00013949041541171355,5.0,26.063742289239205,5.502291085536118e-06,0.52,0.672,9.637171948944551e-05,0.4333333333261111,0.5333333333244444,6.214446197132496e-05
