near_limit_mid_share,spare_x_avgvol,long_thin_item_share
0.1,49888963.1,0.0
0.5,47666727.9,0.1
0.45454545454545453,36186217.817082,0.0
0.5555555555555556,49389092.887262,0.1111111111111111
0.38461538461538464,28776306.460692,0.0
0.36363636363636365,37042389.0,0.0
0.3333333333333333,26889549.913683,0.08333333333333333
0.3333333333333333,82224589.324636,0.0
0.2222222222222222,56180831.007237,0.1111111111111111
0.5,82949062.5,0.0
0.375,-19690.5625,0.0625
0.6,92096955.0,0.0
0.45454545454545453,31172367.178284,0.09090909090909091
0.4,46873437.5,0.1
0.4166666666666667,26826255.919641,0.08333333333333333
0.2,50458073.6,0.0
0.5,27546247.913585,0.08333333333333333
0.5454545454545454,37964343.17706,0.09090909090909091
0.4,46997347.1,0.1
0.4166666666666667,36733491.67147,0.0
0.3333333333333333,56100488.89126,0.1111111111111111
0.25,28856508.0,0.0
0.38461538461538464,22118113.766265,0.0
0.5555555555555556,54325306.214072004,0.1111111111111111
0.125,62962049.5,0.0
0.25,23432499.669166,0.0
0.25,35100393.0,0.08333333333333333
0.5,63029554.875,0.0
0.35714285714285715,12596816.5,0.07142857142857142
0.5714285714285714,71484108.417891,0.0
0.46153846153846156,29337824.919591997,0.0
0.3,47388527.9,0.0
0.1875,12930674.75,0.0
0.3,39667097.6,0.0
0.14285714285714285,71594996.419895,0.0
0.3125,16906542.75,0.0
0.2,39201665.6,0.0
0.3333333333333333,102789837.0,0.0
0.36363636363636365,36571962.177344,0.0
0.3333333333333333,37007712.0,0.0
0.1,49829760.0,0.0
0.6,41856550.4,0.0
0.45454545454545453,38841223.26654,0.0
0.25,62350319.875,0.0
0.5833333333333334,23299747.914185,0.08333333333333333
0.0,74934887.343342,0.0
0.2222222222222222,56216875.992318004,0.1111111111111111
0.5833333333333334,20079254.664596,0.0
0.2,49539956.4,0.1
0.6363636363636364,31936117.817268,0.0
0.3333333333333333,9787087.932153,0.06666666666666667
0.6666666666666666,82650151.824761,0.0
0.2857142857142857,11513016.0,0.0
0.0,70329600.0,0.0
0.35294117647058826,-12435324.763949001,0.0
0.42857142857142855,16411401.143696,0.0
0.25,-5213380.5625,0.0
0.2,13035924.731709002,0.0
0.375,63281209.5,0.0
0.08333333333333333,34802217.0,0.0
0.5,139903848.0,0.0
0.16666666666666666,35143363.671102,0.0
0.5,-5709807.25,0.0625
0.3,46061997.5,0.0
0.5454545454545454,38680348.266585,0.09090909090909091
0.3125,-9501978.0625,0.0625
0.3333333333333333,37727178.671728,0.08333333333333333
0.2222222222222222,56237455.992612004,0.0
0.0,110678289.75,0.0
0.42857142857142855,22941513.144128002,0.07142857142857142
0.5,83546183.32509,0.0
0.45454545454545453,37921490.913839996,0.0
0.42857142857142855,71978214.29169999,0.0
0.42857142857142855,72318628.56504,0.14285714285714285
0.7142857142857143,72239131.291926,0.0
0.15384615384615385,32313531.617418,0.0
0.4444444444444444,54509359.559676,0.0
0.4,94028383.8,0.0
0.25,12508749.0,0.0
0.3333333333333333,81357495.824415,0.0
0.42857142857142855,71668422.291532,0.0
0.3333333333333333,80972946.0,0.0
0.4117647058823529,-1286844.764621,0.058823529411764705
0.35714285714285715,20582584.0,0.07142857142857142
0.5714285714285714,72185903.419346,0.0
0.23529411764705882,3146865.6475620004,0.0
0.25,-3139881.25,0.0
0.3333333333333333,66524699.844283,0.0
0.0,56240784.0,0.0
0.46153846153846156,26036137.767762,0.0
0.4,44609446.4,0.1
0.3333333333333333,67245159.322454,0.16666666666666666
0.4117647058823529,-8744075.353123,0.058823529411764705
0.3333333333333333,104392991.654535,0.0
0.42857142857142855,2109031.714476,0.0
0.5,146340502.0,0.0
0.07692307692307693,17306427.616265997,0.0
0.2857142857142857,71698608.0,0.14285714285714285
0.2727272727272727,39032239.914084,0.09090909090909091
0.4375,-6268024.0,0.0625
0.25,84753344.0,0.0
0.45454545454545453,39116485.820688,0.0
0.3333333333333333,46465616.004372,0.0
0.2777777777777778,-14893996.053188002,0.0
0.25,73374651.0,0.0
