floor_area_pressure,long_item_share,cubic_item_share
1.2293333333333334,0.0,0.23529411764705882
0.26066666666666666,0.0,0.6666666666666666
1.0973333333333333,0.0,0.2857142857142857
0.15933333333333333,0.0,0.0
1.074,0.0,0.46153846153846156
0.498,0.0,0.14285714285714285
0.8346666666666667,0.0,0.45454545454545453
1.2566666666666666,0.0,0.375
0.23333333333333334,0.0,0.0
0.9053333333333333,0.0,0.36363636363636365
0.744,0.0,0.3333333333333333
1.4606666666666666,0.0,0.5
0.256,0.0,0.25
1.0066666666666666,0.0,0.4166666666666667
0.576,0.0,0.375
0.8146666666666667,0.0,0.4
0.5766666666666667,0.0,0.125
0.68,0.0,0.4444444444444444
1.2386666666666666,0.0,0.6
1.1166666666666667,0.0,0.2857142857142857
0.8866666666666667,0.0,0.3076923076923077
0.5166666666666667,0.0,0.42857142857142855
1.0446666666666666,0.0,0.38461538461538464
0.792,0.0,0.2
0.698,0.0,0.4
1.3546666666666667,0.0,0.5294117647058824
0.9286666666666666,0.0,0.45454545454545453
0.84,0.0,0.6
0.7473333333333333,0.0,0.5555555555555556
1.0813333333333333,0.0,0.42857142857142855
0.8593333333333333,0.0,0.5454545454545454
0.44866666666666666,0.0,0.16666666666666666
0.928,0.0,0.36363636363636365
0.22,0.0,0.3333333333333333
1.2506666666666666,0.0,0.375
1.224,0.0,0.3125
0.3453333333333333,0.0,0.2
0.5526666666666666,0.0,0.8571428571428571
1.318,0.0,0.5625
0.5106666666666667,0.0,0.2857142857142857
1.424,0.0,0.5294117647058824
1.0353333333333334,0.0,0.38461538461538464
0.534,0.0,0.125
1.0886666666666667,0.0,0.26666666666666666
0.7653333333333333,0.0,0.2
0.804,0.0,0.36363636363636365
0.8106666666666666,0.0,0.18181818181818182
0.7393333333333333,0.0,0.5555555555555556
0.8593333333333333,0.0,0.6
0.622,0.0,0.25
0.928,0.0,0.4166666666666667
0.4,0.0,0.4
1.15,0.0,0.3333333333333333
0.928,0.0,0.15384615384615385
0.7393333333333333,0.0,0.4444444444444444
0.83,0.0,0.16666666666666666
1.034,0.0,0.26666666666666666
0.33066666666666666,0.0,0.6666666666666666
0.5106666666666667,0.0,0.6
1.0586666666666666,0.0,0.1875
0.372,0.0,0.5
1.108,0.0,0.35714285714285715
