spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio
0.0,0.09,0.0325369101,0.14733333333333334
9.794509389966382,0.09,0.0284121453,0.132
8.133293861222633,0.09,0.0264888309,0.132
9.1833801903934,0.09,0.026388523499999997,0.132
9.724001970561382,0.09,0.0289635786,0.132
10.384369299929046,0.0802777775888889,0.029205331582307453,0.12466666666666666
10.51102237702015,0.0802777775888889,0.03339115346071629,0.12466666666666666
10.385110910493905,0.0802777775888889,0.03180408786258343,0.12466666666666666
8.36474106822456,0.0802777775888889,0.031521041262916424,0.14733333333333334
9.930275529292512,0.0802777775888889,0.01778686282907428,0.112
8.673512945671192,0.09,0.0290988927,0.132
7.982757702011113,0.09,0.0178089798,0.132
8.769507120030227,0.09,0.0181020981,0.13866666666666666
9.542374201998465,0.0802777775888889,0.0332971950274935,0.14733333333333334
9.448884719866415,0.09,0.0238625541,0.132
9.823848929875911,0.0802777775888889,0.033547437577199093,0.14733333333333334
9.767381419539136,0.0802777775888889,0.03557178312481751,0.14733333333333334
9.198470199405696,0.09,0.0297162894,0.14733333333333334
9.715530144123544,0.09,0.036891733499999996,0.132
9.390409393716844,0.0802777775888889,0.03182151427922959,0.14733333333333334
9.857286533635413,0.0802777775888889,0.032258919178715,0.14733333333333334
9.669914805731379,0.09,0.0258318399,0.132
9.668524424416576,0.0802777775888889,0.03215974287883167,0.112
9.691592993399809,0.0802777775888889,0.0357406874746188,0.14733333333333334
9.54574060563606,0.09,0.037536648900000004,0.14733333333333334
8.944289319650697,0.09,0.0366761352,0.14733333333333334
9.922407437388639,0.0802777775888889,0.030329021380985467,0.13866666666666666
9.930129483482549,0.0802777775888889,0.010319444254526145,0.13866666666666666
9.009202900924588,0.0802777775888889,0.026354877835660928,0.13866666666666666
9.514879561494386,0.0802777775888889,0.01353062950074828,0.13866666666666666
9.880218925596774,0.09,0.0362111862,0.132
10.344963098167325,0.0711111112888889,0.033756572308862386,0.13866666666666666
8.461257559085935,0.0802777775888889,0.031928493012437074,0.14733333333333334
0.0,0.0802777775888889,0.03317609807763597,0.14733333333333334
9.49137540170617,0.0802777775888889,0.03223415357874414,0.14733333333333334
10.120975138994181,0.0711111112888889,0.0241331184301664,0.112
8.249052274171293,0.09,0.0365080845,0.14733333333333334
10.156733447666781,0.0802777775888889,0.011333333320000001,0.13866666666666666
9.073374516903025,0.09,0.033204683699999994,0.132
7.7266536648476425,0.09,0.015374997,0.13866666666666666
0.0,0.09,0.027613402500000002,0.13866666666666666
9.336267928573973,0.0802777775888889,0.03030603596434584,0.13866666666666666
9.793561073157523,0.09,0.0250554939,0.132
9.257319373170178,0.09,0.0168522996,0.13866666666666666
9.700575458126165,0.0802777775888889,0.023114783239472806,0.13866666666666666
10.257168017494532,0.0802777775888889,0.03523254614188328,0.11
9.960812619155398,0.0802777775888889,0.03347349919395275,0.13866666666666666
9.37203396097417,0.09,0.0301472082,0.132
10.148470870454794,0.0711111112888889,0.02576604136554089,0.11
8.049107721326406,0.09,0.0351833742,0.14733333333333334
9.544739031650487,0.09,0.0228089895,0.132
9.604677122296504,0.0802777775888889,0.02561197981986826,0.112
9.552368574168076,0.09,0.025597851600000002,0.132
0.0,0.09,0.023860707000000002,0.13866666666666666
10.125790750852646,0.0802777775888889,0.03021392033112088,0.14733333333333334
9.28720881623276,0.0802777775888889,0.036601453290272805,0.14733333333333334
9.777470711952642,0.0802777775888889,0.029457576448677365,0.112
9.676084944301534,0.09,0.0324417807,0.132
9.889946281969461,0.0802777775888889,0.030068065431292475,0.14733333333333334
8.822027322685583,0.0802777775888889,0.0327738440781092,0.13866666666666666
9.266815218904162,0.0802777775888889,0.031982318979040414,0.14733333333333334
8.670257567143075,0.09,0.0314448009,0.14733333333333334
10.059251216519025,0.0711111112888889,0.03175872777303174,0.13866666666666666
8.865170419651774,0.0802777775888889,0.02924991238225501,0.13866666666666666
10.433497965716953,0.09,0.036464880299999995,0.132
10.416670395875796,0.0802777775888889,0.03236014539526258,0.11
9.550662331752143,0.09,0.030308332799999997,0.132
10.615554617948584,0.0802777775888889,0.0,0.12466666666666666
8.480736654405622,0.0802777775888889,0.026945647101632574,0.13866666666666666
10.389979499286666,0.0625,0.0286744175,0.11
6.251903883165888,0.09,0.0334497966,0.14733333333333334
0.0,0.09,0.029634814499999995,0.13866666666666666
8.79133399330135,0.0802777775888889,0.02875780403283396,0.13866666666666666
9.822602823795664,0.09,0.026977356900000003,0.132
9.28859686994195,0.0802777775888889,0.028989791132561032,0.13866666666666666
9.601706555704846,0.0802777775888889,0.03140593936305184,0.13866666666666666
9.743612184572003,0.0711111112888889,0.030149104037686385,0.112
9.475316606892326,0.0802777775888889,0.02872415649954021,0.13866666666666666
9.368198456591763,0.09,0.0354836709,0.14733333333333334
9.779397167305078,0.0802777775888889,0.030018628581350636,0.11
9.391995039782433,0.0802777775888889,0.03158732596283844,0.13866666666666666
9.212737496575905,0.0802777775888889,0.02790648313383551,0.14733333333333334
9.8861887879578,0.0625,0.030436074,0.112
9.852036350945049,0.0802777775888889,0.0357406874746188,0.14733333333333334
9.093806555720231,0.0802777775888889,0.02960414364850493,0.13866666666666666
9.454775637424682,0.0802777775888889,0.031412540179710735,0.13866666666666666
9.409027282856401,0.0802777775888889,0.03056734466403842,0.13866666666666666
9.081711229379001,0.0802777775888889,0.031533596896234986,0.13866666666666666
9.49874718174242,0.0802777775888889,0.023653573022172268,0.13866666666666666
9.230437073675304,0.0802777775888889,0.021059675908557247,0.13866666666666666
9.855189767128376,0.09,0.0364217409,0.132
9.18307194482199,0.09,0.0238798647,0.13866666666666666
9.07680897935166,0.0802777775888889,0.026701326218586677,0.14733333333333334
9.682030078993575,0.09,0.0205300845,0.13866666666666666
9.678341998551245,0.0802777775888889,0.034199453593098686,0.13866666666666666
9.357121103184378,0.0802777775888889,0.030633843280626852,0.14733333333333334
9.858124010784598,0.09,0.0316910238,0.132
8.379997952238393,0.09,0.0334972584,0.14733333333333334
9.33600338997184,0.09,0.036994527299999996,0.14733333333333334
9.298442820197728,0.0802777775888889,0.028624246082991085,0.13866666666666666
9.626283724371975,0.0802777775888889,0.02906756981580286,0.13866666666666666
9.654513241187397,0.0802777775888889,0.03461070229261486,0.14733333333333334
9.334149657702469,0.0802777775888889,0.02925498234891571,0.13866666666666666
