spare_cap_sq,spare_cap_x_conc,spare_cap_x_wl_total,vol_top3_share,n_high_asr_items,spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio,spare_cap_x_wl_max,wl_total_over_wl_max,max_dim_l_to_vL,spare_cap_x_sku_counts,n_items_near_vL,n_tall_items,n_wide_items,n_multi_dim_stress,spare_cap_x_n_near_vL,q90_l_to_L,spare_cap_x_n_wide,height_tail_share
394459321,6163.761032089,21516083.326713,0.454950475357015,1,9.896563637463304,0.0802777775888889,0.036590366740285846,0.13,3334992.9173287,6.451612899921557,0.5333333333244444,198610,4,1,2,7,79444,0.5183333333333334,39722,0.0
252492100,5081.6117191700005,18452262.5,0.5038474750944693,1,9.673508190212637,0.0802777775888889,0.039228566137182085,0.13,2668195.833863,6.915632752928417,0.5833333333236111,158900,5,2,2,8,79450,0.5383333333333333,31780,0.0
252651025,5056.34846794,19603833.328035,0.3929565366775468,1,9.673822784231653,0.0802777775888889,0.03669652494016095,0.13,2669035.4171965,7.344913147877865,0.5666666666572222,190740,5,2,2,7,79475,0.5316666666666666,31790,0.0
423824569,6423.76490392,22585654.576471,0.46847990824560687,1,9.932463660772646,0.0802777775888889,0.03676364490674865,0.13,3456900.4173529004,6.533498755984218,0.5333333333244444,205870,4,1,2,7,82348,0.5183333333333334,41174,0.0
126967824,3525.89224698,13883114.996244,0.367959207873829,2,9.329810871952349,0.0802777775888889,0.0385590642046364,0.13,1892085.0003756,7.337468979144895,0.5166666666580556,146484,4,1,5,8,45072,0.5166666666666667,56340,0.0
143352729,3847.611000792,15430203.75,0.5003179217004269,1,9.390492911485298,0.0802777775888889,0.03717571697293053,0.16,2394600.0,6.443749999967782,0.5999999999900001,155649,4,2,2,5,47892,0.5333333333333333,23946,0.0
238486249,5379.696485636,17193206.661519002,0.40694251784687213,2,9.644975857384127,0.0802777775888889,0.03980507155317051,0.13,2593137.0838481,6.630272949512818,0.5166666666580556,200759,4,2,4,6,61772,0.5166666666666667,61772,0.0
145130209,3563.7042426860003,14310832.087349,0.3766576639456195,1,9.396653950039674,0.0802777775888889,0.03789850965541352,0.13,2022892.0837349,7.074441687883539,0.5166666666580556,144564,4,1,5,7,48188,0.5166666666666667,60235,0.0
213890625,4508.94462525,17501250.004875,0.3959835390946502,1,9.590556045830896,0.0802777775888889,0.03900401823744625,0.13,2455781.2504875003,7.126550869014323,0.5166666666580556,175500,4,1,5,7,58500,0.5166666666666667,73125,0.0
443987041,6024.27075211,20991983.75,0.553178152033098,0,9.955700423983062,0.09,0.0289328424,0.11266666666666666,3994710.4159643,5.254945055841284,0.5833333333236111,168568,3,2,3,6,63213,0.5833333333333334,63213,0.0
218359729,4888.945550755,16814994.588259,0.39797505211262946,1,9.600894867348593,0.09,0.0427748466,0.13,2481304.5838259,6.776674938564769,0.5333333333244444,177324,5,2,4,6,73885,0.5166666666666667,59108,0.0
266897569,4998.925563912,17460168.75,0.4196350696019258,1,9.701248961901815,0.0802777775888889,0.03957885255343665,0.13,2743254.5838779,6.364764266688693,0.5166666666580556,179707,4,1,4,6,65348,0.5166666666666667,65348,0.0
475676100,5410.7204804699995,18384012.500726998,0.6972833117723156,0,9.990169708671852,0.09,0.0211476291,0.12,4362000.0,4.214583333478927,0.5999999999900001,130860,4,1,1,5,87240,0.5916666666666667,21810,0.0
130119649,3044.686720416,15161804.170469,0.3960944244336618,0,9.342070142654077,0.0711111112888889,0.033669090975419695,0.128,1915425.4170469001,7.915632754709062,0.5333333333244444,136884,4,1,3,8,45628,0.5166666666666667,34221,0.0
372528601,5381.408315,20804869.589766998,0.4680337756332931,0,9.867963996467081,0.0625,0.0341056365,0.096,3240959.5839767,6.419354839382246,0.5333333333244444,193010,4,0,3,6,77204,0.5183333333333334,57903,0.0
382280704,6257.080975808,18957293.3326816,0.4714319396416221,2,9.880884006326275,0.0802777775888889,0.0339212049600927,0.136,3283106.6673184,5.774193547007957,0.5166666666580556,195520,2,2,3,5,39104,0.5166666666666667,58656,0.0
194490916,3682.0398922819995,17240742.5,0.39331487087009726,0,9.543019710358694,0.0625,0.03484007775,0.096,2341765.8337982,7.362282876906571,0.5333333333244444,167352,5,0,3,7,69730,0.5166666666666667,41838,0.0
286658761,4765.683582283,18461844.588976998,0.43364565891196694,0,9.736960601640813,0.0625,0.0343491065,0.15,2842997.0838977,6.493796526711939,0.5333333333244444,169310,4,0,4,7,67724,0.5183333333333334,67724,0.0
295874401,4622.674350912,19831319.589067,0.43267743444008777,0,9.752780935111424,0.0625,0.0341056365,0.096,3010175.0,6.588095239962354,0.5333333333244444,172010,4,0,4,7,68804,0.5183333333333334,68804,0.0
310464400,5430.38719572,17590633.332746,0.37965668371073774,1,9.77684665156873,0.09,0.0321990195,0.13,2731100.0,6.440860214797157,0.5333333333244444,193820,3,4,2,4,52860,0.5166666666666667,35240,0.0
326777929,4767.3804154849995,19500563.75,0.446755562158749,0,9.802451008358355,0.0625,0.033530666,0.096,3035429.5839359,6.424317616552448,0.5333333333244444,180770,4,0,3,6,72308,0.5183333333333334,54231,0.0
196588441,3622.171511588,17987774.588007,0.3882630168824042,0,9.548382803766913,0.0625,0.03528628175,0.096,2354359.5838007,7.6401985115892,0.5999999999900001,154231,6,0,3,7,84126,0.5333333333333333,42063,0.0
427455625,7145.8433524,24448187.5,0.39815005138746146,2,9.93672888631593,0.0802777775888889,0.042862820182906484,0.13,3204625.0,7.629032258015297,0.5499999999908334,248100,5,1,3,6,103375,0.5316666666666666,62025,0.0
134142724,3050.6993906820003,16740815.837194,0.3550781016218804,1,9.357293784932345,0.0625,0.02080993575,0.096,1944810.8337194,8.607940446875201,0.5499999999908334,162148,4,0,2,7,46328,0.5166666666666667,23164,0.0
45414121,1483.300971915,9280164.581087,0.37824416507671,1,8.815815203906352,0.0802777775888889,0.01633570996411485,0.14,1221443.75,7.5977011475442895,0.5166666666580556,74129,3,1,5,8,20217,0.5166666666666667,33695,0.0
446815044,6901.0220183579995,22811425.007046,0.41157488894476574,1,9.958874954615686,0.0802777775888889,0.040193374219380344,0.13,3276390.0,6.962365593503469,0.5333333333244444,232518,3,1,4,6,63414,0.5166666666666667,84552,0.0
231983361,3870.683989377,15814854.994923001,0.4165742886895764,0,9.631153757031147,0.0711111112888889,0.03147721097267985,0.13866666666666666,2392536.2494922997,6.6100795748353915,0.5499999999908334,152310,2,2,4,5,30462,0.535,60924,0.0
343101529,5044.0581259969995,16794186.667284098,0.5461343807833213,1,9.826822467600643,0.0802777775888889,0.02883416519941079,0.14,3357293.75,5.002298850731022,0.4833333333252778,166707,0,1,3,4,0,0.48333333333333334,55569,0.0
60902416,2389.706792128,11514151.669267999,0.33369179481664696,2,8.962519832949532,0.0802777775888889,0.037555771239150076,0.13,1310421.6669268,8.786600496466463,0.5333333333244444,109256,5,1,5,10,39020,0.5166666666666667,39020,0.0
321879481,3758.217222683,14920931.6672647,0.5388225728962637,0,9.794899612119229,0.0625,0.02525907425,0.15,3109773.3327353,4.798076924164257,0.5499999999908334,143528,2,0,3,4,35882,0.5383333333333333,53823,0.0
1218289216,7141.786357944,12216400.0,0.7603011093502378,0,10.460385364404502,0.0802777775888889,0.031095035430084274,0.09066666666666667,3461313.33344968,3.529411764551656,0.5666666666572222,174520,1,1,0,0,34904,0.49333333333333335,0,0.0
766514596,7154.844834046,21698902.5,0.6514958992722653,0,10.228718267933687,0.04000000000000001,0.029585189600000002,0.08066666666666666,6229350.0,3.483333333317852,0.5999999999900001,193802,3,0,1,2,83058,0.6,27686,0.0
158030041,3901.2284881829996,16693240.420857,0.37090258719047764,1,9.439227397917458,0.0802777775888889,0.039917618069704765,0.13,2110880.4170857,7.9081885859760925,0.5333333333244444,163423,5,1,4,8,62855,0.5166666666666667,50284,0.0
134699236,3034.680660536,17355805.837202,0.37596574234892494,1,9.359363643368622,0.0711111112888889,0.022971495228714372,0.128,1948840.8337202,8.905707196193969,0.5499999999908334,162484,3,1,2,6,34818,0.5166666666666667,23212,0.0
277788889,4512.892206039,17014229.161111,0.5103589453993577,1,9.721245992542345,0.0802777775888889,0.024487351904524685,0.14,3020893.75,5.632183906175823,0.4833333333252778,166670,0,1,3,4,0,0.48333333333333334,50001,0.0
208051776,4153.844954064,17278750.004808,0.4729199372056515,2,9.5767180913763,0.0802777775888889,0.028714530816218203,0.14,2614350.0,6.609195404101467,0.5499999999908334,158664,2,1,3,5,28848,0.5166666666666667,43272,0.0
207849889,3592.4792691840003,17744924.161861,0.41052218552790765,0,9.576232704964523,0.0711111112888889,0.018185901889399045,0.128,2420854.5838139,7.330024810411926,0.5166666666580556,173004,1,1,2,6,14417,0.5,28834,0.0
317659329,4698.770757759001,17214047.499405902,0.5320675571255106,1,9.788301142727011,0.0802777775888889,0.024899355404039977,0.14,3230418.75,5.3287356319706,0.4999999999916667,160407,0,1,3,4,0,0.4866666666666667,53469,0.0
147209689,3245.658948829,14230997.920711,0.46040101013174306,1,9.403766708502243,0.0802777775888889,0.026567648702077278,0.14,2199106.25,6.471264369619469,0.5999999999900001,133463,1,1,3,5,12133,0.48333333333333334,36399,0.0
234824976,3270.0388066080004,14698270.000510799,0.4770521633643348,0,9.637240760804412,0.09,0.0332591769,0.13,2656159.9994892,5.533653847378393,0.5499999999908334,137916,3,1,3,4,45972,0.5366666666666666,45972,0.0
227798649,4060.075923072,14608766.250503099,0.4945330524626342,1,9.622052592844813,0.09,0.0296689554,0.14,2735606.25,5.340229885211916,0.5833333333236111,135837,1,2,3,5,15093,0.5033333333333334,45279,0.0
112084569,2713.588451859,11663345.003529,0.42019004445994246,1,9.267476563346992,0.0802777775888889,0.02573610220305557,0.14,1918893.75,6.078160921345776,0.5166666666580556,116457,1,3,3,5,10587,0.48333333333333334,31761,0.0
348307569,4957.40901858,16470097.5,0.6139651440938604,0,9.834351813701266,0.09,0.0317033442,0.12,3732600.0,4.412499999977937,0.5999999999900001,130641,5,2,2,4,93315,0.59,37326,0.0
28869129,1416.6866112030002,8950522.498209,0.3796401443460267,1,8.589327789175437,0.0711111112888889,0.02198191042747739,0.14,973856.25,9.190804595811361,0.5499999999908334,80595,2,1,3,7,10746,0.51,16119,0.0
287370304,4313.451063480001,17100330.0,0.43190245293782087,1,9.738200088297953,0.0802777775888889,0.025116718253784254,0.136,2846523.3338984,6.00744416750617,0.5166666666580556,169520,1,1,3,5,16952,0.5016666666666667,50856,0.0
141348321,3222.8683485389997,16882380.0,0.4543505179547582,1,9.383452989684827,0.0711111112888889,0.02186965549400374,0.14,2154881.25,7.834482758577465,0.5499999999908334,154557,2,1,2,6,23778,0.5133333333333334,23778,0.0
218418841,3624.5367592589996,16213794.578407,0.41236226465040865,1,9.601030194502194,0.0802777775888889,0.025587299219897296,0.136,2481640.4171593003,6.533498755984218,0.5166666666580556,147790,3,1,3,6,44337,0.5166666666666667,44337,0.0
121705024,3682.23349032,12700590.0,0.5452779086198776,2,9.308646060760307,0.0802777775888889,0.035133895708666006,0.16,2206400.0,5.756249999971219,0.5999999999900001,121352,3,3,4,5,33096,0.5333333333333333,44128,0.0
471584656,6098.494724959999,17553766.6659428,0.5152465212162859,1,9.985850642961251,0.09,0.0332591769,0.136,3646478.3340572002,4.813895780454926,0.5166666666580556,195444,1,2,2,3,21716,0.49000000000000005,43432,0.0
498807556,5022.0895273119995,18853618.334077798,0.6300185299567634,0,10.01391023378622,0.09,0.0149071197,0.14,4048037.5,4.657471264526028,0.5833333333236111,134004,1,1,4,5,22334,0.5416666666666667,89336,0.0
465739561,5336.27020605,18065095.4159473,0.595243178615654,0,9.97961491292368,0.0802777775888889,0.026814945718453005,0.14,3911556.25,4.618390804388313,0.5166666666580556,151067,1,1,3,4,21581,0.4966666666666667,64743,0.0
101425041,2532.670367778,13365056.246643001,0.3784248046036245,1,9.217514575724183,0.0711111112888889,0.017166356554791283,0.13,1359585.0,9.830246911038296,0.4999999999916667,140994,0,1,2,7,0,0.495,20142,0.0
72012196,2305.444156826,12587566.663838001,0.361998137700608,2,9.046290859969677,0.0711111112888889,0.021521801360235588,0.13,1315330.0,9.569892470906002,0.5499999999908334,127290,2,1,2,8,16972,0.51,16972,0.0
422713600,4471.52568848,17990000.0,0.5703764320785597,0,9.931151356518601,0.0802777775888889,0.026882745968373242,0.14,3726500.0,4.827586206869917,0.5166666666580556,143920,1,1,3,3,20560,0.4966666666666667,61680,0.0
209149444,4510.235768024,18294430.0,0.40644442989062807,2,9.579348943073732,0.0802777775888889,0.034369286426232215,0.13,2428410.8338154,7.533498757764863,0.5333333333244444,173544,4,1,3,9,57848,0.5166666666666667,43386,0.0
264517696,4850.8435533599995,16941666.672088,0.45705734966592426,3,9.696770838907451,0.0802777775888889,0.03412597194318513,0.13,2927520.0,5.787037038856739,0.5999999999900001,211432,3,2,1,5,48792,0.53,16264,0.0
779023921,6610.242653235,16002306.6657363,0.5609456375446193,1,10.23681198286661,0.0802777775888889,0.023640005038854897,0.13,3326060.8342636996,4.811188809522931,0.5666666666572222,195377,1,1,1,2,27911,0.5166666666666667,27911,0.0
285238321,3782.271215644,18148637.911037,0.49589128810785815,0,9.734477009801846,0.0802777775888889,0.030762478030475517,0.14,3061131.25,5.928735630312118,0.5999999999900001,135112,3,1,3,4,50667,0.5416666666666666,50667,0.0
484044001,5113.796010708,19049199.1659333,0.6061133092743163,0,9.99888863729938,0.0802777775888889,0.027518517917625277,0.14,3987681.25,4.77701149404261,0.5166666666580556,154007,1,1,3,3,22001,0.4966666666666667,66003,0.0
195468361,3839.493914927,18151998.328673,0.3906637867113705,1,9.54552606707193,0.0711111112888889,0.02573884483217356,0.128,2167055.0,8.376344083816928,0.5499999999908334,181753,2,1,1,6,27962,0.5133333333333334,13981,0.0
66552964,1839.759103784,11047291.669386,0.39248683567667336,1,9.0068768914288,0.0802777775888889,0.018020078745466576,0.14,1478637.5,7.471264369613952,0.5333333333244444,89738,2,1,6,7,16316,0.5166666666666667,48948,0.0
175615504,3215.977946872,16691998.328916,0.455461761370795,1,9.491979220880678,0.0802777775888889,0.017215074629746974,0.14,2401925.0,6.949425285478901,0.5333333333244444,132520,2,1,4,7,26504,0.5183333333333334,53008,0.0
572836356,8161.522696865999,21750022.5,0.45974556156840407,1,10.08309710182661,0.0802777775888889,0.04180167026748823,0.13,3709770.0,5.862903225768627,0.5333333333244444,239340,3,1,3,5,71802,0.5183333333333334,71802,0.0
176517796,3360.96918521,14315665.0,0.4663555527527275,1,9.494541392591309,0.09,0.0212132034,0.14,2408087.5,5.944827586174098,0.5833333333236111,119574,2,2,4,6,26572,0.53,53144,0.0
414163201,4898.482484542,14762954.584011698,0.5527607610856424,0,9.92093446613985,0.09,0.0353055855,0.12466666666666666,3264639.5840117,4.522077921317872,0.5833333333236111,162808,3,4,0,2,61053,0.5483333333333333,0,0.0
218803264,3356.98316112,15919890.0,0.4786811440677966,1,9.601909374892236,0.0802777775888889,0.01796253856220094,0.14,2681050.0,5.937931034449998,0.5166666666580556,133128,1,1,4,5,14792,0.49000000000000005,59168,0.0
228614400,3526.2366400799997,15907499.99496,0.4839357429718876,1,9.623839785112668,0.0802777775888889,0.017386216462878964,0.14,2740500.0,5.80459769927832,0.5166666666580556,136080,1,1,4,5,15120,0.49000000000000005,60480,0.0
124456336,2875.6803127279995,13475518.337051999,0.42725446164755937,1,9.31982238259318,0.0802777775888889,0.022545032490143103,0.14,2022025.0,6.664367817894266,0.5666666666572222,122716,2,2,4,5,22312,0.5166666666666667,44624,0.0
209960100,3709.02132594,15824287.495170001,0.47394296951819076,1,9.581283046045924,0.0802777775888889,0.024969796603957102,0.14,2626312.5,6.0252873544495165,0.5166666666580556,144900,1,1,4,5,14490,0.48666666666666664,57960,0.0
219158416,3925.470579732,16043835.0,0.4788713736918797,1,9.602720240535692,0.0802777775888889,0.025674301253128275,0.14,2683225.0,5.979310344794597,0.5166666666580556,148040,1,1,4,5,14804,0.48666666666666664,59216,0.0
265038400,4039.1128514,19013683.33876,0.42193593314763234,0,9.697754062731514,0.0711111112888889,0.017149388021436736,0.128,2197800.0,8.651234570306288,0.4999999999916667,195360,0,1,1,5,0,0.49833333333333335,16280,0.0
191684025,3688.268832495,15471787.5,0.4641309581126625,1,9.53575166123797,0.0802777775888889,0.03297450386120647,0.14,2509406.25,6.165517241345294,0.5499999999908334,138450,2,1,5,5,27690,0.52,69225,0.0
378808369,6572.36821538,16916590.8339821,0.5667071308297764,2,9.876321884463358,0.0802777775888889,0.0371378083896418,0.16,3892600.0,4.345833333478271,0.5333333333244444,194630,3,3,2,3,58389,0.5333333333333333,38926,0.0
413349561,5086.233127251,16036076.25,0.5615955247476591,0,9.919951278566794,0.09,0.0346804611,0.15,3524039.9993223,4.550480770079609,0.5499999999908334,162648,2,1,2,3,40662,0.5383333333333333,40662,0.0
184280625,4010.2265337,13925687.495475,0.5258233890214797,1,9.516058806914062,0.0802777775888889,0.03553923237485581,0.16,2715000.0,5.129166664974354,0.5999999999900001,135750,4,3,2,4,54300,0.5399999999999999,27150,0.0
540888049,7115.381586885001,19031978.332558103,0.5244906406659614,2,10.05440443785299,0.0802777775888889,0.037636040422388974,0.088,4186260.0,4.546296296085854,0.5999999999900001,255827,3,2,0,3,69771,0.5333333333333333,0,0.0
502521889,6825.345416616,18736875.832586102,0.504981623344994,2,10.01761948658104,0.0802777775888889,0.037636040422388974,0.088,4035060.0,4.643518518307537,0.5999999999900001,246587,3,2,0,3,67251,0.5333333333333333,0,0.0
137241225,2801.488490625,11451412.5,0.5398828301036503,0,9.368710707947624,0.09,0.037350524999999996,0.16,2343000.0,4.887499999975563,0.5499999999908334,105435,3,2,4,4,35145,0.5366666666666666,46860,0.0
384983641,5893.387850798,19743631.25,0.45092399227707947,2,9.884406664723336,0.0802777775888889,0.03453110970937517,0.088,3531780.0,5.590277777746721,0.5999999999900001,235452,3,2,1,4,58863,0.5316666666666666,19621,0.0
141848100,3320.86588359,12009249.996030001,0.5874886672710788,0,9.385217621880901,0.09,0.0386490621,0.16,2382000.0,5.041666664974792,0.5999999999900001,95280,5,3,3,4,59550,0.5883333333333334,35730,0.0
65076489,2573.861400381,10161058.747311,0.44707984729104056,2,8.995660899074103,0.09,0.0418259283,0.12,1613400.0,6.297916664968511,0.5999999999900001,104871,6,3,1,6,48402,0.5966666666666667,8067,0.0
346853376,6500.168985024,16396880.0006208,0.5737033666969973,2,9.83226004324776,0.0802777775888889,0.035916838357744896,0.16,3724800.0,4.402083333477989,0.5999999999900001,186240,3,3,2,4,55872,0.5399999999999999,37248,0.0
302690404,6044.996184378,17202272.5,0.5482211433954062,2,9.764168012286715,0.0802777775888889,0.035128649792005515,0.16,3479600.0,4.943749999975282,0.5999999999900001,191378,3,3,2,3,52194,0.5333333333333333,34796,0.0
290157156,4214.960772354,16643637.4994322,0.45494529071014805,0,9.743025330095067,0.0711111112888889,0.03260235550741961,0.13866666666666666,2420247.4994322,6.876832845905111,0.5499999999908334,170340,2,2,2,4,34068,0.52,34068,0.0
113656921,2622.954316192,13153008.75,0.42144500422260406,1,9.274441297382706,0.0802777775888889,0.027110111901439086,0.14,1932306.25,6.806896551686583,0.5166666666580556,117271,2,1,4,6,21322,0.5166666666666667,42644,0.0
112466025,2598.30481323,12589018.746465001,0.4207588312254688,1,9.269175157697076,0.0802777775888889,0.030765660430471773,0.14,1922156.25,6.5494252854811075,0.5166666666580556,116655,2,1,4,6,21210,0.5166666666666667,42420,0.0
226803600,3545.64616032,14187774.999498,0.4803607214428858,0,9.619863900211849,0.09,0.0361973757,0.15,2610399.999498,5.4350961546677015,0.5499999999908334,150600,3,1,2,4,45180,0.535,30120,0.0
284664384,5998.184763935999,15620659.9994376,0.5379692832764505,2,9.733469990198337,0.09,0.0407522244,0.16,3374400.0,4.629166666476855,0.5999999999900001,185592,3,4,2,3,50616,0.5333333333333333,33744,0.0
22297284,1598.237169744,6114990.0,0.4826456129897214,2,8.460199469896118,0.09,0.0410855307,0.16,944400.0,6.4749999999676255,0.5999999999900001,56664,6,4,3,6,28332,0.5983333333333333,14166,0.0
219869584,3750.357709604,17293155.0,0.43261964735516373,0,9.60434000197507,0.0802777775888889,0.035655123074719464,0.14733333333333334,3336300.0,5.183333333310297,0.5999999999900001,148280,4,2,2,5,59312,0.6,29656,0.0
269813476,4503.112488234,17089884.172142,0.4018338349548541,1,9.7066816015412,0.0711111112888889,0.030041945904219103,0.13866666666666666,2580250.8327858,6.623342178551649,0.5499999999908334,164260,3,3,4,5,49278,0.535,65704,0.0
217179169,4771.619147101,16278244.578421,0.5460132835475663,1,9.598184471326945,0.0802777775888889,0.03692369820656036,0.16,2947400.0,5.522916664972386,0.5999999999900001,176844,3,2,2,3,44211,0.5316666666666666,29474,0.0
29811600,1648.14339144,7678125.0,0.41790591805766314,1,8.605387202152153,0.0802777775888889,0.03598393027433264,0.16,1092000.0,7.031249999964844,0.5999999999900001,76440,5,2,3,6,27300,0.5283333333333333,16380,0.0
537961636,8423.078626876,21270830.8325602,0.44854627166834815,2,10.051692017185845,0.0802777775888889,0.04358792713205342,0.13,3595070.0,5.916666666413442,0.5333333333244444,231940,4,2,3,6,92776,0.5333333333333333,69582,0.0
526932025,6724.086557365,17876206.25,0.6004536176003629,1,10.041334619228254,0.09,0.0308055123,0.11266666666666666,4351885.4159015,4.107692308392873,0.5833333333236111,160685,3,3,3,5,68865,0.5833333333333334,68865,0.0
557668225,6217.8148587000005,16894564.584120497,0.5682955342529811,1,10.0696797274002,0.09,0.0270487089,0.12466666666666666,3788239.5841205004,4.459740258993551,0.5833333333236111,165305,3,3,1,3,70845,0.5533333333333333,23615,0.0
451307536,5359.577401404,16800463.332625203,0.4202727731941404,1,9.963876852548912,0.09,0.0257120811,0.10666666666666667,2991863.3326252,5.615384616437143,0.5333333333244444,191196,3,4,1,3,63732,0.5333333333333333,21244,0.0
134931456,3089.536176672,14878159.996128,0.3803618499880182,0,9.360224821513475,0.0711111112888889,0.02963888750371528,0.13866666666666666,2090880.0,7.115740738849357,0.5999999999900001,139392,3,2,4,5,34848,0.5483333333333333,46464,0.0
294019609,5641.190947002,14817865.8339049,0.5691307938103616,2,9.749636827717868,0.0802777775888889,0.036213625774062404,0.16,3429400.0,4.3208333334783955,0.5333333333244444,171470,3,4,2,3,51441,0.5333333333333333,34294,0.0
115949824,3561.5254543040005,12333846.670256,0.48220962841785464,2,9.284426915328881,0.0802777775888889,0.03889269147091056,0.16,2153600.0,5.727083334971365,0.5833333333236111,129216,4,4,4,5,43072,0.5333333333333333,43072,0.0
25573249,1658.9525011540002,6302286.25,0.4866935382920662,2,8.52872642722991,0.09,0.0443001129,0.16,1011400.0,6.231249999968844,0.5999999999900001,60684,6,4,3,6,30342,0.5783333333333334,15171,0.0
172528225,3642.5509140000004,16227197.921045,0.43034677545896755,0,9.48311183169221,0.0802777775888889,0.03433806762626894,0.14733333333333334,2955375.0,5.490740742197819,0.5999999999900001,144485,4,2,2,5,52540,0.6,26270,0.0
144072009,3644.676945501,16629156.254000999,0.36724550716731824,2,9.392995206560258,0.0802777775888889,0.02894927219927537,0.128,1860465.0,8.938172045103626,0.5499999999908334,180045,2,2,1,6,24006,0.51,12003,0.0
340218025,5515.771311575,19221227.077185,0.43359066089248727,1,9.822602823795664,0.0802777775888889,0.03434880000958965,0.11,2897402.0827185,6.633952253885398,0.5499999999908334,202895,2,1,3,3,36890,0.5333333333333333,55335,0.0
482065936,8152.172121719999,21864516.6659348,0.4202829369901059,2,9.996841274269336,0.0802777775888889,0.04054577713563242,0.13,3403180.0,6.424731182539196,0.5333333333244444,263472,3,2,3,5,65868,0.5166666666666667,65868,0.0
103367889,2182.725524925,11230298.746611001,0.4097838256825424,0,9.22700081286929,0.09,0.0302469177,0.13,1762279.9996610999,6.372596153111812,0.5499999999908334,111837,2,1,3,5,20334,0.5333333333333333,30501,0.0
88604569,2042.474646676,11013210.0,0.4018321297102875,0,9.149953221961088,0.09,0.0317661912,0.13,1631586.6663529,6.750000001259135,0.5499999999908334,103543,3,1,4,5,28239,0.5333333333333333,37652,0.0
330985249,4532.492988121,18359769.172731,0.4579027865855933,0,9.808847148382007,0.0625,0.02738925825,0.15,2857817.0827269,6.424403186468259,0.5499999999908334,163737,2,0,4,4,36386,0.5366666666666666,72772,0.0
229704336,3646.327675428,14852880.0,0.47225572979493363,0,9.626217750431657,0.09,0.0372961125,0.13,2627039.9994948,5.6538461549008145,0.5499999999908334,151560,3,1,3,3,45468,0.55,45468,0.0
147889921,2892.1084435880002,13498710.0,0.38615670391912055,0,9.406071615680055,0.0711111112888889,0.029400596303417417,0.15,1910290.4162613,7.06631299880198,0.5499999999908334,121610,2,2,5,6,24322,0.535,60805,0.0
488189025,5847.697367055,19830262.5,0.5621916612093429,0,10.003151875649074,0.0802777775888889,0.02929673519886659,0.15,4188843.7492635,4.7340659348733265,0.5833333333236111,154665,1,1,5,5,22095,0.5333333333333333,110475,0.0
1013403556,8492.683974698,13423336.6677278,0.7098587270241531,0,10.368321592451126,0.0802777775888889,0.027044772968182623,0.15,3581325.0,3.7481481484111274,0.5666666666572222,159170,1,1,1,1,31834,0.49333333333333335,31834,0.0
358231329,4886.815617702,17263001.2493691,0.4760096651708664,0,9.848397586218168,0.0802777775888889,0.030800767980430473,0.15,2933685.0,5.884408601897521,0.5999999999900001,170343,2,2,2,4,37854,0.5333333333333334,37854,0.0
30902481,1332.948499335,7604248.751852999,0.3770441925914657,0,8.623353387244627,0.0711111112888889,0.0292826909699367,0.13866666666666666,963559.9998147,7.89182692647213,0.5499999999908334,66708,4,2,5,7,22236,0.5483333333333333,27795,0.0
378302500,3709.76659445,14174187.5,0.4898630136986301,0,9.875653761606692,0.09,0.0231081018,0.15,2317791.6673149997,6.115384613622701,0.4833333333252778,155600,0,3,3,4,0,0.4016666666666666,58350,0.0
649332324,6091.601523078,16000572.500849398,0.5760836151245005,0,10.145766842158814,0.09,0.0253344969,0.15,3036605.0008493997,5.269230767992362,0.4999999999916667,178374,0,1,2,2,0,0.42000000000000004,50964,0.0
516107524,5837.569095122,18448909.165909402,0.5046225652993448,0,10.030956857781932,0.09,0.0304587324,0.15,3331973.3340906003,5.5369318166584005,0.5333333333244444,181744,1,1,2,4,22718,0.51,45436,0.0
515199204,5623.034736384,15841312.500756599,0.5041700295937585,0,10.030076149635702,0.09,0.0263317179,0.15,2723760.0,5.815972222451533,0.5333333333244444,181584,1,2,2,2,22698,0.41666666666666663,45396,0.0
408120804,4819.771564062,16826582.5006734,0.48632954270505685,0,9.913586387213542,0.09,0.0357071421,0.15,3131310.0,5.3736559141588796,0.5999999999900001,161616,2,1,2,3,40404,0.5416666666666666,40404,0.0
311169600,3797.1453517200002,14244300.0,0.5389254385964912,0,9.777981017296407,0.09,0.0342554739,0.15,3057599.9994119997,4.6586538470228644,0.5499999999908334,141120,2,1,2,4,35280,0.5383333333333333,35280,0.0
124055044,2541.806789196,12089370.837046,0.42472387927470323,0,9.318207742845189,0.09,0.0347994252,0.15,1930586.6662954,6.262019233860416,0.5499999999908334,111380,4,1,3,6,44552,0.535,33414,0.0
445843225,5341.10365075,15299577.082629502,0.5800293070965041,0,9.957786325943507,0.09,0.0359198325,0.15,3659933.3326295,4.180288462125939,0.5499999999908334,168920,2,1,2,3,42230,0.5383333333333333,42230,0.0
149695225,2769.1418851949998,12505189.579255,0.49992369906912865,0,9.412137705270794,0.09,0.034480268099999996,0.15,2217593.75,5.639080457899923,0.5499999999908334,110115,2,1,4,5,24470,0.5366666666666666,48940,0.0
411075625,4662.934784575,15045739.582657501,0.5603235591506572,0,9.91719319959224,0.09,0.0359198325,0.15,3514333.3326574997,4.281250000606311,0.5499999999908334,162200,2,1,2,3,40550,0.5383333333333333,40550,0.0
