height_pressure_share,long_wide_item_share,spare_x_volcv
0.0,0.17647058823529413,813.407745371366
0.0,0.125,-8527.464442001607
0.0,0.5,-3346.980367871076
0.0,0.2222222222222222,-7353.122306440259
0.0,0.18181818181818182,-5816.381780994781
0.0,0.0,-15928.219705159183
0.0,0.14285714285714285,-4395.1724303032115
0.0,0.09090909090909091,-9630.877341881422
0.0,0.1111111111111111,-6582.517179878893
0.0,0.0,-3494.162299232376
0.0,0.2,-4837.635520672758
0.0,0.0,-27624.335769307425
0.0,0.4,-3687.5246014887707
0.0,0.0,-9899.629334448335
0.0,0.0,-11762.451758801619
0.0,0.25,-5391.219207996186
0.0,0.2,-7305.770651312011
0.0,0.3333333333333333,-22060.003175222355
0.0,0.125,-10578.962444298413
0.0,0.06666666666666667,-2772.283007469244
0.0,0.21428571428571427,-2619.052013476856
0.0,0.2222222222222222,-9786.085633409202
0.0,0.1,-7650.336321259772
0.0,0.0,-12374.876097057655
0.0,0.15384615384615385,-3577.160736501126
0.0,0.0,-9602.665611615656
0.0,0.42857142857142855,-7696.1787228620005
0.0,0.375,-8742.14522411686
0.0,0.18181818181818182,-4370.9587008685985
0.0,0.0,-5376.114475133275
0.0,0.4,-3980.3145452374024
0.0,0.1111111111111111,-10682.354874375951
0.0,0.15384615384615385,-4567.101995429574
0.0,0.25,-7887.513583233232
0.0,0.1,-6646.914142245644
0.0,0.16666666666666666,-13745.265239893452
0.0,0.14285714285714285,-11719.283994087262
0.0,0.11764705882352941,-207.31687796817135
0.0,0.18181818181818182,-7780.497178424971
0.0,0.16666666666666666,-15318.51764137021
0.0,0.14285714285714285,-3291.837035097081
0.0,0.125,-13121.212041048944
0.0,0.16666666666666666,-5663.090011204627
0.0,0.14285714285714285,-13641.648824887203
0.0,0.16666666666666666,-5058.856571210986
0.0,0.4,-2809.7994391010093
0.0,0.36363636363636365,-2882.5864244821314
0.0,0.1,-10985.878580109285
0.0,0.09090909090909091,-5761.873601744876
0.0,0.18181818181818182,-4913.6691395200105
0.0,0.2,-7787.037855863912
0.0,0.25,-2205.3481910289297
0.0,0.0,-9535.572276531682
0.0,0.09090909090909091,-5810.632161045133
0.0,0.09090909090909091,-7072.129264348562
0.0,0.25,-4844.674679678382
0.0,0.18181818181818182,-8689.384786582472
0.0,0.18181818181818182,-3297.5008756295983
0.0,0.0,-5242.6253513593265
0.0,0.23529411764705882,2720.9602162431834
0.0,0.1,-7870.619848647497
0.0,0.21428571428571427,-1267.168544720012
0.0,0.16666666666666666,-4149.319839914799
0.0,0.2222222222222222,-7439.610244456661
0.0,0.25,-17245.567317841054
0.0,0.3333333333333333,-24143.28299417925
0.0,0.2,-17010.05878295766
0.0,0.23076923076923078,-1930.6723793178783
0.0,0.25,-6893.551802863363
0.0,0.15384615384615385,-2490.023651193674
0.0,0.3076923076923077,-914.1225186360854
0.0,0.2727272727272727,-2785.3178871093255
0.0,0.18181818181818182,-5354.890593255961
0.0,0.09090909090909091,-5702.607967231129
0.0,0.2222222222222222,-6445.723669930891
0.0,0.18181818181818182,-6470.5887355972845
0.0,0.18181818181818182,-3381.5530813217415
0.0,0.2,-7925.446215290469
0.0,0.08333333333333333,-6103.580916876626
0.0,0.1111111111111111,-12107.781607808342
0.0,0.2222222222222222,-6945.546496584562
0.0,0.18181818181818182,-6328.696358701554
0.0,0.3333333333333333,-7912.626570048333
0.0,0.2,-6043.841997639728
0.0,0.25,-2961.1324876745643
0.0,0.125,-11390.341560165565
0.0,0.14285714285714285,-9775.068046004832
0.0,0.07692307692307693,-4091.80422697713
0.0,0.1,-6358.948995848113
0.0,0.1,-10202.24966775894
0.0,0.25,-22950.80174917621
0.0,0.06666666666666667,-2497.347331116452
0.0,0.16666666666666666,2552.882762328306
0.0,0.18181818181818182,-4724.490483514871
0.0,0.0,-10400.05786777043
0.0,0.3076923076923077,-1410.4175217200725
0.0,0.2,-11819.966400419293
0.0,0.14285714285714285,-3937.3936316037316
0.0,0.15384615384615385,-985.2060521132455
0.0,0.125,1472.2641247659594
0.0,0.16666666666666666,-5819.543375223306
0.0,0.1111111111111111,-8207.51523465019
0.0,0.2,-4823.441766457867
0.0,0.1,-9167.732008320181
0.0,0.16666666666666666,-14817.738325461602
0.0,0.1111111111111111,-13206.538044109919
0.0,0.08333333333333333,-5030.464376461098
0.0,0.0,-11517.115562905345
0.0,0.3076923076923077,-1077.4170200785502
0.0,0.2,-5097.592070444885
0.0,0.0,-5118.03521792263
0.0,0.2,-6035.898549489396
0.0,0.13333333333333333,622.1025109794203
0.0,0.0,-11194.680027283253
0.0,0.25,-5644.355997577109
0.0,0.3333333333333333,-6389.830769200122
0.0,0.4444444444444444,-5766.780687780017
0.0,0.0,-9016.285425528084
0.0,0.21428571428571427,-3647.957826880273
0.0,0.15384615384615385,-4515.1371577095315
0.0,0.07142857142857142,-2472.43040093658
0.0,0.14285714285714285,-14525.96529774642
0.0,0.15384615384615385,-3791.810993262939
0.0,0.0,-21228.8335613649
0.0,0.0,-18162.53331085644
0.0,0.09090909090909091,-6474.834826953453
0.0,0.0,-39033.95586388909
0.0,0.06666666666666667,-2532.950631433696
0.0,0.0,-18726.37725219679
0.0,0.26666666666666666,-180.30220000690983
0.0,0.2,889.4410297769355
0.0,0.07142857142857142,-3588.592952829644
0.0,0.2222222222222222,-8274.144712931447
0.0,0.08333333333333333,-5622.181584625916
0.0,0.09090909090909091,-9099.496556195605
0.0,0.18181818181818182,-7015.353687205092
