wl_max_to_avg,tight_x_high_wl,sku_counts_x_lL
2.0159078241948967,0,6.41666667
2.2930681232874224,0,6.133333328
1.4681892160151584,0,3.6999999989999997
1.4592274531739398,0,3.016666664
1.755593782540282,0,5.51666667
1.6621066784717078,0,2.983333329
1.7374358735479418,0,3.6166666690000002
1.9038461318054738,0,5.149999997999999
1.1395348625202817,0,0.8999999999999999
1.7931034287746914,0,5.250000002
2.0868824322324415,0,3.9833333300000002
1.6124469371599826,0,2.483333336
1.8718487182212153,0,3.616666668
2.0742033785811076,0,4.516666668
1.6632302238603704,0,4.283333329
1.5006089955203081,0,4.6833333360000005
2.0094637029985774,0,5.499999999
2.1036491660031933,0,5.18333333
0.9999999911111113,0,0.45
2.091267214601232,0,5.1833333370000005
2.0240963607830142,0,5.549999994
1.6052879897417793,0,3.91666667
1.7267441678956195,0,5.166666672
2.031088063701039,0,6.65
1.9882844948958294,0,6.699999996
2.149848104565356,0,5.049999994
1.7089201645056,0,5.0000000049999995
1.6902485462793873,0,5.0000000049999995
2.079159909153343,0,4.700000006
1.6203335798598055,0,4.616666664
1.5246636610251567,0,4.233333335
1.8804906789082572,0,4.583333328
1.7480135985679264,0,5.266666664
1.4406779518385524,0,3.850000002
1.8314491061373386,0,3.466666665
1.5192824928245685,0,4.083333331
1.587436315396128,0,4.61666667
1.9444444262433864,0,4.650000003000001
1.7361701919444312,0,4.6833333360000005
1.6666666474509808,0,4.68333333
1.9182252973782086,0,3.366666666
1.6985844928942788,0,4.599999996
1.8900555651920965,0,3.1666666680000004
1.5284853912275191,0,3.766666662
1.7182705483746201,0,4.466666664
1.7541528052714652,0,4.833333336
2.005063266692697,0,3.85
1.9672130965417463,0,4.550000004
2.1210497851768193,0,3.85
1.8333333129629632,0,4.11666667
1.887727005502039,0,2.583333333
1.336828297285359,0,1.366666668
1.9141993734893434,0,6.383333328
1.5483870775302397,0,2.916666664
