spare_cap_x_h_to_H_max,wl_total_x_h_to_H_max,dim_s_avg_to_vmin
3837.2999999999997,311.00000009999997,0.32363636363636367
7172.75,145.625,0.36000000000000004
8979.6,141.24999999,0.352
-1300.5,494.37500009999997,0.34823529411764703
7713.183324259001,170.1180553648611,0.34
-1845.0,501.6249999,0.3222222222222222
1975.683331009,383.56249954875005,0.34461538461538466
6685.5,201.0,0.31
5382.3,252.0,0.304
-2740.116663443,542.111110378889,0.354
7107.416658305001,183.9305553486111,0.38
1884.16666445,384.38888853111115,0.36
6725.25,157.8125,0.37333333333333335
-1735.983331291,506.3402770876389,0.3577777777777778
1019.7166654670001,382.38194390013894,0.3692307692307692
2255.33333068,358.8888885611111,0.3446153846153846
2196.966664082,356.76388856361115,0.3415384615384615
1290.583331815,400.68055517861114,0.3546666666666667
3749.066662256,342.3611106138889,0.3323076923076923
5827.033326478,225.13194417013892,0.2888888888888889
3921.2999999999997,307.5,0.3381818181818182
4454.4,281.37500000999995,0.3377777777777778
4217.699995038,317.09722194361115,0.3353846153846154
1664.8666647080001,395.0138885186111,0.34769230769230763
1695.1833313390002,384.97916621375003,0.3569230769230769
3859.5,305.25,0.33454545454545453
5606.316660071,252.16666637000003,0.36
5118.3,267.50000000999995,0.316
3427.766662634,308.5972219536111,0.3527272727272727
4392.599999999999,279.12500000999995,0.3333333333333333
3301.2,367.7499999,0.3384615384615385
3768.2999999999997,334.3749999,0.3709090909090909
2685.2999999999997,342.9999999,0.3233333333333333
7827.599999999999,173.25,0.3466666666666667
5789.600007237001,207.88888913986113,0.3244444444444444
7627.5,173.87499999000002,0.34
-1.983333331,439.40277716638894,0.3275
8779.5,141.87500001,0.344
2753.716663427,315.4444439788889,0.32727272727272727
4639.583327875001,266.33333302,0.308
2676.9,353.75000009999997,0.32
6741.066658736,234.10416639125,0.348
2773.5,344.4999999,0.30333333333333334
3925.5,312.50000009999997,0.3018181818181818
4668.483327841001,250.74999970500002,0.324
4082.8333285300005,307.6527773213889,0.32666666666666666
6046.33332622,214.50694418263893,0.3066666666666667
2791.3999967160003,352.51388856861115,0.36333333333333334
2184.7833307630003,354.28472189986115,0.3692307692307692
5501.4,243.62499999,0.2977777777777778
6827.766658634,208.60416642125003,0.38
2249.4,362.00000009999997,0.36000000000000004
3762.0999955740003,294.66666632000005,0.3433333333333333
6324.3,224.87499999000002,0.325
1228.816665221,391.23611055638895,0.33428571428571424
7476.299999999999,192.87500000999998,0.32571428571428573
3397.7999999999997,358.5,0.3230769230769231
4763.116661063001,279.9097219023611,0.364
1472.7666649340001,412.3680551648611,0.3575
3409.066662656,308.5972219536111,0.36
5398.666673415,214.55555581486115,0.39428571428571424
2024.6999976180002,388.52083287625004,0.345
3346.733329396,301.749999645,0.396
10360.649987811,73.78472214486112,0.4000000000000001
3486.133329232,310.7222219511111,0.3563636363636364
4141.199995128,309.7777773188889,0.33
5575.99999344,262.2013885898611,0.348
3721.866662288,280.97222190111114,0.336
3856.7333287960005,290.416666325,0.34545454545454546
5931.3,251.87499999,0.35
2233.5,336.0,0.3233333333333333
7006.066656658,144.4722220236111,0.37333333333333335
6145.600007682001,217.66666693875,0.3333333333333333
1863.6,362.25,0.33
5121.600006402001,246.1111114276389,0.332
3015.6,330.2499999,0.33090909090909093
1062.3,434.00000009999997,0.328
7286.483324761,163.50694424263892,0.34
1111.7999986920001,385.68749954625,0.3685714285714286
7920.0,132.5,0.37999999999999995
-1215.2166652370001,466.31944380138896,0.35294117647058826
1663.733331376,361.84027725763895,0.35428571428571426
-505.18333273900004,458.17361047763893,0.3675
1380.6833317090002,409.06249951875003,0.35733333333333334
6380.099992494001,207.42361085763892,0.365
3707.6999956380005,328.4305552636111,0.37666666666666665
11264.4,71.75000001,0.38
3770.0333288980005,335.2777772888889,0.3466666666666667
-583.8,458.1249999,0.32
4723.5,308.37500009999997,0.348
3828.6833288290004,282.15277743638893,0.31636363636363635
-947.0999999999999,457.62500009999997,0.34500000000000003
4302.133328272001,300.9236106626389,0.3066666666666667
6279.799992612,245.08333304500002,0.3244444444444444
7617.75,124.6875,0.38
2668.7999999999997,368.8749999,0.31714285714285717
7006.8333250900005,188.1805553436111,0.34
3918.0,329.75000009999997,0.3527272727272727
6285.0,223.5,0.34285714285714286
6708.0,201.87500000999998,0.33142857142857146
6159.9499927530005,206.0069441926389,0.31428571428571433
3744.816662261,329.72916627875003,0.3630769230769231
5253.566660486001,249.9236108076389,0.3422222222222222
8077.549990497,133.28472207486112,0.352
1417.799998332,410.3611105338889,0.3475
7580.583324415001,169.29166646750002,0.37333333333333335
5769.233326546,225.01388863361112,0.36
7655.099990994,175.90277756138892,0.3333333333333333
-144.29999999999998,475.7499999,0.31058823529411766
2319.6,390.375,0.31714285714285717
6099.033326158001,204.70833309250003,0.36
346.233332926,454.86805511486114,0.3458823529411765
-308.83333297,455.81249946375004,0.365
9307.216655717,123.8402776226389,0.32666666666666666
5553.0,222.604166675,0.36444444444444446
2704.9833301510002,327.36805526486114,0.34769230769230763
4423.2,271.37499999,0.332
8703.466677546001,123.88888903486112,0.3066666666666667
-927.3,498.0,0.3247058823529412
10311.916654535,74.9652776801389,0.38666666666666666
199.79999999999998,438.0,0.3457142857142857
10515.633320962,58.31944436638889,0.30000000000000004
1623.2166647570002,380.13888853611115,0.37538461538461537
6556.800008196001,174.77777800513888,0.32
4119.3,312.6249999,0.3490909090909091
-638.4,459.87500009999997,0.34
10039.066654856,110.97222210111111,0.31
3905.4666620720004,289.23611067638893,0.34909090909090906
3934.7999999999997,312.2499999,0.36888888888888893
-1509.316664891,493.94444376888896,0.3622222222222222
10507.699987638001,85.70833323250001,0.32
3107.1,319.7499999,0.35333333333333333
5592.5,211.145833325,0.36
5569.5,248.75000000999998,0.344
5826.183326479,240.71527748513893,0.325
6161.083326085,218.87499974250002,0.3377777777777778
1369.633331722,389.46527722513895,0.36533333333333334
1369.2,391.3749999,0.34285714285714286
4098.416661845,317.5694439763889,0.3261538461538462
8069.616657173001,160.6736109126389,0.3485714285714286
2801.3166633710002,338.93749960125,0.36
3557.7,300.2499999,0.32
6076.083326185,261.72916635875004,0.348
138.83333317,437.63194383513894,0.3552941176470588
4032.1166619230003,290.77083299125,0.37454545454545457
4993.8,292.62500000999995,0.38
5980.883326297,226.43055529861113,0.35555555555555557
1779.8999979060002,390.0555551911111,0.3628571428571429
4658.849994519001,285.5763886473611,0.36727272727272725
8018.4,162.87500000999998,0.3066666666666667
3463.2,332.25,0.36727272727272725
9397.5,59.791666675,0.3466666666666667
-148.5,462.375,0.35000000000000003
-670.5,470.4999999,0.3325
8923.016656169,129.03472207986113,0.328
7001.25,162.916666675,0.3885714285714285
101.716666547,436.33333282,0.365
7659.066657656001,180.1527775563889,0.3485714285714286
-1546.4333315140002,492.64583275375,0.37176470588235294
1423.5,411.375,0.3507692307692307
6945.349991829001,184.87499978250003,0.30000000000000004
866.433332314,412.9583328475,0.33066666666666666
4244.099999999999,287.25,0.316
4281.449994963,302.10416631125,0.34545454545454546
3899.1,313.25000009999997,0.32727272727272727
5681.399993316,236.70138861986112,0.36888888888888893
4743.283327753001,263.2638885886111,0.368
5993.099999999999,254.12499999,0.355
3703.7333289760004,292.5416663225,0.34
9041.4,143.49999999,0.36
824.7833323630001,397.02083286625003,0.3413333333333333
2331.9,379.7499999,0.32923076923076927
4686.616661153001,272.5902774476389,0.36
3815.1,318.50000009999997,0.31
2200.5,398.75000009999997,0.32
8036.266676712001,109.33333347000001,0.44
6805.2,194.75000000999998,0.41600000000000004
1862.633331142,389.46527722513895,0.305
8802.0,142.74999999,0.39
632.6999999999999,419.4999999,0.33999999999999997
1954.433331034,382.7361105663889,0.33142857142857146
-2237.7,537.0,0.3333333333333333
3721.866662288,314.38194398013894,0.3709090909090909
186.99999978000002,458.52777714388895,0.34
-1698.866664668,507.63888838611115,0.3494736842105263
1332.5166650990002,388.16666621,0.37714285714285717
2857.4166633050004,312.3749996325,0.38181818181818183
4903.366660898,304.11111065888895,0.34
-2777.2333300660002,540.81249936375,0.3621052631578947
10538.016654269,75.67361101263889,0.35
-21.533333308000003,416.85416617625003,0.3742857142857143
2305.4833306210003,336.2222219211111,0.4
10138.666679340002,52.55555561236111,0.25333333333333335
7923.6,53.5,0.36000000000000004
6511.25,180.729166675,0.3485714285714286
2101.2,347.00000009999997,0.34461538461538466
9051.5,88.541666675,0.35
5084.000006355001,245.33333364000003,0.32
954.0,425.8749999,0.34400000000000003
8462.883323377,130.33333318,0.352
3483.9,347.75000009999997,0.33
6532.2,237.12500000999998,0.3244444444444444
3194.5833295750003,308.5972219536111,0.36363636363636365
4230.3,284.00000000999995,0.3054545454545455
1086.016665389,409.18055516861114,0.328
7580.800009476001,146.33333351625,0.32
-1085.7,504.9999999,0.3341176470588235
9315.149989041001,96.45138878486112,0.32
