sku_counts_x_hH,flat_item_mean,near_limit_share
2.88333333,0.4463001992178979,0.0
2.15,0.3706310818810819,0.0
2.06666667,0.4918598784543057,0.0
2.983333332,0.4508215962743827,0.0
2.166666667,0.34867986767673287,0.0
3.199999995,0.39957218886287243,0.0
2.4000000000000004,0.37833975438142103,0.0
2.183333328,0.3957058421454706,0.0
1.583333336,0.5154862237292578,0.0
3.066666666,0.4702945505687655,0.0
2.9999999959999997,0.3578075485500297,0.0
2.733333336,0.38441744861701,0.0
1.816666664,0.38668952575202575,0.0
1.683333333,0.39564270152505443,0.0
1.766666664,0.36644098774032985,0.0
2.000000002,0.35247068964937306,0.0
2.0166666629999996,0.42248218783541047,0.0
1.45,0.3507659932659933,0.0
2.1333333359999997,0.4337837686908894,0.0
1.466666664,0.4004551820728291,0.0
2.53333333,0.3856944557303409,0.0
1.600000002,0.3828961887785417,0.0
1.933333336,0.4073264971311304,0.0
1.88333333,0.3617239057239057,0.0
1.883333331,0.38271367679638496,0.0
2.516666672,0.3411573572316278,0.0
2.866666673,0.4061289269285221,0.0
1.35,0.44372696446999854,0.0
2.333333332,0.4423712040479561,0.0
2.716666667,0.4017795872285036,0.0
1.88333333,0.31972834062489236,0.0
1.883333336,0.37726303606237815,0.0
1.883333331,0.35413107306382163,0.0
2.350000004,0.37979939629626147,0.0
2.416666668,0.38127868704097856,0.0
2.183333328,0.3583657490834524,0.0
2.566666668,0.44223533210568816,0.0
3.900000006,0.4449658858736086,0.0
1.3333333299999999,0.33694062420289755,0.0
3.050000002,0.42965757511036146,0.0
1.566666666,0.4613188745283689,0.0
2.93333334,0.36392555130668797,0.0
2.833333332,0.3871246796575744,0.0
2.000000002,0.41383999619856643,0.0
1.9,0.3604011544011544,0.0
2.216666672,0.4874229115996636,0.0
1.55,0.3871604257811154,0.0
1.88333333,0.3621525830491348,0.0
2.950000001,0.3897675105671057,0.0
1.8,0.3883429649054649,0.0
0.766666668,0.43703703703703706,0.0
2.31666667,0.40683665262612634,0.0
2.199999996,0.42920674848886925,0.0
1.8166666679999999,0.33205412332806966,0.0
2.033333334,0.4079492713264643,0.0
2.7833333319999998,0.4710771036801044,0.0
1.9500000000000002,0.33252295341950516,0.0
2.25,0.4364662822557559,0.0
2.716666666,0.3432440010272523,0.0
2.633333332,0.4429102299734763,0.0
2.13333333,0.35797395465998005,0.0
2.1166666679999997,0.4352432925642064,0.0
2.3833333320000003,0.33243861301030087,0.0
1.900000003,0.3815111755938838,0.0
2.283333336,0.36613164187876834,0.0
3.066666666,0.38049401187688714,0.0
1.7166666689999999,0.5322840507223032,0.0
3.133333325,0.3555165885699235,0.0
1.366666664,0.30466042578111546,0.0
3.11666667,0.3792799906396398,0.0
2.7833333319999998,0.39730441810401323,0.0
1.933333335,0.41926782065670953,0.0
1.883333331,0.4012691202018687,0.0
1.116666666,0.3655555555555556,0.0
1.683333336,0.3684607093182411,0.0
3.316666672,0.47043311283587985,0.0
2.86666667,0.3981517417828785,0.0
1.98333333,0.3963641456582633,0.0
1.61666667,0.32361834160797426,0.0
2.749999994,0.367117439438868,0.0
3.08333333,0.4095460217170744,0.0
2.06666667,0.40158346283346286,0.0
1.233333336,0.4317620650953984,0.0
2.050000002,0.4417266683933351,0.0
2.766666672,0.42705523521313,0.0
2.916666662,0.3799163920874447,0.0
1.566666666,0.3119615307354771,0.0
2.799999995,0.3709081292077243,0.0
1.5833333340000002,0.41999024431084975,0.0
2.416666668,0.38924972070860664,0.0
2.133333334,0.47226722089538364,0.0
1.8999999989999998,0.3997993965099228,0.0
1.966666671,0.36687758581033436,0.0
1.6499999969999999,0.39869701747096387,0.0
3.23333334,0.3610062054635558,0.0
2.100000001,0.40376397221317006,0.0
3.06666666,0.39600098703039877,0.0
