n_fragile_items,flat_item_share,vol_top1_share
0,0.0,0.15444015444015444
0,0.0,0.2541757443718228
0,0.0,0.16200172821880754
0,0.0,0.1958012669493744
0,0.0,0.1737934030920743
0,0.0,0.17555573650354206
0,0.0,0.15529457439580704
0,0.0,0.19838969404186796
0,0.0,0.1946658897687846
0,0.0,0.16423017107309487
0,0.0,0.19380646321182973
0,0.0,0.3328653593587247
0,0.0,0.5581256528876287
0,0.0,0.12523597920478638
0,0.0,0.22813688212927757
0,0.0,0.12444803601835551
0,0.0,0.2305254058207665
0,0.0,0.23244046677840677
0,0.0,0.18870149781813894
0,0.0,0.18052578133814737
0,0.0,0.1959103710052651
0,0.0,0.15128116234359734
0,0.0,0.12683125339120999
0,0.0,0.14214587054843983
0,0.0,0.21441972661484857
0,0.0,0.13911023647449752
0,0.0,0.14957680033300957
0,0.0,0.16917101494762446
0,0.0,0.29350690839389826
0,0.0,0.1283635365183965
0,0.0,0.2750028061510832
0,0.0,0.19330274333691302
0,0.0,0.266671504244975
0,0.0,0.19924098671726756
0,0.0,0.21547301457008003
0,0.0,0.22841693082230094
0,0.0,0.25536793829476756
0,0.0,0.1589865669103894
0,0.0,0.14783324190894132
0,0.0,0.13291161732826326
0,0.0,0.19330675365470582
0,0.0,0.1427644386761843
0,0.0,0.16806134238997233
0,0.0,0.29310656775827754
0,0.0,0.10429314306445761
0,0.0,0.1991492128864443
0,0.0,0.1917852005753556
0,0.0,0.12285254409880761
0,0.0,0.12912135335750044
0,0.0,0.11763965777554101
0,0.0,0.5109004739336492
0,0.0,0.32324742721435484
0,0.0,0.1155176674079565
0,0.0,0.16093199674884856
0,0.0,0.1798201798201798
0,0.0,0.17695493066255777
0,0.0,0.19517246873257388
0,0.0,0.12705099025036518
0,0.0,0.13195876288659794
0,0.0,0.20406463434949193
0,0.0,0.1365381880244631
0,0.0,0.21121903557675728
0,0.0,0.16580219000753646
0,0.0,0.16175776774280515
0,0.0,0.2360702646848422
0,0.0,0.1674340728338217
0,0.0,0.1592251044914748
0,0.0,0.15549945906959972
0,0.0,0.17258116708014237
0,0.0,0.2531078893901305
0,0.0,0.17604172840969712
0,0.0,0.20864067439409906
0,0.0,0.14894645941278065
0,0.0,0.16655722507628723
0,0.0,0.17561832284501683
0,0.0,0.15423728813559323
0,0.0,0.17230857594141508
0,0.0,0.17562008715839206
0,0.0,0.21468844874945786
0,0.0,0.1678147499513524
0,0.0,0.2400156744930281
0,0.0,0.13222556125154675
0,0.0,0.25896695088436333
0,0.0,0.2654432246436179
0,0.0,0.12468252135765412
0,0.0,0.2523865119153904
0,0.0,0.19116745041913719
0,0.0,0.1329340442626543
0,0.0,0.20271126314455848
0,0.0,0.1591459169125692
0,0.0,0.19818497264113172
0,0.0,0.1311726286448228
0,0.0,0.2301321363090346
0,0.0,0.19414141947753508
0,0.0,0.14583459925867412
0,0.0,0.16970125508219905
0,0.0,0.25080222935314983
0,0.0,0.16897243637131693
0,0.0,0.2548101924076963
0,0.0,0.16768558951965065
0,0.0,0.18129072945133487
0,0.0,0.138085631024434
0,0.0,0.1718274565956685
0,0.0,0.20392556716798368
0,0.0,0.1711718137080094
0,0.0,0.279531452042291
0,0.0,0.12658227848101267
0,0.0,0.2188672503126675
0,0.0,0.23741843788358422
0,0.0,0.26029798422436456
0,0.0,0.15372549019607842
0,0.0,0.20279266668942678
0,0.0,0.16995005549389566
0,0.0,0.2507598784194529
0,0.0,0.20289294981504996
0,0.0,0.20675105485232068
0,0.0,0.2542507548069283
0,0.0,0.1372958439403907
0,0.0,0.20007621951219512
0,0.0,0.15201900237529692
0,0.0,0.15812880909240654
0,0.0,0.18443095366172288
0,0.0,0.20635633668369927
0,0.0,0.14591229020032484
0,0.0,0.14698227026364943
0,0.0,0.1587440034888792
0,0.0,0.2311756935270806
0,0.0,0.2414189522089013
0,0.0,0.21326248519010518
0,0.0,0.250759100678926
0,0.0,0.22630007081498815
0,0.0,0.22894221351616062
0,0.0,0.19040464224651574
0,0.0,0.257372654155496
0,0.0,0.2796610169491525
0,0.0,0.22204096429218778
0,0.0,0.26937023606897065
0,0.0,0.5290697674418605
0,0.0,0.23402076934327923
0,0.0,0.14571657325860687
0,0.0,0.19693654266958424
