spare_cap_x_wl_total,spare_cap_x_sku_counts,spare_cap_sq,hH_x_lL,big_piece_share,spare_cap_x_wl_max,item_vol_cv,long_item_share,wl_cv,fragile_share,spare_cap_cubed,wl_max_to_avg,tight_x_high_wl,sku_counts_x_lL,spare_cap_x_wl_cv,near_h_limit_share,wl_total_sq,load_util_ratio,multi_dim_tight_share,dim_l_tail_ratio
14217499.998966,124080,962240400,0.08649305549861111,0.25,4265250.0,0.26710776635768246,0.25,0.14258533642618917,0.0,29848697208000,1.1999999898763636,0,1.566666668,4422.9971741550835,0.5,210069.44441388888,0.0,0.0,1.3531914893041195
16605119.999059202,169344,796594176,0.07561728379938272,0.3333333333333333,3880800.0,0.48782823374590184,0.3333333333333333,0.29865867878767766,0.0,22483074023424,1.40226627458755,0,2.333333334,8429.342635208732,0.5,346136.11107188894,0.0,0.0,1.4255319148329562
20164443.75,176715,637310025,0.06904761913809523,0.14285714285714285,4102312.5,0.5915154246349231,0.14285714285714285,0.29715558378812423,0.0,16088891581125,1.4241001434792726,0,2.899999998,7501.692777816305,0.7142857142857143,638001.5625,0.0,0.0,1.1769230768778107
13040714.170911,140063,162129289,0.08540863171864095,0.18181818181818182,1718955.0,0.43985264332521434,0.18181818181818182,0.31609416198138335,0.0,2064392236837,1.449959300882945,0,4.3666666670000005,4024.8270073050808,0.7272727272727273,1048917.3617938887,0.0,0.09090909090909091,1.4166666666076388
12306712.5,129855,139358025,0.08588154283815426,0.09090909090909091,1593675.0,0.4101260559459776,0.09090909090909091,0.3208220209022373,0.0,1645121485125,1.42446041666539,0,4.300000001,3787.303996313252,0.7272727272727273,1086806.25,0.0,0.09090909090909091,1.2083333332829862
16876563.332458902,157398,688170289,0.0872222222,0.16666666666666666,3541455.0,0.37902891432118274,0.16666666666666666,0.2538496567006456,0.0,18052771191337,1.2590673460313029,0,2.616666666,6659.238105713851,0.8333333333333334,413877.77773488895,0.0,0.16666666666666666,1.1886792452381632
11299143.3346029,114261,1450619569,0.07697530862469136,0.3333333333333333,4189570.0,0.3317055175490399,0.3333333333333333,0.10738643068814412,0.0,55249747524503,1.1123595393007197,0,1.4333333339999998,4090.02702656557,1.0,88011.1111308889,0.0,0.0,1.16551724133912
14215473.749414701,140472,308318481,0.09333767340138889,0.125,2370465.0,0.3178002019171524,0.125,0.28277671586912506,0.0,5413764207879,1.3340195437637943,0,3.116666664,4965.276402520323,0.75,655425.173557139,0.0,0.125,1.212499999949479
-3497437.5,-34062,5919489,0.08952380976785715,0.14285714285714285,-328455.0,0.3607379983058889,0.14285714285714285,0.2663671890903696,0.0,-14402116737,1.3147825962566657,1,5.4833333380000004,-648.0713773054043,0.6428571428571429,2066406.25,0.0,0.07142857142857142,1.2999999999480003
16014700.000775998,162960,541958400,0.0837528344543084,0.14285714285714285,3142800.0,0.4793503093183638,0.14285714285714285,0.2875379641888338,0.0,12616791552000,1.3737128873467845,0,2.7666666650000002,6693.883873749532,0.5714285714285714,473229.3403236388,0.0,0.0,1.223076923029882
19218143.75,160360,401802025,0.08559027755763889,0.5,3474466.6659985,0.45636457974701217,0.5,0.2939238184392276,0.0,8054121591125,1.4463276712692346,0,3.866666664,5891.702989284238,0.875,919201.5625,0.0,0.125,1.1114754097996238
9121320.0,105246,1230746724,0.07950617294938273,0.0,3727462.5,0.43964744645477094,0.0,0.2253982314675051,0.0,43177056571368,1.2259615242686763,0,0.933333333,7907.420846670089,0.3333333333333333,67600.0,0.0,0.0,1.2666666665962962
12667608.329628,122276,123565456,0.08613406789017447,0.09090909090909091,1500660.0,0.3549265141496469,0.09090909090909091,0.2553233566662806,0.0,1373553608896,1.303107849091748,0,4.466666666,2838.1744598243226,0.8181818181818182,1298650.172851389,0.0,0.09090909090909091,1.2083333332829862
7114843.331608,72464,26790976,0.07622448999931973,0.14285714285714285,841100.0,0.5173352151885172,0.14285714285714285,0.33454484200604445,0.0,138670091776,1.6550469670700034,0,5.400000004000001,1731.6041196831466,0.6428571428571429,1889479.339361389,0.0,0.07142857142857142,1.3829787233454054
17520618.751051497,126180,995087025,0.08819444467638889,0.75,5467799.9989485,0.3539357080259396,0.75,0.15035787139718673,0.0,31390020203625,1.2483120684896805,0,2.116666668,4743.039087041091,1.0,308487.6736481388,0.0,0.25,1.015384615353373
12993037.5,131160,119464900,0.07135416675,0.16666666666666666,1776125.0,0.5558639845870524,0.16666666666666666,0.318573807762031,0.0,1305751357000,1.640378532336873,0,4.5,3482.0117536371476,0.5,1413126.5625,0.0,0.08333333333333333,1.6341463413837
20053935.0,150876,632321316,0.084722222,0.5,4358639.999161799,0.4214334505052722,0.5,0.1408915666789621,0.0,15900351812136,1.304075224720669,0,3.0,3542.8593620973743,1.0,636006.25,0.0,0.16666666666666666,1.1311475409465197
18407958.75,157221,305165961,0.07721193420843622,0.2222222222222222,2838712.5,0.5402162661340053,0.2222222222222222,0.26154364165558275,0.0,5330944172709,1.3879003444130646,0,3.9500000010000003,4568.905914713831,0.7777777777777778,1110389.0625,0.0,0.0,1.244444444398354
9814920.002757,90981,68409441,0.08615702493539945,0.18181818181818182,1116585.0,0.38644728139625506,0.18181818181818182,0.2475936750157565,0.0,565814486511,1.2514044825358621,0,4.499999999,2047.8473048483477,0.6363636363636364,1408177.7785688888,0.0,0.09090909090909091,1.3076923076420117
8170560.414401,81564,46199209,0.07682098763734567,0.08333333333333333,1104512.5,0.5029396700187484,0.08333333333333333,0.35093518665281315,0.0,314016023573,1.6221836928250288,0,4.366666668,2385.306487252779,0.5,1445004.3394763889,0.0,0.08333333333333333,1.2809523808913832
5486520.0,84408,1781177616,0.05430555563611111,0.5,3587340.0,0.6494457131923302,0.5,0.30769230295857997,0.0,75172820105664,1.307692287573965,0,0.766666666,12985.846151848333,0.5,16900.0,0.0,0.0,1.3826086955920605
10129249.998693,78420,1537424100,0.08180555543611111,0.5,5391375.0,0.2857737250390241,0.5,0.06451612851354839,0.0,60282398961000,1.064516120516129,0,1.033333334,2529.677418404986,1.0,66736.11109388889,0.0,0.0,1.0516129031918835
13547475.0,139436,160680976,0.08088842983884297,0.18181818181818182,1647880.0,0.4328167423495118,0.18181818181818182,0.26507338123185226,0.0,2036792051776,1.338011682122565,0,4.349999995,3360.070214732306,0.6363636363636364,1142226.5625,0.0,0.09090909090909091,1.4166666666076388
3634545.8331901003,42970,1846420900,0.0805555556611111,0.0,3634545.8331901003,0.0,0.0,0.0,0.0,79340706073000,0.99999998817734,0,0.483333333,0.0,1.0,7154.340277213889,0.0,0.0,0.9999999999655173
18936801.2506821,184167,418734369,0.0704835389590535,0.2222222222222222,3325237.5,0.6670005515002752,0.2222222222222222,0.3610491935268572,0.0,8568561392847,1.58036918729357,0,3.683333331,7388.149718273889,0.6666666666666666,856396.0070061388,0.0,0.0,1.3230769230260355
14839662.5,136300,185776900,0.08100277797888888,0.1,1840050.0,0.35419405659759784,0.1,0.2071548652385317,0.0,2532139147000,1.2399540643861855,0,4.016666669999999,2823.520838875452,0.7,1185376.5625,0.0,0.1,1.1799999999528
19243103.334104598,208242,535367044,0.06625514390781893,0.2222222222222222,3759925.0,0.7019991906983413,0.2222222222222222,0.4388869013624575,0.0,12387322664072,1.7585170149887552,0,3.500000001,10154.965232519018,0.5555555555555556,691669.4444998888,0.0,0.0,1.2769230768739646
18009152.5,160304,401521444,0.07792534715486112,0.125,2705130.0,0.31454072276984374,0.125,0.1461112008802341,0.0,8045686694872,1.2016689740046156,0,3.183333336,2927.7762690383956,0.625,807751.5625,0.0,0.125,1.2199999999512
17349873.334302597,174468,845530084,0.07842592582407407,0.16666666666666666,3998225.0,0.50584112759515,0.16666666666666666,0.3673688778529328,0.0,24586323782552,1.3826815504035457,0,2.566666668,10682.35233655368,0.8333333333333334,356011.11115088884,0.0,0.0,1.1923076922618343
14181580.0,125748,195216784,0.09873799750644718,0.4444444444444444,2421813.3328676,0.36259813325178747,0.4444444444444444,0.2683655475576719,0.0,2727568906048,1.536945798581378,0,4.066666668,3749.60346339103,0.8888888888888888,1030225.0,0.0,0.1111111111111111,1.3037037036554184
20039878.327478,193226,308564356,0.06740587716533517,0.2727272727272727,2854475.0,0.591495081670973,0.2727272727272727,0.3268999069811726,0.0,5420241477496,1.56683709245321,0,4.61666667,5742.323820845512,0.7272727272727273,1301500.693683889,0.0,0.0,1.3076923076420117
11358585.0,113232,89038096,0.0805555556,0.16666666666666666,1273860.0,0.41022879477901436,0.16666666666666666,0.2670076532136309,0.0,840163473856,1.345794379107346,0,4.800000000000001,2519.4842405890113,0.6666666666666666,1449014.0625,0.0,0.08333333333333333,1.3399999999464
14591568.7508877,133155,709210161,0.10195555561111112,0.4,4616039.9991123,0.3168063698531398,0.4,0.35401669175163986,0.0,18886975797591,1.5817490351724037,0,2.066666665,9427.818603210913,0.8,300212.6736476388,0.0,0.2,1.3583333332767362
15499002.0823145,152825,934219225,0.07149999987,0.2,4966812.5,0.7049006431166115,0.2,0.3597813085116778,0.0,28554410612125,1.6023007231975934,0,1.9500000000000002,10996.71580200617,0.6,257133.50691063888,0.0,0.0,1.4272727272078514
12924965.003841,138276,132779529,0.07641010793780864,0.16666666666666666,1555605.0,0.4836117353756284,0.16666666666666666,0.3274849421089869,0.0,1530018512667,1.4442793307939037,0,4.616666664,3773.6090278895895,0.5833333333333334,1258136.1118588888,0.0,0.08333333333333333,1.3399999999464
16370805.0006333,170991,360962001,0.07803497966872427,0.1111111111111111,2564865.0,0.41792925396556546,0.1111111111111111,0.300355144814862,0.0,6857917056999,1.4100580123623345,0,3.41666667,5706.447455344657,0.5555555555555556,742469.4445018888,0.0,0.1111111111111111,1.2499999999479168
14645568.7505205,124920,243828225,0.10124131922013889,0.375,2706599.9994795,0.30968740280155826,0.375,0.2773179635881735,0.0,3807377733375,1.4784540079608588,0,3.566666664,4330.3200379956215,0.875,879687.6736736388,0.0,0.125,1.2555555555090534
14932187.5,134600,283080625,0.10218749985,0.375,2916333.3327725,0.3621430823174392,0.375,0.30048561892520004,0.0,4762831515625,1.5624413001695432,0,3.6,5055.67058353301,0.875,787656.25,0.0,0.125,1.2107142856710458
15138993.7506285,131985,355511025,0.10494897966292517,0.42857142857142855,3268199.9993714998,0.32504261955352026,0.42857142857142855,0.2964940447357057,0.0,6703160376375,1.5111572251394045,0,3.116666665,5590.395261742615,0.8571428571428571,644675.1736646388,0.0,0.14285714285714285,1.2666666666197532
15487283.3326743,138397,390892441,0.08792517017482994,0.14285714285714285,2669085.0,0.2737518674837962,0.14285714285714285,0.15999943269617528,0.0,7728334451011,1.2063829679942961,0,2.750000001,3163.3488118216223,0.5714285714285714,613611.111058889,0.0,0.14285714285714285,1.1923076922618343
15216263.3327319,144344,325549849,0.08695312486875,0.125,2435805.0,0.3350182633738555,0.125,0.22750460542208925,0.0,5873895925507,1.2806323985139592,0,3.15,4104.865634180799,0.625,711211.1110548889,0.0,0.125,1.2199999999512
15140029.995186001,129978,208571364,0.09343621402860082,0.3333333333333333,2503279.9995186,0.3682009883461224,0.3333333333333333,0.2591811128434084,0.0,3012187638888,1.488076298307759,0,3.983333337,3743.0936634978243,0.8888888888888888,1099002.777078889,0.0,0.1111111111111111,1.244444444398354
18682939.9991622,201072,631717956,0.06999999999999999,0.25,4084275.0,0.699076960764297,0.25,0.431356566212078,0.0,15877599106104,1.748878904882061,0,3.2,10841.716050689693,0.625,552544.4443948889,0.0,0.0,1.3319999999467198
12937924.999389,128310,335988900,0.0977777779888889,0.14285714285714285,2474550.0,0.28034592415020615,0.14285714285714285,0.2292550640170589,0.0,6158676537000,1.3388429623714229,0,2.566666669,4202.245364691098,0.5714285714285714,498200.69439738896,0.0,0.0,1.3304347825508507
15094265.000538599,161580,261080964,0.0788194442488889,0.2,2625675.0,0.5789366084371078,0.2,0.3898305043233191,0.0,4218546216312,1.7395182685603927,0,3.78333333,6298.881355609723,0.6,872667.3611733888,0.0,0.0,1.4085106382379358
14912383.334093198,159572,519657616,0.09111111086984128,0.14285714285714285,3077460.0,0.4627049942858007,0.14285714285714285,0.33926989048779405,0.0,11846115014336,1.4445859718399612,0,2.73333333,7733.996505490854,0.7142857142857143,427934.02782138885,0.0,0.0,1.274999999946875
19711826.2509381,197001,792028449,0.06845238088809523,0.14285714285714285,3799305.0,0.5166610031578492,0.14285714285714285,0.3381422336117271,0.0,22290056640207,1.3491968932476883,0,2.916666669,9516.336974690526,0.8571428571428571,490583.5069911388,0.0,0.0,1.1923076922618343
13133272.5,124674,128459556,0.0818181818,0.2727272727272727,1964559.9996222,0.41080909670130317,0.2727272727272727,0.3292652351026157,0.0,1455960607704,1.6454512604405531,0,4.499999999,3731.8922097255863,0.6363636363636364,1342701.5625,0.0,0.18181818181818182,1.2692307691819527
17819625.0007503,180072,506655081,0.07946180562986112,0.125,3038715.0,0.45438373981231145,0.125,0.3278131993594561,0.0,11404299218229,1.3642105125760355,0,3.316666664,7378.747378200538,0.75,626736.1111638888,0.0,0.125,1.1730769230318048
13156584.5822691,127708,1019333329,0.08189236091388888,0.25,3511970.0,0.365453071258408,0.25,0.058636378282562594,0.0,32544255194983,1.0677451871499744,0,1.483333332,1872.083667417551,0.5,169812.67358363888,0.0,0.0,1.5549999999222501
12443840.0,123136,89718784,0.07248520693145957,0.15384615384615385,1539200.0,0.5628190482298194,0.15384615384615385,0.3427220422217969,0.0,849816322048,1.6079923724124823,0,5.250000002,3246.263215726502,0.6923076923076923,1725939.0625,0.0,0.07692307692307693,1.2692307691819527
11839365.003726,111780,124947684,0.09014444465388889,0.2,1816425.0,0.47003349166584285,0.2,0.323221903628677,0.0,1396665211752,1.534225004701503,0,4.06666667,3612.974472531718,0.7,1121834.0284838888,0.0,0.0,1.3319999999467198
3630874.167534,31224,6770404,0.09294753086219136,0.3333333333333333,451013.3332466,0.3372046294668815,0.3333333333333333,0.23837865798007074,0.0,17616591208,1.490594194405753,0,5.283333336,620.2612733447919,0.75,1947187.6745413889,0.0,0.16666666666666666,1.2555555555090534
12024949.99671,118440,97416900,0.07724537034907408,0.25,1710799.9996709998,0.5623982524337688,0.25,0.389928473250515,0.0,961504803000,1.7072503244796684,0,4.7000000040000005,3848.5940685103237,0.6666666666666666,1484336.110298889,0.0,0.08333333333333333,1.3999999999404256
14393363.75,136179,228947161,0.09345336059478739,0.3333333333333333,2622706.6661623,0.43000052515874293,0.3333333333333333,0.35939973293998667,0.0,3464199493091,1.639947422440423,0,3.816666666,5438.077410051358,0.7777777777777778,904876.5625,0.0,0.1111111111111111,1.2923076922579881
18851414.994324002,187308,289952784,0.07019283765261708,0.18181818181818182,2298780.0,0.4821706706051637,0.18181818181818182,0.31578917482447855,0.0,4937316005952,1.341362425432222,0,4.550000004,5377.258121805469,0.7272727272727273,1225633.506206389,0.0,0.09090909090909091,1.3076923076420117
20195223.75,188136,553049289,0.0704687498625,0.125,3821512.5,0.593282677092747,0.125,0.3392577691830426,0.0,13006060129413,1.5138282246164474,0,3.3,7978.325031459371,0.75,737451.5625,0.0,0.0,1.20799999995168
17842591.25,204402,1160560489,0.05617283934938272,0.16666666666666666,4244180.4155311,0.4591916454080408,0.16666666666666666,0.3909785711624038,0.0,39536814178763,1.4272076204452702,0,2.333333334,13319.467134849532,0.6666666666666666,274314.0625,0.0,0.0,1.2857142856618076
20547168.75,176040,484220025,0.06979166680625,0.125,3575812.5,0.5401363382058888,0.125,0.2781176158233564,0.0,10655261650125,1.392235597174956,0,3.35,6119.97818810217,0.75,871889.0625,0.0,0.0,1.1396226414664292
13414699.999116,132600,703310400,0.10573333342,0.2,3580200.0,0.33488020932266604,0.2,0.2674552048134724,0.0,18651791808000,1.3344316173418846,0,2.033333335,7092.912101063334,0.8,255867.3610773889,0.0,0.0,1.34999999994375
15242175.0006318,151632,359254116,0.084843749925,0.125,3080025.0,0.50264816377023,0.125,0.35942717648136346,0.0,6809302514664,1.6165802953348547,0,3.016666664,6812.582770122879,0.625,646684.0278313888,0.0,0.0,1.285106382924038
17045333.3341856,178976,653722624,0.07709750553344671,0.14285714285714285,3515600.0,0.45192899897325395,0.14285714285714285,0.33272900594469085,0.0,16714380050432,1.44374998481175,0,2.666666667,8507.215312426359,0.5714285714285714,444444.44448888884,0.0,0.0,1.274999999946875
14970899.5844537,134444,1129699321,0.07616319423888888,0.5,5825906.6655463,0.5933978700896065,0.5,0.428232470368507,0.0,37970323878131,1.5565949338059666,0,1.783333332,14393.32168952046,0.75,198396.0069741389,0.0,0.25,1.1275862068576696
22114970.415724102,226216,799588729,0.06224826397986111,0.25,3888087.5,0.4396159243207183,0.25,0.35724945343310954,0.0,22609970489933,1.4064997191823065,0,3.366666664,10101.942897028373,0.75,611654.3402256389,0.0,0.0,1.2109090908650577
15146458.3327775,133400,278055625,0.0911805556236111,0.25,2251125.0,0.3051541124162223,0.25,0.15550932171132803,0.0,4636577546875,1.1889908148671662,0,3.366666664,2593.1179621464803,0.625,825069.444383889,0.0,0.125,1.2814814814340192
22652759.9991888,194688,592240896,0.0703125,0.5,4218239.999188799,0.4771397706014218,0.5,0.30280673435645233,0.0,14412774445056,1.4897045522848082,0,3.75,7369.104749998687,0.875,866450.694382389,0.0,0.125,1.0918032786527276
19680362.9173993,197811,483076441,0.07021604963950617,0.3333333333333333,3571587.5,0.6414100120720932,0.3333333333333333,0.363248142570336,0.0,10617537096739,1.6333178058382822,0,3.750000003,7983.83100499792,0.6666666666666666,801771.0070041388,0.0,0.0,1.3153846153340238
18254596.2491079,160578,716258169,0.08458333327499999,0.6666666666666666,4638919.9991079,0.5690696201457448,0.6666666666666666,0.35357970722673254,0.0,19169217376947,1.5247403644397708,0,2.8999999979999997,9462.853786917378,0.8333333333333334,465237.67356563895,0.0,0.16666666666666666,1.076923076889941
14079940.004319,142527,167883849,0.07610651968438933,0.09090909090909091,2105512.5,0.5596183147392451,0.09090909090909091,0.3734784574629042,0.0,2175271031493,1.6449386336202085,0,4.316666661999999,4839.160421842362,0.6363636363636364,1180844.445168889,0.0,0.09090909090909091,1.115384615341716
20382180.4159493,193689,463153441,0.0666666668,0.1111111111111111,3497162.5,0.6082958180733811,0.1111111111111111,0.3592739336348321,0.0,9967525203761,1.5442146792904872,0,3.6,7731.934398495953,0.6666666666666666,896966.840214639,0.0,0.0,1.1461538461097633
18857016.2507853,188472,555026481,0.06628472229236111,0.125,3828337.5,0.6936951518526889,0.125,0.383057032625956,0.0,13075868865879,1.6241540707213433,0,3.066666664,9024.440720930352,0.625,640666.8403311388,0.0,0.0,1.2448979591328613
5637600.0,41760,1743897600,0.07500000015,0.0,5637600.0,0.0,0.0,0.0,0.0,72825163776000,0.9999999925925926,0,0.45,0.0,1.0,18225.0,0.0,0.0,0.999999999962963
17526796.6675843,137645,757845841,0.09768888900111111,0.6,4771693.3324157,0.42281983585091476,0.6,0.22403429641439931,0.0,20862738156889,1.361256533906691,0,2.616666665,6167.440193943039,1.0,405344.4444868888,0.0,0.2,1.0874999999660158
9967595.002794,100584,70257924,0.08391203694907408,0.25,1362075.0,0.5423784489972369,0.25,0.36044630333083916,0.0,588901918968,1.6398037676519266,0,4.833333336,3021.2609447020623,0.6666666666666666,1414117.3619038889,0.0,0.0,1.35599999994576
18461494.584132098,167741,574225369,0.08136054432517006,0.2857142857142857,4153586.6658679,0.49269937437313793,0.2857142857142857,0.38591296643505046,0.0,13760162517347,1.5749053397693755,0,3.066666666,9247.632497866793,0.8571428571428571,593541.8403291388,0.0,0.14285714285714285,1.2461538461059172
17778572.5,162946,541865284,0.07809523800000001,0.14285714285714285,2967945.0,0.3412003425412008,0.14285714285714285,0.137212999853807,0.0,12613540080952,1.1685760935769487,0,2.73333333,3194.0442395785585,0.5714285714285714,583314.0625,0.0,0.14285714285714285,1.3478260868979206
17450983.7506683,180441,401962401,0.06646090541687244,0.1111111111111111,3257962.5,0.6327025195730853,0.1111111111111111,0.3587099280128401,0.0,8058944177649,1.6802297576900775,0,3.1666666680000004,7191.775420347873,0.4444444444444444,757625.1736691388,0.0,0.0,1.6666666665740741
16319031.249014702,118236,873734481,0.10222222233611111,0.75,5123559.9990147,0.3679124076382556,0.75,0.15303270891762755,0.0,25826717523879,1.2558490475665818,0,2.133333332,4523.493875342405,1.0,304796.0069076389,0.0,0.25,1.0799999999667693
8575342.5,79848,44275716,0.08393518529953703,0.25,1153359.9997782,0.40266601789710565,0.25,0.31566037352344495,0.0,294610614264,1.6139670074707915,0,4.933333332,2100.404144787021,0.6666666666666666,1660876.5625,0.0,0.16666666666666666,1.2653846153359467
14779173.750570899,137016,293334129,0.10165364575625001,0.375,2968679.9994290997,0.3815081106893871,0.375,0.3392812172549206,0.0,5023933627383,1.6069531480130126,0,3.516666664,5810.869461258201,0.875,744625.1736686388,0.0,0.125,1.3294117646537484
16225480.0007136,171264,458302464,0.078906250125,0.0,2890080.0,0.46012258812295553,0.0,0.3229472538472135,0.0,9811339149312,1.4249587535634904,0,3.0,6913.65488260675,0.625,574437.6736616389,0.0,0.0,1.10399999995584
17856000.0,168960,235929600,0.06967860441533517,0.2727272727272727,2496000.0,0.5696315117516436,0.2727272727272727,0.3269324112846082,0.0,3623878656000,1.5376343937879526,0,4.516666671,5021.681884373401,0.6363636363636364,1351406.25,0.0,0.09090909090909091,1.3076923076420117
20582588.326546002,183258,414611044,0.07050411534218107,0.2222222222222222,3308825.0,0.5479521095878143,0.2222222222222222,0.26843189623073754,0.0,8442310077928,1.4468260384219054,0,3.850000002,5465.810319228714,0.7777777777777778,1021784.0271038889,0.0,0.0,1.2846153845659762
2596320.0,43272,1872465984,0.08000000000000002,0.0,2596320.0,0.0,0.0,0.0,0.0,81025348059648,0.9999999833333336,0,0.4,0.0,1.0,3600.0,0.0,0.0,0.9999999999583333
7591912.5,82260,46991025,0.08573881169938272,0.08333333333333333,891150.0,0.3998250107049396,0.08333333333333333,0.2902323591743588,0.0,322123476375,1.4085778627907202,0,4.383333336,1989.5428434817816,0.5833333333333334,1226556.25,0.0,0.08333333333333333,1.2212765956927119
13808080.004544,136320,185831424,0.08505,0.1,1840320.0,0.4465456262957576,0.1,0.3013704445109062,0.0,2533253971968,1.3327848486001381,0,4.050000000000001,4108.281939726017,0.7,1026000.1742863888,0.0,0.0,1.1423076922637572
19262793.7507923,142614,564965361,0.09529321015123458,0.6666666666666666,4119959.9992076997,0.35697731838409535,0.6666666666666666,0.13611090765609968,0.0,13428661665609,1.283290479106387,0,3.1666666680000004,3235.220187790583,1.0,656775.1736651388,0.0,0.16666666666666666,1.061538461505799
12205830.0,112827,105206049,0.08213269082488522,0.18181818181818182,1410337.5,0.3666138255501829,0.18181818181818182,0.24943147702215754,0.0,1079098444593,1.2710083913989128,0,4.4833333380000004,2558.4186832290256,0.6363636363636364,1416100.0,0.0,0.09090909090909091,1.2692307691819527
20866413.75,191247,746437041,0.06959183669387756,0.2857142857142857,3756637.5,0.490176600490533,0.2857142857142857,0.27817142292549735,0.0,20393406397161,1.2602291205241603,0,3.100000001,7599.92151470654,0.8571428571428571,583314.0625,0.0,0.0,1.1517241378913199
19068906.667494398,198656,616628224,0.07011284714236111,0.25,4035200.0,0.6824383932862235,0.25,0.39945466049920547,0.0,15312112058368,1.6928920062967003,0,3.283333336,9919.25823181972,0.625,589696.0069956388,0.0,0.0,1.2109090908650577
5241600.0,40320,1625702400,0.10833333325,0.0,5241600.0,0.0,0.0,0.0,0.0,65548320768000,0.9999999923076924,0,0.433333333,0.0,1.0,16900.0,0.0,0.0,0.9999999999615384
15974103.7507797,140346,547138881,0.09787037012685186,0.3333333333333333,4054439.9992203,0.2932015777842875,0.3333333333333333,0.32208119755958675,0.0,12798125565471,1.5228797916810093,0,2.516666664,7533.801357645197,0.8333333333333334,466375.1736566388,0.0,0.16666666666666666,1.2745098038715879
15275330.000651399,136794,381889764,0.09821428591190476,0.42857142857142855,3387279.9993486,0.28698388151215726,0.42857142857142855,0.2994454850200567,0.0,7462889768088,1.5522387913076412,0,2.916666669,5851.763720141764,0.7142857142857143,611002.7778298889,0.0,0.2857142857142857,1.3916666666086805
14370843.7493523,136017,377563761,0.10101473915430838,0.2857142857142857,2623185.0,0.3010273749022803,0.2857142857142857,0.23290851992437722,0.0,7336441439991,1.2777464668372278,0,2.883333334,4525.645493056509,0.7142857142857143,546983.506895139,0.0,0.14285714285714285,1.4499999999395832
15871792.5,156180,243921924,0.0806666666,0.1,2147475.0,0.4180281219294471,0.1,0.30367688990231845,0.0,3809572609032,1.3530135168215152,0,4.0333333300000005,4742.825712697582,0.7,1032764.0625,0.0,0.0,1.1307692307257395
13756240.0,131296,142468096,0.07638659304825528,0.09090909090909091,1611360.0,0.40663604362784156,0.09090909090909091,0.2738520407509518,0.0,1700499193856,1.2885032411626147,0,4.233333335,3268.6979892893655,0.6363636363636364,1328256.25,0.0,0.09090909090909091,1.2083333332829862
18168815.0006571,197130,388602369,0.07418055563111112,0.2,2661255.0,0.5180302824327568,0.2,0.3608931626897344,0.0,7660518500097,1.4647377779064712,0,4.08333333,7114.286992520211,0.7,849469.4445058889,0.0,0.1,1.3076923076420117
12890691.667469198,144456,579653776,0.08981481457685185,0.0,2558075.0,0.31458081454659803,0.0,0.18656441082370237,0.0,13955744310976,1.1906614652712262,0,1.999999998,4491.724804823387,0.5,286671.00698013883,0.0,0.0,1.2926829267662105
17626379.167539798,183358,686125636,0.07664399066553287,0.2857142857142857,3601675.0,0.4758271295084937,0.2857142857142857,0.28627175381499376,0.0,17972374909384,1.4303405424106281,0,2.816666664,7498.602396653943,0.5714285714285714,452816.8403226388,0.0,0.0,1.1517241378913199
17369163.75,161403,215296929,0.07276400383902663,0.2727272727272727,2384362.5,0.5980427967993276,0.2727272727272727,0.3276843075095239,0.0,3159051839217,1.5100316644440457,0,4.716666668999999,4808.1118883198415,0.7272727272727273,1401264.0625,0.0,0.0,1.25925925921262
12254547.496698,118872,98128836,0.07697337958564814,0.08333333333333333,1337310.0,0.4099690049695341,0.08333333333333333,0.2719142599699711,0.0,972064249416,1.309531815913568,0,4.716666672,2693.582685129637,0.6666666666666666,1530375.172786389,0.0,0.08333333333333333,1.1599999999536
13224093.750472499,113400,200930625,0.10539062499999999,0.375,2456999.9995275,0.30432023131938696,0.375,0.2762252184266458,0.0,2848191609375,1.4863778346461936,0,3.55,3915.492504438294,0.875,870333.5070066388,0.0,0.125,1.2792452829705945
20611670.0,210204,545502736,0.06414609046687242,0.2222222222222222,3795350.0,0.6686215854638174,0.2222222222222222,0.3552559249274634,0.0,12740761902016,1.6572237790580135,0,3.5833333319999996,8297.35746637859,0.6666666666666666,778806.25,0.0,0.0,1.4869565216744802
7362000.0,73620,1354976100,0.07555555556111113,0.0,3911062.5,0.17094889215494777,0.0,0.06249999937500001,0.0,49876670241000,1.0624999893750002,0,0.533333334,2300.624999769938,0.0,40000.0,0.0,0.0,1.0470588234678202
11835244.170126,103780,107702884,0.08960555562611111,0.3,1798853.3329874,0.3328538620510291,0.3,0.2602150275289249,0.0,1117740530152,1.5199122986869475,0,4.23333333,2700.5115791384246,0.7,1300550.1743713887,0.0,0.2,1.2490566037264508
12305634.586853,116149,111492481,0.081818182,0.18181818181818182,1451862.5,0.3802257665888746,0.18181818181818182,0.2805619570206362,0.0,1177249106879,1.2978190795973368,0,4.4,2962.4537318629464,0.6363636363636364,1358196.0077213887,0.0,0.09090909090909091,1.2692307691819527
12483380.003952,130416,140564736,0.0754820938936639,0.0,1926600.0,0.5539327976008744,0.0,0.37365267252733686,0.0,1666535510016,1.6976651979295836,0,4.000000004,4430.026131302532,0.5454545454545454,1108633.5076463888,0.0,0.0,1.124999999953125
