q90_l_to_L,spare_cap_x_n_wide,height_tail_share
0.515,43666,0.0
0.55,35518,0.0
0.5,23094,0.0
0.55,0,0.0
0.5,41580,0.0
0.5,44826,0.0
0.515,0,0.0
0.5,47400,0.0
0.505,35650,0.0
0.5,40734,0.0
0.52,48720,0.0
0.5333333333333333,35349,0.0
0.4633333333333334,36634,0.0
0.47000000000000003,55194,0.0
0.42333333333333334,26128,0.0
0.45666666666666667,31628,0.0
0.4533333333333333,25970,0.0
0.47000000000000003,58332,0.0
0.4633333333333334,59448,0.0
0.4633333333333334,36452,0.0
0.49,53888,0.0
0.5516666666666667,33765,0.0
0.5466666666666666,59322,0.0
0.48,23689,0.0
0.5,47296,0.0
0.5083333333333333,81753,0.0
0.55,32510,0.0
0.51,40078,0.0
0.48,0,0.0
0.5,37977,0.0
0.5083333333333333,56172,0.0
0.48,0,0.0
0.4366666666666667,34612,0.0
0.5083333333333333,59208,0.0
0.51,69906,0.0
0.45,28108,0.0
0.5033333333333333,51348,0.0
0.45999999999999996,25348,0.0
0.5533333333333333,38712,0.0
0.5,37149,0.0
0.5083333333333333,55620,0.0
0.5516666666666667,24824,0.0
0.505,37779,0.0
0.5033333333333333,63336,0.0
0.505,36254,0.0
0.5,37305,0.0
0.505,17392,0.0
0.45,28002,0.0
0.51,62862,0.0
0.5533333333333333,32844,0.0
0.4966666666666667,22316,0.0
0.4666666666666667,33204,0.0
0.5533333333333333,50856,0.0
0.51,57303,0.0
0.45666666666666667,48000,0.0
0.4,27646,0.0
0.5016666666666667,45105,0.0
0.55,50772,0.0
0.5516666666666667,34497,0.0
0.55,38200,0.0
0.55,47184,0.0
0.4866666666666667,39220,0.0
0.4666666666666667,41548,0.0
0.5266666666666667,40212,0.0
0.5,57532,0.0
0.555,35818,0.0
0.5533333333333333,29157,0.0
0.51,56928,0.0
0.36666666666666664,56502,0.0
0.555,45228,0.0
0.51,24610,0.0
0.5533333333333333,55505,0.0
0.5566666666666666,49908,0.0
0.5166666666666667,41865,0.0
0.5166666666666667,54028,0.0
0.5566666666666666,73608,0.0
0.51,40566,0.0
0.555,44424,0.0
0.37333333333333335,0,0.0
0.5516666666666667,31808,0.0
0.44166666666666665,23274,0.0
0.48333333333333334,61596,0.0
0.5133333333333333,31400,0.0
0.555,33356,0.0
0.55,44166,0.0
0.5533333333333333,36255,0.0
0.55,26111,0.0
0.4916666666666667,49442,0.0
0.4766666666666667,51770,0.0
0.555,33050,0.0
0.5466666666666667,68682,0.0
0.5233333333333333,81375,0.0
0.505,34863,0.0
0.45833333333333337,0,0.0
0.555,45840,0.0
0.515,43150,0.0
0.5516666666666667,30368,0.0
0.505,32670,0.0
0.51,37382,0.0
0.43833333333333335,37684,0.0
0.5383333333333333,42478,0.0
0.515,61911,0.0
0.5,35718,0.0
0.505,48068,0.0
0.495,31350,0.0
0.5,34278,0.0
0.4916666666666667,24727,0.0
0.5,32976,0.0
0.5,41334,0.0
0.5,32344,0.0
0.52,45564,0.0
0.55,24927,0.0
0.5,27627,0.0
0.55,23487,0.0
0.505,37383,0.0
0.5,18588,0.0
0.37333333333333335,0,0.0
0.5,17956,0.0
0.515,19270,0.0
0.5,18164,0.0
0.5233333333333333,39060,0.0
0.535,35271,0.0
0.55,57252,0.0
0.515,51264,0.0
0.515,35846,0.0
0.5516666666666667,43088,0.0
0.515,37526,0.0
0.4533333333333333,44044,0.0
0.51,32847,0.0
0.5383333333333333,36118,0.0
0.55,49830,0.0
0.5,30086,0.0
0.505,34798,0.0
0.4666666666666667,27948,0.0
0.5,32260,0.0
0.51,35158,0.0
0.51,58035,0.0
0.55,0,0.0
0.5533333333333333,42300,0.0
0.51,0,0.0
0.55,28467,0.0
0.5516666666666667,32364,0.0
0.5,20559,0.0
0.505,26310,0.0
0.425,18034,0.0
0.5133333333333333,32774,0.0
0.5033333333333333,26160,0.0
0.55,0,0.0
0.45833333333333337,0,0.0
0.45833333333333337,0,0.0
0.51,31022,0.0
0.5033333333333333,47859,0.0
0.4083333333333333,0,0.0
0.55,34622,0.0
0.5,0,0.0
0.47000000000000003,24020,0.0
0.4800000000000001,24130,0.0
0.45833333333333337,25294,0.0
0.46,23612,0.0
0.46,42500,0.0
0.44,25510,0.0
0.4083333333333333,0,0.0
0.44833333333333336,41684,0.0
0.55,49416,0.0
0.555,39194,0.0
0.5,48174,0.0
0.4,28324,0.0
0.44666666666666666,46014,0.0
0.4166666666666667,24574,0.0
0.45833333333333337,52680,0.0
0.55,50682,0.0
0.5533333333333333,32440,0.0
0.4916666666666667,0,0.0
0.4,23718,0.0
0.46666666666666673,53706,0.0
0.42000000000000004,0,0.0
0.48333333333333334,70056,0.0
0.5083333333333333,47908,0.0
0.51,39326,0.0
0.36666666666666664,30604,0.0
0.5,30543,0.0
0.46,48604,0.0
0.42000000000000004,43908,0.0
0.45,41454,0.0
0.38666666666666666,26854,0.0
0.5183333333333333,36102,0.0
0.5266666666666667,48858,0.0
0.5,24873,0.0
0.505,29186,0.0
0.44666666666666666,44334,0.0
0.505,32373,0.0
0.49333333333333335,65103,0.0
0.44166666666666665,22802,0.0
0.52,53344,0.0
0.5,37255,0.0
0.52,40624,0.0
0.44166666666666665,23642,0.0
0.48833333333333334,44672,0.0
0.495,37212,0.0
0.5016666666666667,56355,0.0
0.515,31382,0.0
0.4916666666666667,37497,0.0
0.5,41172,0.0
0.5516666666666667,35031,0.0
0.49833333333333335,32552,0.0
0.5183333333333333,61136,0.0
0.48666666666666664,45261,0.0
0.5266666666666667,89325,0.0
0.55,48008,0.0
0.5233333333333333,56494,0.0
0.5433333333333333,0,0.0
0.5416666666666667,0,0.0
0.48333333333333334,62332,0.0
0.48333333333333334,26942,0.0
0.51,22938,0.0
0.5183333333333334,52209,0.0
0.555,47775,0.0
0.555,54873,0.0
0.5,59008,0.0
0.5133333333333333,32446,0.0
0.5166666666666666,48512,0.0
0.5233333333333333,31202,0.0
0.43666666666666665,57240,0.0
0.5133333333333333,47592,0.0
0.52,51738,0.0
0.55,34347,0.0
0.5466666666666666,50528,0.0
0.5516666666666667,38320,0.0
0.55,38230,0.0
0.52,59572,0.0
0.54,66159,0.0
0.55,19926,0.0
0.55,15568,0.0
0.55,33388,0.0
0.55,38980,0.0
0.55,36990,0.0
0.55,7952,0.0
0.55,42788,0.0
0.55,8620,0.0
0.5,26971,0.0
0.5616666666666666,28144,0.0
0.55,28624,0.0
0.5566666666666666,40290,0.0
0.56,49866,0.0
0.55,20928,0.0
0.36666666666666664,0,0.0
0.4083333333333333,0,0.0
0.5,42292,0.0
0.55,44112,0.0
0.5266666666666667,30496,0.0
0.55,38118,0.0
0.47333333333333333,49197,0.0
0.55,31834,0.0
0.55,26421,0.0
0.45833333333333337,47018,0.0
0.55,12920,0.0
0.35,0,0.0
0.545,33090,0.0
0.5366666666666667,4435,0.0
0.5516666666666667,35032,0.0
0.4066666666666667,0,0.0
0.55,15905,0.0
0.5533333333333333,78057,0.0
0.555,55281,0.0
0.5233333333333333,55182,0.0
0.44833333333333336,33168,0.0
0.51,28492,0.0
0.55,19249,0.0
0.55,18391,0.0
0.5,33720,0.0
0.515,41654,0.0
0.47000000000000003,31006,0.0
0.5,47492,0.0
0.5,43188,0.0
0.5,49208,0.0
0.5,45762,0.0
0.505,36742,0.0
0.43333333333333335,44828,0.0
0.5,24795,0.0
0.435,30052,0.0
0.5166666666666667,23784,0.0
0.5,44456,0.0
0.51,25597,0.0
0.5233333333333334,43788,0.0
0.5,24739,0.0
0.5,17175,0.0
0.4666666666666667,30246,0.0
0.515,29744,0.0
0.5,55434,0.0
0.54,48530,0.0
0.5066666666666667,51288,0.0
0.5,0,0.0
0.4066666666666667,0,0.0
0.4966666666666667,0,0.0
0.4700000000000001,0,0.0
0.5133333333333334,26061,0.0
0.5383333333333333,22348,0.0
0.5033333333333333,27986,0.0
0.4800000000000001,19764,0.0
0.45833333333333337,52122,0.0
0.44,33240,0.0
0.3766666666666667,0,0.0
0.4266666666666667,0,0.0
0.49333333333333335,37204,0.0
0.5083333333333333,52760,0.0
0.4966666666666667,62379,0.0
0.5216666666666667,55659,0.0
0.45833333333333337,30936,0.0
0.545,9804,0.0
0.47333333333333333,33916,0.0
0.5,39712,0.0
0.39333333333333337,48870,0.0
0.545,22353,0.0
0.5033333333333333,21958,0.0
0.5,33705,0.0
0.39333333333333337,25742,0.0
0.55,30248,0.0
0.4800000000000001,44138,0.0
0.5,32289,0.0
0.39333333333333337,25270,0.0
0.5,52782,0.0
0.4800000000000001,23191,0.0
0.51,41991,0.0
0.39333333333333337,26788,0.0
0.52,40598,0.0
0.4466666666666667,40972,0.0
0.515,44374,0.0
0.4533333333333333,37196,0.0
0.5,17985,0.0
0.38,20502,0.0
0.5,25053,0.0
0.43833333333333335,22858,0.0
0.545,20913,0.0
0.4066666666666667,30298,0.0
0.5,31461,0.0
0.5,40497,0.0
0.38833333333333336,0,0.0
0.5,15156,0.0
0.36666666666666664,31462,0.0
0.5,22299,0.0
0.45999999999999996,0,0.0
0.42000000000000004,21940,0.0
0.49833333333333335,49512,0.0
0.5,14524,0.0
0.4466666666666667,36276,0.0
0.5133333333333334,14980,0.0
0.52,33514,0.0
0.45,52509,0.0
0.5,25593,0.0
0.4133333333333334,23038,0.0
0.5,14732,0.0
0.49,17444,0.0
0.44333333333333336,36380,0.0
0.5333333333333333,32697,0.0
0.4733333333333334,25406,0.0
0.5,41188,0.0
0.45333333333333337,49608,0.0
0.5566666666666666,62001,0.0
0.55,53800,0.0
0.5166666666666667,60994,0.0
0.52,66921,0.0
0.5033333333333333,48422,0.0
0.51,53134,0.0
0.5566666666666666,21000,0.0
0.5166666666666667,57406,0.0
0.51,66015,0.0
0.5166666666666667,53494,0.0
0.5416666666666667,58230,0.0
0.5566666666666666,50709,0.0
0.555,44490,0.0
0.45833333333333337,28477,0.0
0.5566666666666666,42452,0.0
0.4,54174,0.0
0.5566666666666666,44684,0.0
0.555,43584,0.0
0.555,40124,0.0
0.5533333333333333,43110,0.0
0.5533333333333333,54940,0.0
0.5566666666666666,38540,0.0
0.545,63192,0.0
0.5083333333333333,55434,0.0
0.5416666666666667,73548,0.0
0.5583333333333333,65700,0.0
0.52,76780,0.0
0.55,29222,0.0
0.5266666666666667,69228,0.0
0.5083333333333333,57633,0.0
0.5166666666666667,64701,0.0
0.525,71109,0.0
0.5166666666666667,0,0.0
0.5166666666666667,67617,0.0
0.52,67388,0.0
0.5316666666666667,81060,0.0
0.525,65241,0.0
0.5083333333333333,67596,0.0
0.55,29119,0.0
0.55,43806,0.0
0.5583333333333333,83112,0.0
0.54,25240,0.0
0.55,44078,0.0
0.5533333333333333,48924,0.0
0.5566666666666666,65139,0.0
0.5566666666666666,59757,0.0
0.5566666666666666,63105,0.0
0.555,52884,0.0
0.36666666666666664,29558,0.0
0.5533333333333333,50595,0.0
0.5533333333333333,52460,0.0
0.545,32903,0.0
0.5566666666666666,60993,0.0
0.5566666666666666,67976,0.0
0.5566666666666666,60585,0.0
0.5533333333333333,39507,0.0
0.5566666666666666,38108,0.0
0.5566666666666666,45302,0.0
0.505,44620,0.0
0.515,52371,0.0
0.5533333333333333,32730,0.0
0.5566666666666666,41714,0.0
0.555,42477,0.0
0.5533333333333333,42003,0.0
0.545,63930,0.0
0.5166666666666667,74247,0.0
0.5033333333333333,63045,0.0
0.5533333333333333,40614,0.0
0.49000000000000005,23704,0.0
0.45,22728,0.0
0.44,26656,0.0
0.505,35546,0.0
0.455,29676,0.0
0.5416666666666667,48934,0.0
0.5033333333333333,51753,0.0
0.55,53706,0.0
0.515,42206,0.0
0.5,27624,0.0
0.5566666666666666,38846,0.0
0.5,38418,0.0
0.495,35664,0.0
0.5033333333333333,46062,0.0
0.5416666666666667,26473,0.0
0.5,45654,0.0
0.55,13236,0.0
0.525,76491,0.0
0.4,29440,0.0
0.505,28167,0.0
0.545,33949,0.0
0.5166666666666667,53466,0.0
0.5416666666666667,53738,0.0
0.5533333333333333,28833,0.0
0.5533333333333333,61644,0.0
0.52,26884,0.0
0.46,29836,0.0
0.51,32966,0.0
0.505,32529,0.0
0.5416666666666667,55294,0.0
0.51,47536,0.0
0.55,32998,0.0
0.51,39070,0.0
0.46,40268,0.0
0.505,38511,0.0
0.5,32962,0.0
0.5,38037,0.0
0.5166666666666667,48176,0.0
0.5366666666666666,39894,0.0
0.52,55629,0.0
0.5133333333333333,43760,0.0
0.5533333333333333,33468,0.0
0.38666666666666666,23154,0.0
0.39333333333333337,0,0.0
0.49000000000000005,0,0.0
0.5033333333333333,40894,0.0
0.51,0,0.0
0.555,38180,0.0
0.52,22640,0.0
0.44,24394,0.0
0.44166666666666665,0,0.0
0.4083333333333333,26674,0.0
0.5433333333333333,30019,0.0
0.51,45606,0.0
0.5033333333333333,26140,0.0
0.54,45878,0.0
0.4966666666666667,22380,0.0
0.55,50374,0.0
0.555,35420,0.0
0.5566666666666666,60561,0.0
0.555,49209,0.0
0.55,28262,0.0
0.55,32038,0.0
0.4083333333333333,0,0.0
0.4800000000000001,23014,0.0
0.5233333333333334,43719,0.0
0.47000000000000003,45850,0.0
0.5,27491,0.0
0.55,43118,0.0
0.4916666666666667,25843,0.0
0.505,34035,0.0
0.4533333333333333,46276,0.0
0.45833333333333337,0,0.0
0.4216666666666667,24592,0.0
0.4533333333333333,41580,0.0
0.545,32155,0.0
0.48333333333333334,28058,0.0
0.5166666666666667,49878,0.0
0.5083333333333333,28276,0.0
0.4866666666666667,36988,0.0
0.5166666666666667,59638,0.0
0.5566666666666666,43946,0.0
0.51,0,0.0
0.4216666666666667,23476,0.0
0.4533333333333333,39348,0.0
0.545,33271,0.0
0.5166666666666667,52110,0.0
0.4,26806,0.0
0.5,26308,0.0
0.5166666666666667,68020,0.0
0.4633333333333333,34154,0.0
0.5033333333333334,0,0.0
0.5,24694,0.0
0.5033333333333333,45564,0.0
0.46,27488,0.0
0.4366666666666667,45579,0.0
0.43333333333333335,31656,0.0
0.5433333333333333,50914,0.0
0.51,54723,0.0
0.4066666666666667,0,0.0
0.5166666666666667,25774,0.0
0.555,56265,0.0
0.4766666666666667,27007,0.0
0.5033333333333333,50775,0.0
0.42666666666666675,63957,0.0
0.4133333333333334,44012,0.0
0.4666666666666667,29222,0.0
0.51,47550,0.0
0.5033333333333333,27112,0.0
0.54,47822,0.0
0.505,70120,0.0
0.5533333333333333,36344,0.0
0.505,56511,0.0
0.5533333333333333,35606,0.0
0.505,59649,0.0
0.45666666666666667,0,0.0
0.42333333333333334,0,0.0
0.3966666666666667,25756,0.0
0.5416666666666667,29101,0.0
0.515,65541,0.0
0.44666666666666666,63996,0.0
0.5533333333333333,52252,0.0
0.505,41913,0.0
0.5416666666666667,50598,0.0
0.5383333333333333,54657,0.0
0.5266666666666667,84848,0.0
0.485,31444,0.0
0.5416666666666667,73992,0.0
0.5383333333333333,70336,0.0
0.5166666666666667,35820,0.0
0.5566666666666666,53889,0.0
0.4166666666666667,25690,0.0
0.5,47481,0.0
0.545,30199,0.0
0.5166666666666667,45966,0.0
0.5416666666666667,46238,0.0
0.5033333333333333,65697,0.0
0.5533333333333333,43266,0.0
0.5,38193,0.0
0.5416666666666667,27663,0.0
0.55,28639,0.0
0.44833333333333336,39452,0.0
0.45333333333333337,27540,0.0
0.49833333333333335,40748,0.0
0.5166666666666667,73140,0.0
0.5566666666666666,43276,0.0
0.5166666666666667,51374,0.0
0.5566666666666666,42538,0.0
0.55,46272,0.0
0.55,42846,0.0
0.49333333333333335,0,0.0
0.5033333333333333,43770,0.0
0.515,54249,0.0
0.5266666666666667,69792,0.0
0.5566666666666666,54903,0.0
0.49833333333333335,41176,0.0
0.55,33680,0.0
0.5083333333333333,29392,0.0
0.5033333333333333,43156,0.0
0.49833333333333335,25222,0.0
0.51,42840,0.0
0.5083333333333333,26320,0.0
0.5566666666666666,51117,0.0
0.5166666666666667,57958,0.0
0.5566666666666666,43004,0.0
0.525,71937,0.0
0.5416666666666667,51646,0.0
0.54,56037,0.0
0.51,39622,0.0
0.5383333333333333,41166,0.0
0.5416666666666667,50150,0.0
0.4,27922,0.0
0.5383333333333333,44042,0.0
0.55,49680,0.0
0.5266666666666667,54312,0.0
0.54,34168,0.0
0.51,48452,0.0
0.55,37826,0.0
0.47000000000000003,59828,0.0
0.5516666666666667,36820,0.0
0.51,49202,0.0
0.505,52323,0.0
0.55,29204,0.0
0.5166666666666667,53010,0.0
0.49,38846,0.0
0.51,27422,0.0
0.4966666666666667,22634,0.0
0.43666666666666665,33110,0.0
0.5566666666666666,38490,0.0
0.4633333333333334,28322,0.0
0.5516666666666667,25106,0.0
0.44833333333333336,35014,0.0
0.51,54334,0.0
0.4966666666666667,53451,0.0
0.5166666666666667,30378,0.0
0.5133333333333333,54570,0.0
0.5033333333333333,42056,0.0
0.5516666666666667,32133,0.0
0.44333333333333336,37602,0.0
0.4233333333333334,36066,0.0
0.5566666666666666,43194,0.0
0.425,53432,0.0
0.44333333333333336,37970,0.0
0.555,39386,0.0
0.5033333333333333,51298,0.0
0.5416666666666667,58683,0.0
0.5333333333333333,29704,0.0
0.5116666666666667,29990,0.0
0.51,28860,0.0
0.5366666666666667,65400,0.0
0.505,38704,0.0
0.5133333333333334,36836,0.0
0.48833333333333334,50080,0.0
0.5583333333333333,41610,0.0
0.5,59588,0.0
0.56,48238,0.0
0.5616666666666666,52718,0.0
0.5366666666666666,58977,0.0
0.5266666666666666,31936,0.0
0.55,56328,0.0
0.5583333333333333,62724,0.0
0.51,50220,0.0
0.56,69444,0.0
0.5383333333333333,45740,0.0
0.5066666666666667,57450,0.0
0.55,51879,0.0
0.5583333333333333,46074,0.0
0.54,68943,0.0
0.55,24037,0.0
0.5,32004,0.0
0.5,43296,0.0
0.55,23179,0.0
0.44666666666666666,28808,0.0
0.5,29823,0.0
0.5,50564,0.0
0.5,26389,0.0
0.45999999999999996,29290,0.0
0.49000000000000005,25531,0.0
0.43500000000000005,31764,0.0
0.47666666666666674,59727,0.0
0.5266666666666667,46362,0.0
0.5,38160,0.0
0.5,46172,0.0
0.51,-10360,0.0
0.425,32284,0.0
0.5483333333333333,24824,0.0
0.55,40024,0.0
0.55,44504,0.0
0.5033333333333333,48714,0.0
0.5333333333333333,42644,0.0
0.535,46076,0.0
0.49333333333333335,52992,0.0
0.55,42702,0.0
0.39333333333333337,24690,0.0
0.48,20506,0.0
0.435,18366,0.0
0.4366666666666667,19902,0.0
0.39,0,0.0
0.515,23618,0.0
0.55,33542,0.0
0.5383333333333333,22875,0.0
0.5233333333333333,29376,0.0
0.49000000000000005,25115,0.0
0.43333333333333335,30168,0.0
0.38833333333333336,0,0.0
0.5033333333333333,49659,0.0
0.5,28812,0.0
0.435,50133,0.0
0.35833333333333334,0,0.0
0.5433333333333333,30619,0.0
0.54,42538,0.0
0.4633333333333333,31728,0.0
0.5083333333333333,29488,0.0
0.36666666666666664,29086,0.0
0.5316666666666666,17340,0.0
0.5366666666666666,39186,0.0
0.45000000000000007,27410,0.0
0.5366666666666666,51904,0.0
0.5316666666666666,37800,0.0
0.5233333333333333,62710,0.0
0.555,43989,0.0
0.5583333333333333,47756,0.0
0.54,66420,0.0
0.5333333333333333,79065,0.0
0.55,39326,0.0
0.5583333333333333,47018,0.0
0.54,67527,0.0
0.5516666666666667,41308,0.0
0.5366666666666666,45033,0.0
0.555,48636,0.0
0.55,41792,0.0
0.555,59427,0.0
0.54,48986,0.0
0.5516666666666667,54028,0.0
0.5366666666666666,54573,0.0
0.5533333333333333,46476,0.0
0.5383333333333333,48909,0.0
0.5516666666666667,40569,0.0
0.5366666666666666,36414,0.0
0.5533333333333333,47637,0.0
0.5383333333333333,41126,0.0
0.5533333333333333,43497,0.0
0.4683333333333333,21478,0.0
0.55,38366,0.0
0.555,54045,0.0
0.48,0,0.0
0.54,45398,0.0
0.555,57393,0.0
0.54,47630,0.0
0.5533333333333333,45268,0.0
0.5383333333333333,48003,0.0
0.5533333333333333,50553,0.0
0.5,27969,0.0
0.5383333333333333,43070,0.0
0.5516666666666667,44883,0.0
0.5366666666666666,39290,0.0
0.5516666666666667,44636,0.0
0.5366666666666666,47529,0.0
0.5516666666666667,52620,0.0
0.5366666666666666,60832,0.0
0.555,48177,0.0
0.54,41486,0.0
0.5466666666666667,34807,0.0
0.5516666666666667,44844,0.0
0.5683333333333334,45998,0.0
0.5,10676,0.0
0.44499999999999995,49742,0.0
0.55,55808,0.0
0.5850000000000001,15639,0.0
0.55,28731,0.0
0.5566666666666668,30818,0.0
0.5533333333333333,32280,0.0
0.56,0,0.0
0.5133333333333334,42040,0.0
0.5233333333333333,33892,0.0
0.56,32524,0.0
0.5800000000000001,20126,0.0
0.37333333333333335,0,0.0
0.53,21136,0.0
0.5266666666666667,47654,0.0
0.4033333333333334,91380,0.0
0.5833333333333334,16204,0.0
0.5333333333333333,13047,0.0
0.49333333333333335,50020,0.0
0.5166666666666667,57120,0.0
0.5133333333333334,6984,0.0
0.5850000000000001,13714,0.0
0.49000000000000005,13647,0.0
0.5533333333333333,36264,0.0
0.5233333333333334,40400,0.0
0.49000000000000005,27124,0.0
0.5216666666666667,32374,0.0
0.5433333333333334,0,0.0
0.5333333333333334,47160,0.0
0.5166666666666667,15698,0.0
0.5100000000000001,2576,0.0
0.5466666666666667,16696,0.0
0.5166666666666667,44575,0.0
0.56,24452,0.0
0.5233333333333333,3266,0.0
0.53,15565,0.0
0.53,22414,0.0
0.5533333333333333,33000,0.0
0.43333333333333335,46102,0.0
0.4733333333333334,34474,0.0
0.48833333333333334,19843,0.0
0.43000000000000005,53328,0.0
0.5466666666666666,37160,0.0
0.5816666666666667,14782,0.0
0.55,3678,0.0
0.5433333333333333,0,0.0
0.53,21148,0.0
0.555,5530,0.0
0.5583333333333333,15862,0.0
0.5666666666666667,43274,0.0
0.5733333333333334,14940,0.0
0.56,33744,0.0
0.56,17208,0.0
0.5816666666666667,9394,0.0
0.5316666666666666,-423,0.0
0.55,10167,0.0
0.53,38160,0.0
0.56,32562,0.0
0.5216666666666667,45896,0.0
0.5583333333333333,31446,0.0
0.5566666666666668,40722,0.0
0.5183333333333334,16302,0.0
0.495,0,0.0
0.56,77236,0.0
0.5233333333333333,6637,0.0
0.5216666666666667,25832,0.0
0.5216666666666667,51909,0.0
0.5633333333333334,14484,0.0
0.5816666666666667,36518,0.0
0.58,26497,0.0
0.565,37982,0.0
0.5333333333333333,4935,0.0
0.5566666666666668,19008,0.0
0.5333333333333334,73917,0.0
0.5399999999999999,37809,0.0
0.56,22000,0.0
0.55,0,0.0
0.57,34772,0.0
0.5566666666666668,51876,0.0
0.58,24191,0.0
0.55,51346,0.0
0.5616666666666666,29812,0.0
0.53,-2852,0.0
0.5666666666666667,40908,0.0
0.5316666666666666,44829,0.0
0.5316666666666666,40272,0.0
0.5333333333333333,14466,0.0
0.56,2334,0.0
0.5783333333333334,22436,0.0
0.47500000000000003,26444,0.0
0.575,22399,0.0
0.5133333333333333,0,0.0
0.53,-768,0.0
0.555,11240,0.0
0.5333333333333333,21852,0.0
0.5533333333333333,24320,0.0
0.55,20190,0.0
0.35333333333333333,38888,0.0
0.5366666666666667,0,0.0
0.56,14765,0.0
0.5700000000000001,19781,0.0
0.5333333333333333,15525,0.0
0.55,18464,0.0
0.5616666666666666,23318,0.0
0.53,0,0.0
0.5816666666666667,29892,0.0
0.3966666666666667,80196,0.0
0.5466666666666666,20724,0.0
0.56,55116,0.0
0.5533333333333333,40821,0.0
0.5833333333333334,34982,0.0
0.5633333333333334,23094,0.0
0.52,36486,0.0
0.5633333333333334,24114,0.0
0.45666666666666667,41144,0.0
0.5183333333333334,19338,0.0
0.49333333333333335,15912,0.0
0.5700000000000001,43588,0.0
0.5700000000000001,59724,0.0
0.5700000000000001,44664,0.0
0.5233333333333333,57129,0.0
0.49000000000000005,23006,0.0
0.43666666666666665,68478,0.0
0.55,4713,0.0
0.5166666666666667,14331,0.0
0.535,57412,0.0
0.5416666666666666,47748,0.0
0.5266666666666667,52404,0.0
0.5399999999999999,32778,0.0
0.545,-37448,0.0
0.58,31429,0.0
0.4966666666666667,36936,0.0
0.5333333333333333,8660,0.0
0.4966666666666667,29302,0.0
0.5166666666666667,-14031,0.0
0.57,21197,0.0
0.54,20206,0.0
0.45833333333333337,27704,0.0
0.5816666666666667,13296,0.0
0.5383333333333333,36927,0.0
0.47000000000000003,47698,0.0
0.53,22232,0.0
0.5850000000000001,27136,0.0
0.5233333333333333,40198,0.0
0.5616666666666666,47144,0.0
0.5183333333333334,32866,0.0
0.4916666666666668,23108,0.0
0.57,60708,0.0
0.555,13471,0.0
0.4833333333333334,90264,0.0
0.52,22264,0.0
0.5583333333333333,18184,0.0
0.5166666666666667,30100,0.0
0.5033333333333333,27483,0.0
0.5483333333333333,14337,0.0
0.5583333333333333,25989,0.0
0.56,37023,0.0
0.575,11976,0.0
0.55,18228,0.0
0.5316666666666666,28960,0.0
0.5183333333333334,59470,0.0
0.5100000000000001,6078,0.0
0.5466666666666667,13138,0.0
0.555,14663,0.0
0.5166666666666667,35544,0.0
0.5666666666666667,21510,0.0
0.5183333333333334,51875,0.0
0.5616666666666666,30526,0.0
0.56,21819,0.0
0.5583333333333333,32232,0.0
0.5133333333333334,10320,0.0
0.56,30128,0.0
0.53,-17967,0.0
0.5316666666666666,9144,0.0
0.5483333333333333,6292,0.0
0.5183333333333334,18624,0.0
0.5616666666666666,6849,0.0
0.49333333333333335,45398,0.0
0.5683333333333334,19338,0.0
0.49833333333333335,26020,0.0
0.5700000000000001,20810,0.0
0.5183333333333334,21346,0.0
0.5633333333333334,30730,0.0
0.5333333333333333,22342,0.0
0.5700000000000001,20942,0.0
0.52,40191,0.0
0.52,32502,0.0
0.5333333333333333,10148,0.0
0.53,43520,0.0
0.5133333333333334,9718,0.0
0.5466666666666666,22500,0.0
0.5616666666666666,26894,0.0
0.56,28672,0.0
0.56,13604,0.0
0.5366666666666667,0,0.0
0.5383333333333333,12416,0.0
0.55,43002,0.0
0.5300000000000001,28266,0.0
0.49333333333333335,23755,0.0
0.565,18528,0.0
0.5233333333333333,61686,0.0
0.48666666666666664,11102,0.0
0.5399999999999999,18179,0.0
0.565,19690,0.0
0.4683333333333333,43320,0.0
0.5216666666666667,64988,0.0
0.5633333333333334,30796,0.0
0.5566666666666668,29550,0.0
0.5066666666666667,20100,0.0
0.5683333333333334,17602,0.0
0.5633333333333334,5974,0.0
0.43333333333333335,56277,0.0
0.5850000000000001,16307,0.0
0.5866666666666667,22728,0.0
0.5816666666666667,16002,0.0
0.55,38726,0.0
0.5866666666666667,14254,0.0
0.5650000000000001,32574,0.0
0.5366666666666666,22479,0.0
0.5566666666666668,11984,0.0
0.4700000000000001,0,0.0
0.5533333333333333,0,0.0
0.555,29734,0.0
0.525,44014,0.0
0.525,44728,0.0
0.56,41193,0.0
0.4483333333333333,43442,0.0
0.5233333333333333,53145,0.0
0.575,45408,0.0
0.5383333333333333,0,0.0
0.56,12703,0.0
0.5399999999999999,42110,0.0
0.5233333333333333,15193,0.0
0.5633333333333334,50265,0.0
0.5466666666666666,39336,0.0
0.5399999999999999,47352,0.0
0.5433333333333334,12061,0.0
0.5166666666666667,22799,0.0
0.5466666666666667,-12504,0.0
0.5233333333333333,4427,0.0
0.48333333333333334,40980,0.0
0.5666666666666667,7151,0.0
0.5233333333333334,16546,0.0
0.4916666666666667,19189,0.0
0.5733333333333334,29966,0.0
0.48666666666666664,9735,0.0
0.48833333333333334,56445,0.0
0.5166666666666667,-5934,0.0
0.5466666666666666,22743,0.0
0.5533333333333333,22501,0.0
0.55,6032,0.0
0.57,-30696,0.0
0.55,-663,0.0
0.5533333333333333,20422,0.0
0.5766666666666667,12090,0.0
0.5883333333333334,18352,0.0
