spare_cap_x_wl_cv,near_h_limit_share,wl_total_sq
4119.216041528739,0.8888888888888888,895389.0625
4848.170373774736,0.5555555555555556,750389.0625
2615.2757094056424,0.6428571428571429,1853001.5625
3554.4511684725794,0.46153846153846156,1411146.0077363888
1521.2044824514935,0.6428571428571429,1636267.3619638889
7244.911050689523,0.7142857142857143,628056.25
2393.003589400943,0.6923076923076923,1738002.776898889
9800.217387292956,0.75,138136.1111358889
12200.39015546999,0.4,179917.3611393889
4037.7451252918604,0.7272727272727273,1022626.5625
11989.117646702494,0.0,18112.673602138886
1949.984488424564,0.6,1841675.172706389
9130.90388807511,0.6,226417.36107938888
148.4306731521688,0.7333333333333333,1970514.0625
-642.4442471443778,0.8,2242506.25
2397.8803239634185,0.6428571428571429,1909002.7786988888
5511.312644547839,0.6666666666666666,603211.1111628888
3684.3577483528807,0.75,1555216.8394463889
5596.219923623709,0.5454545454545454,1203591.839546389
6248.527102492796,0.6363636363636364,907256.25
5587.1314042490485,0.5,1150256.25
3116.833388379604,0.6363636363636364,1260006.25
5004.543621699625,0.7,772201.5625
4264.402990087827,0.7272727272727273,1264687.672861389
3160.728640359096,0.5,1555216.8394463889
6660.313541032356,0.6666666666666666,783962.6736701388
5326.142003923327,0.6666666666666666,754002.777719889
3404.42689406806,0.5384615384615384,1547950.6952738888
5204.496877984549,0.4166666666666667,1275958.506191389
4309.684287679356,0.7272727272727273,1281612.672856389
3287.6766659306218,0.6153846153846154,1637333.5060913889
5107.728886331179,0.7,998334.0278443887
4291.931544469642,0.6666666666666666,1187191.839551389
3989.614943764269,0.7777777777777778,872667.3611733888
3523.024169286211,0.7272727272727273,1280669.445198889
3217.304912087511,0.5833333333333334,1329216.8410463887
5586.352954015476,0.875,664904.3403321388
6338.541018197655,0.5,949812.673546139
4363.560926701462,0.4166666666666667,1290117.360353889
5393.647022695354,0.7777777777777778,599979.340226139
1294.4864587576315,0.7142857142857143,1682425.172746389
2944.941072190306,0.7272727272727273,1210000.0
3854.4974791002965,0.6666666666666666,1468136.1119188888
4821.108770532604,0.8,1160108.506226389
4844.503806543448,0.5454545454545454,1031917.360433889
3435.333464027675,0.8181818181818182,1401264.0625
-866.0032239543165,0.6470588235294118,2450529.3413213887
1680.343709619203,0.6428571428571429,1872336.110198889
8552.439415557517,0.8571428571428571,519000.1736591388
6293.264739262217,0.3,671034.0278323888
5946.184878861615,0.8888888888888888,838750.694383389
10719.301804493965,0.2857142857142857,312201.5625
1572.3168476333517,0.6428571428571429,1957667.3620438888
3283.983988864311,0.5714285714285714,1670556.25
605.0622282170792,0.6666666666666666,2337076.5625
1220.463584747289,0.5333333333333333,2017583.5078913888
5961.646238571169,0.7,1051479.3409613888
2333.202838678328,1.0,1072087.674301389
3590.924016153899,0.6923076923076923,1494506.25
4094.087962303582,0.5714285714285714,1401264.0625
3031.490848506196,0.6666666666666666,1510850.6952638887
5185.83918324729,0.7,808500.6945043888
4827.633090376496,0.6666666666666666,1340771.007716389
4973.005528218583,0.5833333333333334,1260006.25
2590.388331567602,0.75,1590751.5625
6734.661001741422,0.6666666666666666,862576.5625
4465.873643548801,0.7,803264.0625
3910.3160971458,0.5,1539667.3602838889
2881.691161352619,0.75,1599171.006101389
2624.990059228885,0.6153846153846154,1653367.3602538889
3690.0769771658724,0.6153846153846154,1409166.839486389
4389.329794762438,0.7272727272727273,1241367.3618538887
3959.7076843791724,0.5833333333333334,1314844.4452088887
2875.4718716469015,0.6428571428571429,1837154.3411813888
6387.495007568673,0.5,964487.673545639
4527.562981549591,0.5555555555555556,710508.5070006388
4176.966219603588,0.8181818181818182,1074677.7784688887
7316.748431172481,0.6666666666666666,339306.25
7660.6267930591675,0.8,221684.0277463889
-1218.5403152648412,0.7058823529411765,2715629.341376389
8657.881448173219,0.8333333333333334,360500.17365113884
-2232.0747889750537,0.6666666666666666,2795862.672496389
2278.6285052952117,0.7692307692307693,1832639.0625
6987.709920247437,0.625,448900.0
6029.527441416366,0.6,705600.0
-3475.3694562802975,0.55,3660844.4431688893
6651.859355648833,0.25,421417.3611543888
2339.6318524054386,0.7692307692307693,1840544.4453488889
8616.629431665217,0.8333333333333334,398476.5625
-2119.864414157253,0.6666666666666666,3193666.839086389
1186.523300420311,0.7692307692307693,1821375.172711389
2995.4393510191867,0.6153846153846154,1604444.4452888889
2928.023227889771,0.6153846153846154,1585500.6952838888
1767.5296185425718,0.5333333333333333,1999867.3620538888
4348.579465980619,0.6153846153846154,1460069.443638889
6155.736345125879,0.7777777777777778,631362.673558139
3122.760276280031,0.7272727272727273,1050625.0
4890.6478499851655,0.8888888888888888,879687.6736736388
5238.431866906153,0.5384615384615384,1252534.028523889
2020.7990597747778,0.7692307692307693,1943700.6953738888
2137.3157633384235,0.6923076923076923,1846201.5625
3052.97941263157,0.7272727272727273,1035306.25
7319.187127912002,0.5,792100.0
5095.499226004038,0.7,795069.4445038888
4452.637337529306,0.6363636363636364,1186284.0285038888
4864.695109800752,0.8888888888888888,865675.1736731388
3616.4510902426405,0.6153846153846154,1502667.360293889
4695.301780832547,0.5454545454545454,1242296.006201389
