spare_cap_x_wl_total,spare_cap_x_sku_counts,spare_cap_sq,hH_x_lL,big_piece_share
15113108.337779999,160080,177955600,0.07719907425092593,0.25
12800243.3322346,164810,1086493444,0.07333333326000001,0.2
18191160.0,172224,463454784,0.0730685763236111,0.25
15486165.0,145410,845762724,0.07646666679,0.2
18083710.0,179838,399280324,0.07065843624156379,0.2222222222222222
14655540.0,124728,972317124,0.08000000000000002,0.25
10676795.0,95678,75655204,0.0836363636,0.2727272727272727
14481998.3343514,122168,932813764,0.0983333334,0.25
17790847.5,136590,746273124,0.07536666661000001,0.4
13149765.0,98316,1074003984,0.0822222222,0.3333333333333333
17466374.1674819,122285,598144849,0.09146666683,0.6
15024300.0,164200,1078465600,0.06600000006,0.2
17201318.7508071,169491,586269369,0.07528344686655329,0.14285714285714285
14848767.9176811,152165,926167489,0.0646666666,0.0
17313635.0,136060,740492944,0.0806777779888889,0.4
18093863.750861097,180831,667343889,0.06807256234172335,0.14285714285714285
13480335.0,95436,1012003344,0.08679012359876542,0.3333333333333333
15636008.338259999,162580,218448400,0.0820707071489899,0.2727272727272727
17044646.6660707,178790,319658641,0.08858888880611111,0.4
12603300.0,134160,106502400,0.0789743588,0.23076923076923078
16636563.75,154984,375313129,0.0941015625,0.375
-1035322.4997810001,-10512,431649,0.08628038215451389,0.3125
-4516884.999081,-46869,7601049,0.08495674721182238,0.29411764705882354
18155004.999204602,214758,569395044,0.06949588453559671,0.2222222222222222
9326508.33569,84840,49984900,0.08124421308564814,0.25
1972041.666225,17225,1755625,0.08066239339786326,0.23076923076923078
3300105.0,42582,1813226724,0.11194444468888888,1.0
6944850.0,80520,1620867600,0.10222222233611111,0.5
3564900.0,41940,1758963600,0.07083333325,0.0
17516289.999393903,181830,330621489,0.086033333185,0.4
17797959.1660007,179811,399160441,0.09110082293065844,0.4444444444444444
13623210.004122,123660,152917956,0.089741666815,0.3
17320395.83895,168500,283922500,0.08455,0.4
17437551.6660049,178677,394141609,0.08402949237791496,0.2222222222222222
16861205.8339066,171980,295771204,0.079300000065,0.2
18199140.0,168858,352012644,0.08278120719286693,0.5555555555555556
18165111.250740297,177672,493239681,0.08436197923125,0.5
17856368.7507255,174120,473715225,0.08200520819375,0.375
18572232.915742103,194159,769341169,0.07057823141938775,0.42857142857142855
16298314.165818902,178031,646837489,0.09897959172517007,0.42857142857142855
14743852.5,176046,860894281,0.09326388869999999,0.3333333333333333
16924118.75,151371,282878761,0.08797668029739368,0.4444444444444444
18611955.0,192870,371988369,0.083416666515,0.4
18003490.8342386,217264,737556964,0.0757812500625,0.25
17115533.333949,166230,341140900,0.08488340214993141,0.3333333333333333
16648135.8340778,178672,498807556,0.08811197930625,0.25
16971307.499382302,185310,343397961,0.08065555548611111,0.2
18787687.5,206600,666930625,0.0740972221486111,0.25
18938947.5,204056,650607049,0.079296875,0.375
17689815.0,197928,612117081,0.0882378473048611,0.375
17748677.9157961,182819,682097689,0.07809523800000001,0.42857142857142855
17974967.5,191096,570588769,0.08649305547361111,0.375
17184945.8341846,204304,652189444,0.08251736090763889,0.25
13961637.5,134570,181090849,0.10010000007,0.4
12975060.4155197,137636,1183979281,0.0916666666,0.5
7969050.0,76739,34845409,0.09171597655325443,0.38461538461538464
5371737.5,53242,14462809,0.0898171766994898,0.35714285714285715
15903250.8327894,163180,266277124,0.0914222223061111,0.3
14745250.828594001,156398,202151524,0.08894628122038567,0.2727272727272727
17493607.5,186288,542237796,0.0882378473048611,0.25
14912.5,120,100,0.09012345679876543,0.3333333333333333
17780793.755895,176850,312759225,0.080783333395,0.4
14026138.75,133727,147792649,0.09032369122630854,0.45454545454545453
15998291.6661325,176275,256800625,0.07908631783034895,0.18181818181818182
17492511.6675364,208736,680792464,0.08072916673125,0.25
18221309.1672846,203918,343657444,0.07674012859320478,0.2727272727272727
16870695.8342546,193466,763859044,0.08516439926655328,0.2857142857142857
14964014.1656293,93363,968516641,0.0916666665,0.6666666666666666
13423833.33221,168500,1135690000,0.07862222216111112,0.2
16850031.25,168150,785400625,0.0777777778,0.3333333333333333
14136173.3343824,157360,990486784,0.07822222217111112,0.2
17790412.5,190855,743380225,0.08117913808276643,0.2857142857142857
17348157.915694103,175062,851297329,0.07806327147561729,0.5
13527417.5,162005,1049824801,0.0967111108888889,0.4
16626963.332303802,185316,953944996,0.06513888884999999,0.16666666666666666
17987122.5,188629,726140809,0.08732993187482993,0.42857142857142855
10478033.332122,145360,1320595600,0.060486111276388886,0.0
12762661.2511563,138756,1203326721,0.07060763893611112,0.25
16813240.8342866,200186,817845604,0.08320861664138322,0.2857142857142857
11130833.3321,148000,1369000000,0.05350694460138889,0.0
15133595.004579,164844,188705169,0.0802777778,0.25
17731882.5,162352,411846436,0.0772569446451389,0.375
14080325.00427,128100,164096100,0.0916666666,0.4
18962238.750705898,211770,448465329,0.06842777759388888,0.3
8713209.997701,89661,47568609,0.09111111092991453,0.3076923076923077
14537045.837369999,145320,146652100,0.08747492289938272,0.4166666666666667
4089405.0,40860,7420176,0.09125925953185185,0.4666666666666667
-16941487.5,-145440,82628100,0.08290473069513889,0.3125
1011833.33355,9750,422500,0.08270370360407407,0.3333333333333333
17957999.999124,210240,690638400,0.0646875001125,0.125
4726993.334404,44968,10316944,0.0791383217069161,0.2857142857142857
11586737.503155,132510,89586225,0.0754761904,0.14285714285714285
14996010.0,200424,819791424,0.08292517014387756,0.14285714285714285
14478407.5,167692,143472484,0.07392290229138322,0.21428571428571427
15415487.5,180474,904746241,0.09649691369753087,0.3333333333333333
15003720.0,154968,198471744,0.08091138688558311,0.2727272727272727
14108430.0,139656,161188416,0.09690082637644629,0.45454545454545453
17722133.3340352,189504,443355136,0.07595679000061728,0.2222222222222222
15434527.5,127624,254498209,0.07710937486875,0.125
14721493.338208,131616,213861376,0.0863854596441701,0.2222222222222222
17718419.9994084,195228,314991504,0.07289256205289256,0.2727272727272727
17806773.332486402,203264,645566464,0.0717447917875,0.25
17459993.3339888,176976,386672896,0.09518518520000001,0.4444444444444444
10463675.00277,99720,69056100,0.08468557096234568,0.3333333333333333
17069249.99934,138600,392040000,0.08480725597845805,0.2857142857142857
7915687.5,83250,30802500,0.08274691347753087,0.3333333333333333
13928066.670944,115488,164660224,0.08906035657668039,0.3333333333333333
17276252.500748698,157227,504496521,0.07565192733378685,0.2857142857142857
15046508.754267,153612,163865601,0.07183641968719136,0.25
16401000.416062301,163179,328733161,0.0822222224,0.2222222222222222
5890517.501453999,47982,19027044,0.08828741966864095,0.36363636363636365
16619908.333917,157590,306600100,0.08641975280246914,0.3333333333333333
15178044.995526,161064,180150084,0.06864197555246913,0.16666666666666666
14733742.5,117576,864007236,0.09288194422638889,0.5
2428117.5,26146,2365444,0.07253556307666283,0.17647058823529413
8150740.0,90480,36385024,0.0737777778,0.13333333333333333
16729133.333910199,155754,299497636,0.08560013722208505,0.4444444444444444
8759554.997661,70170,49238289,0.0936888889711111,0.4
9781470.0,93528,60746436,0.0850694442388889,0.3333333333333333
18116520.834198598,207664,673817764,0.09005208317499999,0.375
17555099.999022003,205380,860835600,0.06329365063492064,0.14285714285714285
-7414112.5,-62860,20160100,0.08430838993327665,0.2857142857142857
15322000.0,163000,1062760000,0.08519999994,0.4
13246293.745701,128970,166332609,0.08678333347,0.2
18989352.089345,198385,325261225,0.06714876026487603,0.2727272727272727
3428550.0,34200,5198400,0.09002962982592592,0.4
17981668.3340606,196362,476025124,0.0730212620435528,0.2222222222222222
17492333.333979998,194000,376360000,0.0766666666,0.3
15684373.332403202,111616,778633216,0.0975,0.5
321188.333402,3090,42436,0.08145061711938271,0.26666666666666666
15825461.661574,152780,233417284,0.080925,0.3
15823105.0,131176,268861609,0.07951822923125,0.25
13543156.25,128843,137194369,0.08863636365000001,0.36363636363636365
17380751.25,179249,655718449,0.08239795899965988,0.42857142857142855
10378087.502714999,105885,66341025,0.09000000000000001,0.3076923076923077
-12440234.168954,-109792,47087044,0.08274522548576388,0.3125
10783033.3321676,104916,1223040784,0.09490740757592592,0.3333333333333333
1209302.500266,10374,636804,0.08463346497038132,0.3076923076923077
16546519.9990896,163872,745945344,0.085,0.3333333333333333
17482406.6673239,138019,388760089,0.09449546473310658,0.5714285714285714
10361857.913869001,100716,70442449,0.0786111112,0.16666666666666666
3223652.500746,26856,5008644,0.08992669752469136,0.3333333333333333
6422325.0,79044,1561988484,0.09333333320000001,0.5
10587479.16393,90310,67404100,0.0828374656352617,0.36363636363636365
16550166.667329999,159200,396010000,0.08722656256875,0.25
11720729.16345,96500,93122500,0.08893333318,0.4
16737066.667281998,166140,340771600,0.07999314128834019,0.2222222222222222
15911843.749435501,152415,286794225,0.0781584360674897,0.1111111111111111
18801089.582648102,185013,422590249,0.07842592582407407,0.4444444444444444
6940530.0,67536,23270976,0.09298469391887755,0.5
10232373.3321504,106464,1259398144,0.08225308647469134,0.0
872895.8331500001,7700,302500,0.08105867362585034,0.35714285714285715
14721633.334251998,137800,759553600,0.09444444465888888,0.2
15711548.75,170238,805027129,0.067708333225,0.0
6857766.66824,70800,22278400,0.07765432101234568,0.26666666666666666
18745215.4158521,195496,597166969,0.0839843750625,0.5
-1134077.083101,-11152,485809,0.07734374999999999,0.25
16222723.332780601,149238,274962724,0.09270233197729766,0.4444444444444444
17767837.5,189840,563112900,0.0905729165125,0.375
17568603.3341022,161462,532040356,0.08460317443492063,0.2857142857142857
16695281.249365501,152280,362331225,0.079921875,0.125
18034027.0827181,184570,340660849,0.07721666652999999,0.4
12479588.336922,118426,115906756,0.0827020200661616,0.2727272727272727
17886162.4994013,179610,322597521,0.088666666825,0.4
16344168.75,156457,499567201,0.09543650798015874,0.42857142857142855
4524406.667702,43484,9647236,0.08104591838146258,0.2857142857142857
-4007253.3341159998,-37568,5513104,0.07912760422812501,0.3125
114041.66669,1050,4900,0.07714074058592592,0.26666666666666666
8419950.0,112266,1400406084,0.08166666655,0.3333333333333333
7485493.335104,69056,28217344,0.08015121618980933,0.3076923076923077
14320100.0,160900,1035552400,0.0733333334,0.2
17026354.1672875,149000,346890625,0.07929687506250001,0.25
10314360.413985,96540,64722025,0.083229166525,0.3333333333333333
3114217.5,27748,3928324,0.07554280051077097,0.35714285714285715
10046370.834517,142040,1260960100,0.08689236131388889,0.0
8967600.0,114480,1456185600,0.09021604960061728,0.3333333333333333
5419225.001211,50862,13198689,0.07355158713293651,0.2857142857142857
12273887.5,135436,1146431881,0.09659722229861112,0.25
15673536.671611,133497,220017889,0.07931755826947874,0.3333333333333333
17628975.0,171990,365192100,0.0770370372,0.3333333333333333
11328547.5,98802,80676324,0.0795454546469697,0.36363636363636365
16904054.167616997,199570,812820100,0.07664399066553287,0.14285714285714285
17411527.5,192792,580761801,0.08420138881736111,0.25
18142020.8341286,214722,569204164,0.0874999998,0.3333333333333333
18653880.0,199863,493150849,0.09059670794218107,0.4444444444444444
16076256.6658337,174923,624450121,0.09595238113095239,0.2857142857142857
17451266.666015502,175815,381616225,0.08906035657668039,0.3333333333333333
17433065.834066197,175888,483384196,0.09527777800138888,0.5
17241498.338843998,165320,273307024,0.0888305554611111,0.5
17547337.5,194670,467856900,0.08777777780000001,0.3333333333333333
17776789.1659901,182673,411968209,0.08615226326625515,0.3333333333333333
17851187.5,193640,585882025,0.08081597229236111,0.25
18624750.0,196050,384356025,0.079241666605,0.3
15248292.5,185766,958583521,0.0838888888,0.3333333333333333
16802633.333896,168800,284934400,0.08377777756888888,0.3
19194957.082616102,193653,462981289,0.0769615910032236,0.4444444444444444
18538854.167364597,209380,438399844,0.08066944423888889,0.3
17944318.3342092,210208,690428176,0.0846527779888889,0.25
14655923.338011999,126324,197009296,0.09820987680123457,0.5555555555555556
12531195.834461,169150,1144468900,0.0966,0.2
8793913.335494,77784,42016324,0.08966049360061729,0.5
6218788.334794,56966,19201924,0.08783366189582512,0.46153846153846156
15881244.161629,166243,228402769,0.08744260792254362,0.2727272727272727
17142660.0,188640,355850496,0.08660555547611111,0.2
17551613.3326184,150136,460016704,0.099047619,0.7142857142857143
15751732.5,184926,697910724,0.09591836730068028,0.14285714285714285
15711798.328702,138940,193043236,0.08851666651,0.6
15221482.5,171108,813276324,0.10145061732438271,0.16666666666666666
14074173.329402,129734,139098436,0.0865909089,0.5454545454545454
6700522.5,65772,22071204,0.08855442174438775,0.35714285714285715
10713878.3321462,106842,1268356996,0.10712962969814815,0.6666666666666666
10849924.169483,109837,71385601,0.08801775146558186,0.3076923076923077
14112653.7510621,127452,1015250769,0.1041666665,0.75
18363423.7508103,170163,590927481,0.08688208614172337,0.5714285714285714
16837879.1673355,140455,402604225,0.08739229021723356,0.2857142857142857
5107437.5,46189,12623809,0.08051939517547665,0.23076923076923078
12782820.0,112130,125731369,0.082225000065,0.2
16580181.25,152073,285508609,0.08760630982331961,0.4444444444444444
13475445.0,113877,160098409,0.08896433482270233,0.2222222222222222
16326456.25,154570,238918849,0.08106666673,0.4
16746533.332576001,136320,516198400,0.0961111112,0.3333333333333333
7460658.33513,70070,29052100,0.07966962550473373,0.3076923076923077
17159084.1673649,146629,438776809,0.07709750552154195,0.2857142857142857
17124075.0,181995,273737025,0.07925619835592287,0.2727272727272727
16766550.0,181260,228161025,0.07470293207484568,0.25
13508977.5,97362,1053262116,0.097222222,0.6666666666666666
7244224.168346,75570,25381444,0.07473333327000001,0.2
12003440.0,104896,90935296,0.07814049598223141,0.36363636363636365
16645468.334265199,195692,781537936,0.0785714286,0.14285714285714285
16529655.0,137568,295702416,0.07938802069375,0.375
18122636.6673432,202960,411927616,0.07762500013500001,0.2
16516155.0,130452,347300496,0.08751700699965986,0.42857142857142855
16025841.665709902,114812,823862209,0.0966319446763889,0.75
12281497.5,106062,92968164,0.07575757589393939,0.36363636363636365
16164604.167595,194950,775622500,0.08239229026723356,0.14285714285714285
16070616.6661219,179773,267093649,0.07488291987314048,0.09090909090909091
-192782.5,-1770,13924,0.07496296284703703,0.3333333333333333
8289870.834587,112830,1414512100,0.0961728395493827,0.0
10077997.5,90504,56881764,0.07496141974969135,0.3333333333333333
15511604.167665,179700,897002500,0.0855555556,0.16666666666666666
16108199.998974001,184680,947408400,0.06921296306203704,0.16666666666666666
13530080.0,171392,173817856,0.075305720017357,0.07692307692307693
5631455.831718001,53306,23483716,0.09439393936515152,0.18181818181818182
7736983.331469,83895,31281649,0.07425185182703704,0.13333333333333333
20090481.25,217521,584140561,0.06467764052606309,0.2222222222222222
18113929.1672794,165438,337897924,0.08512688620459533,0.3333333333333333
12129830.413103001,138983,114297481,0.07776134120660749,0.0
12501176.663006,153748,120604324,0.07713293633492063,0.21428571428571427
16882791.6672414,155178,297286564,0.0965706448441701,0.3333333333333333
10946216.670211999,116996,113124496,0.08284894403438936,0.09090909090909091
13607182.495818,112914,157402116,0.08518518520000001,0.2222222222222222
15481473.3328072,189408,249134656,0.0776041665,0.16666666666666666
13340066.25,149019,131400369,0.07889546354043392,0.15384615384615385
12514455.0,149084,131515024,0.08271696269970415,0.3076923076923077
13785361.662652,156572,145057936,0.07369822500177516,0.07692307692307693
9798355.0,102518,62188996,0.07705456938773833,0.07692307692307693
14727166.67092,153120,162817600,0.07588155890246913,0.16666666666666666
15728709.166070601,143056,319765924,0.0941015625,0.375
17211657.5,186492,241522681,0.07135802477530864,0.16666666666666666
15883202.4993618,153168,366569316,0.08078125006875,0.25
9527777.497518001,81906,55442916,0.07998163452745638,0.18181818181818182
13127542.5,131628,88397604,0.07079081641989796,0.21428571428571427
17965881.660988,187396,290225296,0.07029843893640955,0.18181818181818182
14130166.665908001,136560,518017600,0.10181327175061729,0.16666666666666666
16166556.25,169855,588790225,0.08730158756984127,0.14285714285714285
10633570.836365,81855,82719025,0.08481481480000001,0.2222222222222222
18384757.5,202401,505755121,0.07633744846625515,0.1111111111111111
14182690.829781,149198,113571649,0.06933673483707484,0.14285714285714285
17741142.088897,216983,278589481,0.0747041418035503,0.23076923076923078
19611058.338762,211718,265233796,0.06849769901255752,0.23076923076923078
14901599.999467801,143694,254913156,0.10111111133888889,0.4444444444444444
16960846.667394597,174704,476898244,0.0925260417375,0.25
20047666.665935002,175600,481802500,0.08522135400625,0.375
21815773.340248,248928,430313536,0.058715277601388886,0.16666666666666666
20833618.75,250630,628153969,0.05444444427888889,0.1
21467779.992912002,212640,452157696,0.06008611128888888,0.1
20305933.3340768,223040,497468416,0.0677222222911111,0.1
13377187.5,112650,126900225,0.08184444423888888,0.3
18744639.1673897,195219,470499481,0.08278120719286693,0.3333333333333333
15302743.750952698,142905,816873561,0.09827777754888889,0.4
14178885.4159555,128010,455182225,0.10987654300123456,0.16666666666666666
19600922.9173297,238692,395651881,0.06197916672499999,0.08333333333333333
14124373.3327872,147456,268435456,0.08376543221049382,0.1111111111111111
14435575.0,149980,224940004,0.084208333405,0.1
13938116.666119,147870,269944900,0.08987654338827161,0.1111111111111111
14299775.4160833,157509,306285001,0.0904595336441701,0.1111111111111111
15057311.667327799,158672,393387556,0.0875217013361111,0.25
16236169.584286299,200123,817330921,0.0757142858,0.14285714285714285
13371847.5,147213,267551449,0.08803497957983539,0.1111111111111111
14807237.5006215,186450,347636025,0.07991666655,0.1
17855323.744731,189684,249861249,0.07252507696311729,0.16666666666666666
13178962.5004458,147114,178863876,0.08521579445087235,0.09090909090909091
16124208.333958,206140,351187600,0.08168962368613407,0.18181818181818182
15292576.661884,172176,205865104,0.07286265415123457,0.16666666666666666
8583172.5,77231,49294441,0.08568181821515151,0.2727272727272727
12915000.0,123000,151290000,0.081250000125,0.1
16225008.75,165501,558991449,0.08709750573344671,0.2857142857142857
13854197.087859,135770,184334929,0.08814999999999999,0.3
16783871.25,176931,386476281,0.07711591221371741,0.1111111111111111
17528816.25,177507,388996729,0.0687037036,0.1111111111111111
10479481.663874,100536,70190884,0.07642939806157407,0.16666666666666666
13598887.5,137214,96059601,0.07147675753276643,0.21428571428571427
12397148.75,134519,149548441,0.08859504123526171,0.36363636363636365
15582406.245063001,133299,219365721,0.09270233197729766,0.3333333333333333
14852125.0,131000,171610000,0.07663333327,0.1
18930145.0,211510,447364801,0.07572222215611112,0.1
12339708.337329999,119900,143760100,0.07896388884111111,0.1
9717803.336098,82940,68790436,0.094958333405,0.2
13469686.670807999,161512,154355776,0.07250821807511505,0.15384615384615385
15925625.8327837,181379,271887121,0.07453856762658402,0.18181818181818182
16759531.249303501,146265,436601025,0.10342970524172335,0.42857142857142855
13344000.0,150120,278222400,0.08659122065322358,0.2222222222222222
17399077.494507,181269,271557441,0.08296602384609733,0.18181818181818182
14147183.3322756,158660,1006919824,0.08184444423888888,0.2
10251100.0,106968,79459396,0.08710648125185184,0.16666666666666666
12704856.667094799,128440,164968336,0.07932777758388888,0.1
567600.0001289999,5805,149769,0.08467901227765433,0.2
17375392.5,142130,808037476,0.0873888887911111,0.6
19317870.000889197,213408,711608976,0.06671875,0.25
14820465.4174503,141054,552673081,0.098750000025,0.16666666666666666
16393080.0,149028,616926244,0.09535493850061728,0.3333333333333333
18692543.334331598,179688,896882704,0.0677777776,0.16666666666666666
12918235.003839,149721,132641289,0.08426857335450362,0.23076923076923078
16573194.1660887,173390,300640921,0.08878888881111112,0.5
13902382.499532301,126279,196868961,0.09547325101563786,0.4444444444444444
16101193.332634801,167648,439153936,0.07689236092013887,0.125
12475520.836875,148750,112890625,0.08019841285992063,0.2857142857142857
18178000.0,175680,381030400,0.06858710548696845,0.2222222222222222
15218697.078321,195481,226111369,0.07455621313353057,0.15384615384615385
11371094.580167001,132986,90231001,0.077678571375,0.21428571428571427
11695834.996218,136152,128731716,0.08425925924907407,0.16666666666666666
10689256.667847801,141736,1255568356,0.071770833225,0.25
14151330.0,131301,212838921,0.09064471903305898,0.2222222222222222
13056506.25,143085,90992521,0.07235061724938271,0.2
18321041.6672825,203225,341325625,0.061274104603168046,0.0
14709779.9989776,184032,940771584,0.08913580237530863,0.3333333333333333
15944175.0,174432,475414416,0.08328993061736112,0.25
15297787.5,153940,236975236,0.0762972222811111,0.2
16386977.499028202,116616,849955716,0.10500000000000001,0.75
11157208.336284,115076,78357904,0.07127547682452333,0.15384615384615385
14438044.1678322,209796,1222621156,0.04768518526203703,0.0
15074086.25,178803,394697689,0.07122085065322359,0.0
12548073.746439,117513,114126489,0.08510789698755739,0.36363636363636365
14729737.5,113670,358913025,0.11076388896111111,0.3333333333333333
-12244310.0,-116520,60341824,0.09364197537469135,0.2
10245320.83031,117910,82264900,0.07729289949556215,0.07692307692307693
17402446.6675637,161466,724201921,0.09182098740123457,0.6666666666666666
20131965.0007281,196587,477116649,0.07475994511042525,0.2222222222222222
10968086.25,100089,123676641,0.10104252401303154,0.1111111111111111
13493040.0,142032,1260818064,0.07465277797638889,0.25
17564512.5,197910,483560100,0.08709533604355281,0.3333333333333333
17335489.5825275,169225,584430625,0.08287981853446712,0.14285714285714285
14228431.2504813,158829,208484721,0.07906336089421488,0.09090909090909091
16378310.0,177864,878766736,0.07885802459753086,0.3333333333333333
18653800.0,200160,494617600,0.07654663916817557,0.3333333333333333
20098812.4990575,197925,799475625,0.07383219945827664,0.2857142857142857
21285787.5,210230,441966529,0.06573333339000001,0.2
4534996.667652,44340,8737936,0.07342222229111112,0.2
-7022706.251505,-67725,20385225,0.08768395045938272,0.26666666666666666
21155522.5,211820,448677124,0.063525,0.1
12290906.25,116536,212197489,0.10089409716736111,0.0
20100250.0,176490,384552100,0.08362139921563785,0.4444444444444444
6028252.501473,57447,19527561,0.08547008548504274,0.15384615384615385
16490751.6660187,174951,377874721,0.08406721511611798,0.2222222222222222
13401270.0,210216,1227521296,0.06824074076203704,0.16666666666666666
17303537.5008885,239895,710489025,0.07632373104478737,0.1111111111111111
15439603.75,185143,699549601,0.08728458055827663,0.2857142857142857
15651751.662739001,141396,138839089,0.06596064800046296,0.16666666666666666
-9018930.834958,-87732,23755876,0.07414094643312757,0.16666666666666666
15352084.5822773,158405,1003685761,0.09014444422888888,0.4
2836093.333984,25376,3810304,0.08598126243412228,0.23076923076923078
13653368.7489933,120804,912100401,0.09262152798888888,0.25
15555656.254275,141075,164480625,0.07977502275073463,0.18181818181818182
6691024.998405,62205,22896225,0.07595003297304403,0.07692307692307693
16989717.500741098,200097,494306289,0.0787379971786694,0.2222222222222222
18501368.3341879,205096,657255769,0.066796875,0.125
-1194783.33308,-12160,577600,0.07157118050486111,0.0625
13846995.832857901,142630,203433169,0.09173333319,0.3
10132097.5,86576,117115684,0.09868055561111112,0.125
10823255.4153877,76738,1472180161,0.08048611088888889,0.5
7537516.248021,77181,35247969,0.08504930954043394,0.15384615384615385
16458225.0,171738,364122724,0.0789711933584362,0.1111111111111111
16962255.0,191124,450967696,0.073847736731893,0.0
14664832.5,149928,351225081,0.09102430561736112,0.25
15284400.0,157920,508953600,0.09316893418344671,0.2857142857142857
8521837.49781,78840,43164900,0.07588734554876543,0.08333333333333333
15909515.4157967,156594,681157801,0.086249999925,0.16666666666666666
8447116.664365001,82860,47679025,0.08275462945092593,0.25
12172440.0,134848,92775424,0.06802721068707482,0.07142857142857142
10357013.336384,109824,83759104,0.080277777825,0.08333333333333333
6424983.334985,54505,24552025,0.08117539025491277,0.18181818181818182
6729513.75,75446,29041321,0.08157312916377552,0.2857142857142857
10249157.502845999,102456,72897444,0.0850694442388889,0.25
10581977.5,104146,55338721,0.0723809524,0.2857142857142857
11684643.753393,101790,103612041,0.09599999985,0.4
16905540.0,193998,768065796,0.07661564620102042,0.0
8526231.25,82907,56806369,0.08585629019825528,0.18181818181818182
14077478.75,161752,408807961,0.08555555551111112,0.125
14977650.0,167492,165997456,0.07619000642666009,0.23076923076923078
17863434.172011,176363,257057089,0.07821625334738291,0.18181818181818182
19955557.5,194142,223024356,0.06554076255539118,0.23076923076923078
12512565.0,116028,111260304,0.0755050504510101,0.09090909090909091
11911268.75,134890,92833225,0.07420634913412699,0.14285714285714285
15936337.0840707,154847,489338641,0.08563492071507937,0.14285714285714285
12107337.5,119713,118439689,0.08292011016473828,0.2727272727272727
15691195.83787,176930,185232100,0.06706114393116372,0.07692307692307693
13080764.587035,144365,123321025,0.0781689679733399,0.15384615384615385
13022120.837451,123530,152596609,0.08924444423388889,0.3
16081966.25,165208,426463801,0.07733940967361111,0.125
13900612.5,151019,188485441,0.08377869590766758,0.18181818181818182
13828097.5,178908,222278281,0.08086419747469135,0.08333333333333333
-18741.666671,-156,169,0.09237847217499999,0.3333333333333333
17584970.000992797,178704,887086656,0.0602777777,0.0
1868533.332952,17160,1308736,0.07279999992,0.2
17468018.3325142,147444,603881476,0.07858024682530863,0.16666666666666666
5706305.0,59235,15594601,0.07403086419469136,0.13333333333333333
13624937.503935,129855,139358025,0.07610651968438933,0.2727272727272727
16159633.75,159848,399240361,0.08293836798611111,0.125
15772650.833932199,125762,322777156,0.08879818618276644,0.14285714285714285
17444691.662346,181468,168013444,0.06018990925413832,0.14285714285714285
14053781.2504815,144450,208658025,0.08259999993,0.1
14755927.5,186693,206238321,0.07100591708382643,0.07692307692307693
16486387.499439001,134640,283248900,0.0766232638173611,0.125
14061466.662320001,169520,170041600,0.0778435238487837,0.23076923076923078
13753891.25,152009,136726249,0.07464661424697568,0.15384615384615385
14472100.828561,157487,204976489,0.07945592295619834,0.18181818181818182
14931478.7492961,147819,445927689,0.09645124725827665,0.14285714285714285
18893937.49497,196170,227708100,0.06761012501166995,0.23076923076923078
13574946.25,140229,242767561,0.09279835390720163,0.1111111111111111
14347639.1661501,185964,240157009,0.07692515452623457,0.08333333333333333
17688692.0825441,236770,560600329,0.07523333321,0.2
7185199.998240001,73920,27878400,0.07736252836723356,0.21428571428571427
9448573.335967999,94848,62473216,0.08234375,0.25
13111066.667156799,117632,216207616,0.09890624992500001,0.25
11823262.5,120315,85655025,0.07028763971107824,0.15384615384615385
15319461.25,163190,266309761,0.07700000006999999,0.1
15441280.0,184624,281702656,0.08259871428613408,0.2727272727272727
14282180.837807,134210,180123241,0.07999444464388888,0.3
19676587.5,202410,242424900,0.064501972432643,0.23076923076923078
18111641.667277,164790,335256100,0.08583333345,0.3333333333333333
14180524.5838687,144549,257955721,0.08774005468957476,0.1111111111111111
14978437.5,191724,255264529,0.0734895832625,0.08333333333333333
16467476.6659452,194796,468462736,0.08137860074547326,0.3333333333333333
10669807.497258,98712,67667076,0.07453703718796297,0.08333333333333333
14180640.829397,153517,139452481,0.07844838935417488,0.15384615384615385
13750970.0,145770,94439524,0.06512592570185186,0.13333333333333333
14265210.0,158032,127418944,0.06695294782086167,0.07142857142857142
12191643.337039,155638,123587689,0.07551020389931973,0.07142857142857142
13821570.0,131208,142277184,0.0769696968,0.18181818181818182
16132848.3339314,179420,321915364,0.07784444463888888,0.2
15116343.7493187,163512,417752721,0.09523437485625,0.25
16869995.83833,194870,224700100,0.068377711897929,0.15384615384615385
14413266.666183,159610,210540100,0.08195592274104684,0.18181818181818182
13127403.329592,145912,125978176,0.08024654846499013,0.15384615384615385
17607220.4159257,200061,494128441,0.0788923181558299,0.3333333333333333
13675360.0005384,145368,260887104,0.0919547326674897,0.1111111111111111
12637788.75,136995,83411689,0.06660864197469135,0.13333333333333333
11220968.336844,147448,110923024,0.07670918343010204,0.07142857142857142
13117620.829538,113860,129640996,0.081250000065,0.2
16743423.3327172,203324,341658256,0.07382920116473829,0.18181818181818182
12639144.996093001,117210,137381841,0.089958333475,0.4
15804769.161677001,164659,224070961,0.08540863150348943,0.2727272727272727
17724704.17129,180310,192376900,0.07126561493951349,0.3076923076923077
16665366.66113,149490,275892100,0.09718792864355282,0.4444444444444444
16163700.0,173376,208744704,0.07108989203719136,0.16666666666666666
10868730.836803,104090,108347281,0.09299999992500001,0.3
17207517.088927,184591,281601961,0.06997245170633608,0.09090909090909091
17871412.5,184938,202379076,0.07167159758353057,0.3076923076923077
