n_large_dim_l,vol_top2_ratio,flat_frac,max_dim_l_vratio,spare_cap_x_nolarge
0,0.26303380487480904,0.0,0.5333333333333333,14886.0
0,0.281770780083836,0.0,0.55,5876.0
0,0.28254350667657685,0.0,0.55,5983.0
0,0.2861054924537109,0.0,0.5666666666666667,12865.0
0,0.3176139293221751,0.0,0.55,19787.0
0,0.3290740541894842,0.0,0.5666666666666667,17061.0
0,0.33505561971916603,0.0,0.5666666666666667,12098.0
0,0.3888266684234798,0.0,0.5666666666666667,14642.0
0,0.2799152841510766,0.0,0.5333333333333333,11004.0
0,0.36388298036314315,0.0,0.5333333333333333,12561.0
0,0.2550417487308941,0.0,0.5666666666666667,8951.0
0,0.48624920668500105,0.0,0.5666666666666667,26092.0
0,0.35617673579801623,0.0,0.5333333333333333,21711.0
0,0.46968071519795657,0.0,0.5666666666666667,25425.0
0,0.24493967605039216,0.0,0.5333333333333333,-7.0
0,0.5843025103272959,0.0,0.5666666666666667,29265.0
0,0.312462798673507,0.0,0.5333333333333333,9719.0
0,0.2867423580786026,0.0,0.5333333333333333,16375.0
0,0.26376916040690745,0.0,0.5333333333333333,8923.0
0,0.3775933609958506,0.0,0.5333333333333333,23792.0
0,0.25713886169766464,0.0,0.5666666666666667,9245.0
0,0.2880777064076453,0.0,0.5666666666666667,13085.0
0,0.27647863128001965,0.0,0.5666666666666667,16477.0
0,0.2750572082379863,0.0,0.5666666666666667,14410.0
0,0.33330515638207947,0.0,0.5666666666666667,21340.0
0,0.3136451576192102,0.0,0.55,9852.0
0,0.2956367829654858,0.0,0.5333333333333333,7711.0
0,0.3448353461855825,0.0,0.5666666666666667,18338.0
0,0.3928810640130131,0.0,0.5,24098.0
0,0.24516025811956696,0.0,0.5666666666666667,7498.0
0,0.26149044826933987,0.0,0.5333333333333333,13278.0
0,0.38438061791880934,0.0,0.5666666666666667,21081.0
0,0.27110641123379975,0.0,0.5333333333333333,4337.0
0,0.45789132924946463,0.0,0.5666666666666667,24921.0
0,0.2730296371087486,0.0,0.5666666666666667,11326.0
0,0.39107453261910674,0.0,0.5333333333333333,16811.0
0,0.20632129038741773,0.0,0.55,5198.0
0,0.334384858044164,0.0,0.55,12032.0
0,0.44532417693395276,0.0,0.55,20245.0
0,0.21693876472763776,0.0,0.5333333333333333,7146.0
0,0.33216825358563334,0.0,0.55,11812.0
0,0.7908217716115261,0.0,0.43333333333333335,36567.0
0,0.33716662588695867,0.0,0.5333333333333333,12304.0
0,0.27014218009478674,0.0,0.5333333333333333,14616.0
0,0.3127962085308057,0.0,0.55,19680.0
0,0.345970374089882,0.0,0.5666666666666667,13136.0
0,0.35121702561488466,0.0,0.5333333333333333,13612.0
0,0.36442189543778986,0.0,0.5666666666666667,19771.0
0,0.3143123418985488,0.0,0.5666666666666667,7445.0
0,0.5321223453986911,0.0,0.5,30026.0
0,0.36294069417873737,0.0,0.5,23046.0
0,0.3043209239971125,0.0,0.5666666666666667,6212.0
0,0.3182135380321005,0.0,0.5333333333333333,19206.0
0,0.3377589561634428,0.0,0.5666666666666667,10052.0
0,0.22952796738946912,0.0,0.5333333333333333,3541.0
0,0.5549966291552144,0.0,0.5666666666666667,25717.0
0,0.27049858798325055,0.0,0.55,3924.0
0,0.5171171171171172,0.0,0.43333333333333335,31680.0
0,0.2254255513400556,0.0,0.55,-4289.0
0,0.2839654467389082,0.0,0.5333333333333333,5872.0
0,0.235641151700404,0.0,0.55,-1783.0
0,0.20248211927131357,0.0,0.55,4873.0
0,0.49421759629926165,0.0,0.5333333333333333,22518.0
0,0.2545904618662656,0.0,0.55,13086.0
0,1.0,0.0,0.5333333333333333,37548.0
0,0.2471445699501483,0.0,0.55,13306.0
0,0.2514378221786734,0.0,0.5333333333333333,-1946.0
0,0.3252777303025124,0.0,0.5333333333333333,15745.0
0,0.33988630228348204,0.0,0.5666666666666667,13513.0
0,0.1994102622671678,0.0,0.5666666666666667,-3157.0
0,0.2644888650389053,0.0,0.5666666666666667,15184.0
0,0.34533193203713436,0.0,0.5666666666666667,22164.0
0,0.5391286392731778,0.0,0.55,30471.0
0,0.24894748504320852,0.0,0.5333333333333333,8896.0
0,0.5279723729649729,0.0,0.5666666666666667,24730.0
0,0.36956793988728864,0.0,0.5333333333333333,13060.0
0,0.3956756756756757,0.0,0.5666666666666667,20950.0
0,0.4203180212014134,0.0,0.5333333333333333,22360.0
0,0.4601229631540479,0.0,0.5666666666666667,21741.0
0,0.22999716829751754,0.0,0.55,13217.0
0,0.4199485977776098,0.0,0.5333333333333333,18542.0
0,0.5102176945000303,0.0,0.5666666666666667,28509.0
0,0.18276827682768276,0.0,0.55,5004.0
0,0.6089887640449438,0.0,0.5333333333333333,26755.0
0,0.4474389154963877,0.0,0.5666666666666667,20362.0
0,0.4679123568012457,0.0,0.5666666666666667,27018.0
0,0.20215034849717464,0.0,0.5666666666666667,-481.0
0,0.24669958141032522,0.0,0.5666666666666667,7732.0
0,0.4696259691573656,0.0,0.5333333333333333,21526.0
0,0.1875828041482023,0.0,0.55,1222.0
0,0.24107181601215014,0.0,0.55,-1090.0
0,0.49979425561682167,0.0,0.5333333333333333,32849.0
0,0.34755134281200634,0.0,0.55,22212.0
0,0.29371280286576595,0.0,0.5333333333333333,9547.0
0,0.31451612903225806,0.0,0.5666666666666667,14744.0
0,0.39637599093997733,0.0,0.4666666666666667,32638.0
0,0.24545133185003432,0.0,0.5333333333333333,-3091.0
0,0.9205113306217315,0.0,0.43333333333333335,36395.0
0,0.2662516353137547,0.0,0.5333333333333333,666.0
0,1.0,0.0,0.5666666666666667,37114.0
0,0.22466960352422907,0.0,0.55,5729.0
0,0.4021164021164021,0.0,0.5333333333333333,24588.0
0,0.307109277559244,0.0,0.5333333333333333,13731.0
