dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction
0.07692307692307693,0.4733333333333334,0.5666666666666667,0.6153846153846154,2.4886666666666666,0.0
0.1,0.5516666666666666,0.5366666666666667,0.9,2.646,0.0
0.1111111111111111,0.4733333333333334,0.5666666666666667,0.3333333333333333,1.6866666666666668,0.0
0.07692307692307693,0.5333333333333333,0.5666666666666667,0.6923076923076923,2.724666666666667,0.0
0.25,0.5433333333333333,0.5766666666666667,0.875,2.022666666666667,0.0
0.2,0.5333333333333333,0.5700000000000001,0.9,2.3813333333333335,0.0
0.16666666666666666,0.55,0.5833333333333334,0.3333333333333333,1.368,0.0
0.14285714285714285,0.49666666666666676,0.5666666666666667,0.2857142857142857,1.43,0.0
0.11764705882352941,0.5333333333333333,0.5666666666666667,0.7647058823529411,3.876,0.10066962962962964
0.18181818181818182,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.3473333333333333,0.0
0.16666666666666666,0.5166666666666667,0.5333333333333333,0.8333333333333334,1.48,0.0
0.14285714285714285,0.5333333333333333,0.5666666666666667,0.7142857142857143,3.132,0.017943703703703705
0.125,0.5433333333333333,0.5666666666666667,0.625,1.5233333333333334,0.0
0.08333333333333333,0.5333333333333333,0.5666666666666667,0.5833333333333334,2.3346666666666667,0.0
0.14285714285714285,0.5033333333333334,0.5466666666666666,0.42857142857142855,1.6046666666666667,0.0
0.08333333333333333,0.5333333333333333,0.5633333333333332,0.75,2.776,0.0
0.1,0.5516666666666666,0.5700000000000001,0.7,2.6486666666666667,0.0
0.09090909090909091,0.55,0.5333333333333333,0.8181818181818182,2.8886666666666665,0.0
0.2,0.5333333333333333,0.5700000000000001,0.5,1.9833333333333334,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.7272727272727273,2.4966666666666666,0.0
0.09090909090909091,0.5333333333333333,0.5333333333333333,0.6363636363636364,2.3686666666666665,0.0
0.1,0.535,0.5666666666666667,0.5,1.916,0.0
0.08333333333333333,0.5483333333333333,0.5633333333333332,0.75,3.0726666666666667,0.02718514814814815
0.1,0.4583333333333333,0.5700000000000001,0.3,1.8053333333333332,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.7272727272727273,2.5273333333333334,0.0
0.18181818181818182,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.4766666666666666,0.0
0.08333333333333333,0.5333333333333333,0.5633333333333332,0.6666666666666666,2.7746666666666666,0.0
0.09090909090909091,0.5333333333333333,0.5,0.36363636363636365,1.9653333333333334,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.8181818181818182,2.9806666666666666,0.0
0.07692307692307693,0.48000000000000004,0.5666666666666667,0.7692307692307693,2.6666666666666665,0.0
0.058823529411764705,0.5399999999999999,0.5666666666666667,0.5294117647058824,4.042666666666666,0.19829999999999998
0.1,0.5333333333333333,0.5399999999999999,0.8,2.219333333333333,0.0
0.07142857142857142,0.5333333333333333,0.5333333333333333,0.7142857142857143,3.264,0.06631111111111113
0.16666666666666666,0.5333333333333333,0.5666666666666667,0.75,2.906,0.0
0.2222222222222222,0.5399999999999999,0.5733333333333334,0.6666666666666666,2.162,0.0
0.25,0.5266666666666667,0.5666666666666667,0.5,0.9193333333333333,0.0
0.3333333333333333,0.5166666666666667,0.5666666666666667,0.6666666666666666,0.6766666666666666,0.0
0.2,0.5533333333333333,0.5666666666666667,0.8,1.0953333333333333,0.0
0.07692307692307693,0.5333333333333333,0.56,0.46153846153846156,2.9726666666666666,0.05579851851851852
0.125,0.5433333333333333,0.5433333333333333,0.875,2.0866666666666664,0.0
0.07692307692307693,0.5333333333333333,0.56,0.6153846153846154,3.0693333333333332,0.0373925925925926
0.07692307692307693,0.5466666666666666,0.56,0.7692307692307693,3.3926666666666665,0.0737514074074074
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.7272727272727273,2.932,0.030411851851851853
0.09090909090909091,0.5333333333333333,0.5,0.45454545454545453,2.2413333333333334,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.7272727272727273,2.562,0.0
0.1111111111111111,0.5366666666666667,0.5133333333333333,0.4444444444444444,1.8673333333333333,0.0
0.09090909090909091,0.5333333333333333,0.5,0.45454545454545453,2.0526666666666666,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.762,0.0
0.1,0.535,0.51,0.4,2.041333333333333,0.0
0.08333333333333333,0.5283333333333334,0.5666666666666667,0.5833333333333334,2.538666666666667,0.0
0.1111111111111111,0.4666666666666667,0.5399999999999999,0.2222222222222222,1.6426666666666667,0.0
0.1111111111111111,0.5399999999999999,0.5733333333333334,0.6666666666666666,2.138,0.0
0.09090909090909091,0.5333333333333333,0.5333333333333333,0.5454545454545454,2.322,0.0
0.1111111111111111,0.5366666666666667,0.5399999999999999,0.4444444444444444,1.966,0.0
0.1,0.5366666666666667,0.5700000000000001,0.4,2.254,0.0
0.08333333333333333,0.5483333333333333,0.5666666666666667,0.4166666666666667,2.736,0.016291592592592604
