footprint_pressure,spare_cap_x_n_tall_items,n_long_tall_items
0.5733333333333334,54976,0
0.8493333333333334,60772,0
0.874,79140,0
0.5146666666666667,50914,0
0.7773333333333333,54723,0
0.3626666666666667,34620,0
0.574,103096,0
0.7006666666666667,56265,1
0.5413333333333333,81021,0
0.7913333333333333,33850,0
0.7093333333333334,63957,0
0.7606666666666667,88024,0
0.498,87666,0
0.6166666666666667,23775,0
0.5506666666666666,27112,0
0.5913333333333334,23911,0
0.7813333333333333,35060,0
0.72,90860,1
0.7433333333333333,56511,0
0.7673333333333333,89015,1
0.7126666666666667,39766,0
0.586,129910,1
0.4706666666666667,62580,0
0.6313333333333333,103024,0
0.41133333333333333,29101,0
0.658,65541,0
0.6786666666666666,42664,0
0.8606666666666667,52252,1
0.8446666666666667,27942,0
0.514,25299,0
0.7513333333333333,36438,0
0.6333333333333333,42424,0
0.9,62888,0
0.48933333333333334,0,0
0.7266666666666667,17584,0
0.998,35820,1
0.706,71852,1
0.598,77070,0
0.8433333333333334,31654,0
0.35933333333333334,30199,0
0.622,45966,0
0.5966666666666667,46238,0
0.6846666666666666,65697,0
0.8493333333333334,72110,1
0.9726666666666667,25462,0
0.4766666666666667,55326,0
0.392,57278,1
0.8193333333333334,78904,0
0.6,55080,0
1.03,30561,0
0.6066666666666667,24380,0
0.5866666666666667,86552,1
0.5686666666666667,51374,0
0.634,85076,1
0.584,23136,0
0.6546666666666666,64269,1
0.3373333333333333,34756,0
0.674,43770,0
0.7766666666666666,36166,0
0.752,17448,0
0.6526666666666666,73204,1
0.7773333333333333,41176,0
0.98,16840,0
0.492,29392,0
0.7113333333333334,64734,0
0.608,50444,0
0.7106666666666667,42840,0
0.556,52640,0
0.746,51117,1
0.44733333333333336,57958,0
0.612,86008,1
0.602,71937,1
0.5433333333333333,51646,0
0.7166666666666667,37358,0
0.7353333333333333,19811,0
0.714,61749,0
0.5726666666666667,50150,0
0.542,55844,0
0.6486666666666666,44042,0
0.8146666666666667,49680,0
0.7053333333333334,54312,1
1.0386666666666666,25626,0
0.612,72678,0
0.746,56739,0
0.48933333333333334,59828,0
0.9406666666666667,36820,1
0.6233333333333333,49202,0
0.8033333333333333,34882,0
1.0153333333333334,36505,1
0.5486666666666666,26505,0
0.7833333333333333,77692,0
0.508,109688,0
0.6706666666666666,90536,0
0.38533333333333336,99330,0
0.6733333333333333,96225,2
0.548,84966,0
0.9106666666666666,75318,2
0.31066666666666665,70028,0
0.5433333333333333,81501,0
0.8266666666666667,89085,0
0.43066666666666664,91134,0
0.5126666666666667,54570,1
0.714,105140,0
0.9826666666666667,53555,1
0.244,75204,0
0.308,72132,0
0.6353333333333333,64791,1
0.5913333333333334,106864,0
0.23333333333333334,37970,0
0.71,78772,1
0.5553333333333333,76947,0
0.6633333333333333,58683,1
0.4053333333333333,89112,1
1.096,23992,0
0.44266666666666665,86580,0
0.776,49050,1
0.7253333333333334,77408,0
0.9833333333333333,36836,0
0.6026666666666667,75120,0
0.6406666666666667,83220,1
0.8606666666666667,44691,0
0.5086666666666667,48238,1
0.462,52718,1
0.7313333333333333,58977,0
0.34933333333333333,63872,1
0.844,42246,0
0.6213333333333333,41816,1
0.572,75330,0
0.5746666666666667,46296,1
0.6186666666666667,68610,0
0.462,57450,1
0.7313333333333333,51879,0
0.5846666666666667,69111,1
0.6086666666666667,45962,0
0.6,72111,1
0.88,48006,0
0.6733333333333333,64944,0
0.644,69537,1
0.49333333333333335,86424,0
1.0133333333333334,39764,0
0.576,50564,0
0.562,26389,0
0.9533333333333334,43935,0
0.606,25531,0
0.416,63528,0
0.7353333333333333,39818,0
0.8253333333333334,30908,0
0.9346666666666666,38160,0
0.608,46172,0
1.332,-6216,0
0.42133333333333334,32284,0
1.0306666666666666,12412,0
0.6706666666666666,20012,0
0.624,22252,0
0.828,32476,0
0.9406666666666667,21322,0
0.8966666666666666,23038,0
0.5573333333333333,52992,0
0.848,14234,0
0.6513333333333333,98760,0
0.7746666666666666,102530,1
0.878,73464,0
0.814,79608,0
0.37333333333333335,99744,0
0.6233333333333333,94472,1
0.792,50313,1
0.6393333333333333,45750,0
0.47,88128,1
0.5926666666666667,50230,0
0.9326666666666666,60336,0
0.232,75480,0
0.8366666666666667,49659,0
1.12,36015,0
0.8373333333333334,66844,0
0.176,39972,0
0.3993333333333333,30619,0
0.6826666666666666,63807,0
0.432,31728,0
0.4786666666666667,29488,0
0.5233333333333333,87258,0
1.1373333333333333,10404,0
0.694,39186,0
0.5346666666666666,54820,0
0.8546666666666667,25952,0
0.952,18900,0
0.37533333333333335,62710,0
0.818,43989,1
0.54,95512,1
0.6533333333333333,22140,0
0.53,79065,1
0.6633333333333333,39326,0
0.5873333333333334,94036,1
0.606,22509,0
1.002,51635,1
0.89,30022,0
0.7426666666666667,64848,1
0.6306666666666667,20896,0
0.6966666666666667,79236,1
0.5846666666666667,24493,0
0.8326666666666667,54028,1
0.7206666666666667,18191,0
0.9006666666666666,58095,1
0.7886666666666666,32606,0
0.898,81138,1
0.786,54621,0
0.8153333333333334,63516,1
0.7033333333333334,20563,0
0.8133333333333334,86994,2
0.7346666666666667,107390,1
0.7013333333333334,57549,1
0.7566666666666667,90075,1
0.6726666666666666,121240,1
0.6446666666666667,45398,0
0.7166666666666667,76524,1
0.6046666666666667,23815,0
0.936,67902,1
0.824,48003,0
0.7753333333333333,67404,1
1.034,18646,0
0.6633333333333333,21535,0
0.8326666666666667,74805,1
0.7206666666666667,39290,0
0.9353333333333333,55795,1
0.8233333333333334,31686,0
0.9106666666666666,42096,1
0.7986666666666666,15208,0
0.7806666666666666,80295,1
0.6686666666666666,41486,0
0.23133333333333334,0,0
0.962,56055,1
0.6006666666666667,22999,0
1.1446666666666667,21352,0
0.6386666666666667,49742,0
0.5366666666666666,55808,1
0.9226666666666666,10426,2
0.9473333333333334,19154,0
0.7833333333333333,30818,0
0.9613333333333334,32280,0
0.5246666666666666,80508,1
1.1453333333333333,33632,0
0.7173333333333334,50838,1
1.0306666666666666,16262,0
0.968,30189,1
0.12266666666666666,41272,0
1.0606666666666666,42272,1
0.5393333333333333,71481,1
0.48,60920,0
0.9553333333333334,24306,1
0.9013333333333333,26094,1
0.62,25010,0
0.9506666666666667,42840,0
1.1093333333333333,13968,1
0.8806666666666667,41142,1
0.8673333333333333,54588,1
0.8733333333333333,24176,0
0.688,40400,1
0.5406666666666666,54248,1
0.798,64748,1
0.5926666666666667,42874,0
0.5693333333333334,47160,0
0.9886666666666667,23547,1
1.2226666666666666,2576,1
1.104,12522,0
0.9953333333333333,35660,1
0.6313333333333333,73356,1
1.0306666666666666,16330,1
0.7873333333333333,46695,0
0.604,44828,1
0.9266666666666666,33000,0
0.7253333333333334,46102,0
0.8586666666666667,34474,0
0.758,19843,0
0.8026666666666666,53328,1
0.826,74320,1
0.9173333333333333,22173,2
1.1073333333333333,7356,3
0.188,38797,1
1.022,31722,1
1.0573333333333332,16590,3
1.0613333333333332,31724,0
0.562,0,0
1.0513333333333332,22410,1
0.732,33744,0
0.742,68832,2
0.9846666666666667,9394,0
1.1446666666666667,-564,2
1.026,10167,1
1.0873333333333333,38160,1
0.9993333333333333,32562,0
0.6653333333333333,45896,0
0.9753333333333334,20964,0
0.7546666666666667,0,0
0.974,40755,1
0.6686666666666666,86376,1
0.7626666666666667,38618,1
0.994,19911,1
0.804,38748,1
0.7526666666666667,69212,1
1.0386666666666666,19312,1
0.7373333333333333,36518,1
0.4026666666666667,52994,2
0.7333333333333333,18991,0
1.062,8225,2
0.9066666666666666,12672,1
0.6653333333333333,49278,1
0.8813333333333333,50412,2
0.9886666666666667,11000,0
0.45866666666666667,26504,0
0.6906666666666667,34772,0
0.8473333333333334,12969,0
0.44666666666666666,72573,2
0.5533333333333333,51346,1
0.8913333333333333,29812,0
1.1866666666666668,-4278,1
0.682,20454,0
0.9306666666666666,44829,1
0.9433333333333334,40272,1
0.9793333333333333,21699,1
1.1033333333333333,3501,1
0.9066666666666666,33654,1
0.5173333333333333,52888,1
0.568,67197,2
0.412,60778,1
1.2026666666666668,-1536,1
0.8846666666666667,44960,2
1.09,27315,1
0.5726666666666667,48640,1
1.048,20190,0
0.22933333333333333,38888,0
0.6793333333333333,39234,0
0.788,44295,2
0.6173333333333333,79124,2
0.8293333333333334,62100,1
0.9906666666666667,27696,0
0.9386666666666666,34977,0
0.7153333333333334,53127,0
0.784,29892,1
0.6026666666666667,80196,0
0.754,82896,1
0.6906666666666667,0,0
0.8606666666666667,27214,0
0.7026666666666667,34982,1
0.9453333333333334,23094,1
0.8586666666666667,36486,1
0.8706666666666667,36171,1
0.712,61716,1
0.902,29007,1
0.796,47736,1
0.638,43588,1
0.646,59724,2
0.5313333333333333,44664,2
0.6806666666666666,57129,1
0.9393333333333334,46012,1
0.7,45652,0
1.0766666666666667,6284,1
1.1033333333333333,23885,1
0.8913333333333333,28706,0
0.6233333333333333,47748,1
0.7986666666666666,52404,0
0.824,49167,1
1.3626666666666667,-46810,1
0.2946666666666667,31429,1
0.25733333333333336,0,0
1.0326666666666666,21650,2
0.47733333333333333,0,0
1.41,-23385,1
0.606,42394,0
0.9746666666666667,20206,0
0.542,55408,0
0.94,13296,0
0.8273333333333334,49236,1
0.6566666666666666,71547,0
1.148,22232,0
0.71,27136,2
0.662,80396,1
0.9673333333333334,23572,0
0.8,65732,1
1.136,28885,1
0.688,40472,0
0.868,53884,2
0.456,30088,0
0.8506666666666667,33396,1
1.0246666666666666,18184,0
1.0446666666666666,30100,1
0.49933333333333335,0,0
1.0113333333333334,9558,0
0.9973333333333333,17326,0
0.8453333333333334,37023,2
1.054,11976,0
0.9413333333333334,27342,0
0.9246666666666666,57920,1
0.9533333333333334,47576,1
1.1413333333333333,12156,1
1.0226666666666666,19707,0
0.8233333333333334,58652,2
1.0286666666666666,44430,1
0.6633333333333333,43020,0
0.966,41500,1
0.856,30526,0
1.012,21819,1
1.09,24174,0
1.132,13760,1
0.814,60256,2
1.282,-29945,2
1.074,18288,2
1.084,9438,0
0.9373333333333334,27936,1
1.12,9132,1
0.6406666666666667,0,0
0.6653333333333333,0,0
0.5506666666666666,0,0
0.7986666666666666,52025,3
0.9213333333333333,42692,1
0.8206666666666667,15365,0
0.9826666666666667,22342,0
0.5806666666666667,41884,2
0.85,40191,1
0.9466666666666667,43336,1
1.0766666666666667,7611,1
0.656,43520,0
1.0546666666666666,19436,1
0.6593333333333333,45000,1
0.856,26894,0
0.7606666666666667,43008,2
0.8246666666666667,68020,2
0.644,39948,0
0.9666666666666667,18624,1
0.6113333333333333,43002,0
0.888,28266,0
0.622,23755,0
0.7273333333333334,37056,0
0.668,61686,1
0.9486666666666667,44408,1
0.8353333333333334,72716,1
0.75,39380,0
0.6586666666666666,43320,1
0.7713333333333333,48741,1
0.8926666666666667,46194,0
0.8493333333333334,29550,0
1.0766666666666667,33500,1
0.8833333333333333,26403,1
1.0166666666666666,8961,1
0.868,56277,0
0.7973333333333333,48921,1
0.834,34092,1
0.7653333333333333,48006,1
0.7406666666666667,58089,1
0.734,42762,2
0.7973333333333333,65148,2
0.9246666666666666,29972,2
0.8,35952,1
0.5346666666666666,79983,1
0.6773333333333333,62079,1
0.78,44601,2
0.626,66021,1
0.5906666666666667,67092,1
0.8533333333333334,54924,2
0.6973333333333334,65163,1
0.7686666666666667,70860,1
0.5553333333333333,68112,2
0.858,35223,0
0.8333333333333334,50812,2
0.7013333333333334,42110,1
0.7633333333333333,30386,0
0.7713333333333333,16755,0
0.7726666666666666,59004,1
0.9166666666666666,63136,1
0.774,36183,1
0.5246666666666666,68397,1
1.22,-12504,1
0.994,13281,1
0.7506666666666667,20490,0
0.9526666666666667,21453,1
0.9553333333333334,41365,2
0.6966666666666667,76756,1
0.346,29966,1
1.0033333333333334,38940,1
0.7846666666666666,18815,0
1.1973333333333334,-11868,2
0.636,22743,1
0.5946666666666667,45002,1
1.2006666666666668,3016,0
1.414,-23022,0
1.198,-884,1
0.718,61266,1
1.0426666666666666,12090,2
0.5686666666666667,36704,2
0.69,37958,1
0.6513333333333333,51302,0
0.626,50980,0
1.304,11276,0
0.7513333333333333,57717,1
0.324,31785,1
1.026,26096,2
1.2566666666666666,-26645,1
1.2426666666666666,-7225,1
1.2626666666666666,-21084,2
0.8886666666666667,49164,1
1.0173333333333334,28384,1
0.7446666666666667,52125,1
1.194,2585,1
0.876,60705,2
1.0813333333333333,38184,1
1.0506666666666666,26256,1
1.028,28839,1
1.074,17684,1
1.024,15846,1
0.8913333333333333,25392,0
0.706,50718,2
0.9113333333333333,44516,1
0.8886666666666667,42534,1
1.06,22336,1
0.676,39982,0
0.748,53013,2
0.96,16116,0
0.7606666666666667,48456,2
0.7626666666666667,37610,0
0.7853333333333333,38373,2
0.9906666666666667,28056,1
0.9206666666666666,22002,1
1.032,28530,2
1.0093333333333334,35020,2
1.196,6688,1
0.3606666666666667,57152,2
1.0833333333333333,37595,1
0.9046666666666666,49072,2
0.63,63093,1
1.0133333333333334,20910,0
0.964,28175,3
0.756,64784,3
0.9613333333333334,52095,2
1.07,21090,0
1.1666666666666667,12800,1
1.034,31842,0
1.054,45235,1
0.8186666666666667,25684,0
1.2006666666666668,3170,1
0.6013333333333334,21975,1
0.7066666666666667,18030,1
1.068,17160,2
0.782,0,0
0.8833333333333333,27752,0
0.8853333333333333,30628,0
1.058,6716,2
0.7166666666666667,57633,1
0.752,42256,0
0.9246666666666666,17618,0
0.8733333333333333,42330,1
0.7866666666666666,45888,1
0.8313333333333334,33616,0
0.952,31688,2
0.5533333333333333,41026,2
1.01,30716,1
0.974,45052,1
0.756,37376,0
0.766,15364,0
0.774,70596,1
0.7693333333333333,12184,1
0.952,18476,0
0.9373333333333334,21306,1
0.6873333333333334,18969,0
0.898,17454,0
1.0173333333333334,24612,0
0.752,37836,0
0.9026666666666666,21256,0
0.7486666666666667,0,0
0.762,31034,0
0.9126666666666666,21544,0
0.6713333333333333,54216,1
0.7666666666666667,31412,1
0.8546666666666667,44736,0
0.914,33116,1
0.84,52872,1
0.9733333333333334,29616,1
0.908,11859,0
0.8546666666666667,39432,0
0.9313333333333333,9716,0
0.788,57660,0
0.8526666666666667,14210,0
1.0206666666666666,18760,1
0.6086666666666667,54390,0
0.808,27092,1
0.616,72348,1
0.8693333333333333,50025,0
0.9886666666666667,20420,0
0.9573333333333334,38799,0
0.8993333333333333,42195,1
0.9333333333333333,25122,0
0.6733333333333333,67119,1
0.5266666666666666,40862,2
0.7826666666666666,50244,1
0.6966666666666667,57402,2
0.652,21536,0
0.7093333333333334,52845,2
0.61,60960,2
0.7626666666666667,66108,2
0.6813333333333333,58704,1
0.9393333333333334,22257,1
0.7766666666666666,42381,1
0.8893333333333333,22002,1
0.6873333333333334,63021,1
0.976,37224,1
0.828,47820,0
0.502,47584,2
1.0213333333333334,33495,0
0.7053333333333334,53100,3
0.924,45924,0
1.136,9856,1
0.7653333333333333,45696,1
0.626,59391,1
0.9613333333333334,33969,0
0.6413333333333333,73276,2
0.7466666666666667,57496,2
1.0453333333333332,21040,1
0.8226666666666667,38904,1
0.8706666666666667,42357,0
0.7953333333333333,34254,0
0.8006666666666666,44361,1
0.5666666666666667,57280,0
0.6726666666666666,44794,0
1.0893333333333333,10370,2
0.706,43730,0
1.0266666666666666,15459,1
1.1073333333333333,14016,1
0.862,44572,2
0.5313333333333333,57994,0
0.6166666666666667,77160,1
0.8186666666666667,31428,1
0.794,39366,0
0.7666666666666667,65164,2
0.9746666666666667,48665,2
0.6233333333333333,52168,1
0.7933333333333333,76436,1
0.8346666666666667,41652,0
1.028,27327,0
0.6593333333333333,40580,1
0.6953333333333334,61776,1
0.7766666666666666,54141,1
0.6746666666666666,56436,2
0.858,46956,1
0.7326666666666667,0,0
0.8573333333333333,47571,1
0.8466666666666667,27494,0
0.8093333333333333,37254,0
0.536,52644,0
0.9073333333333333,25371,1
0.7346666666666667,43702,0
1.4266666666666667,-28684,1
0.31533333333333335,33209,0
0.904,48680,2
1.262,-5905,2
1.284,-22788,2
1.3233333333333333,-14285,1
0.5873333333333334,23239,0
0.6486666666666666,38930,0
1.2513333333333334,-2898,0
1.1226666666666667,6897,0
0.5006666666666667,27269,0
0.7353333333333333,30870,0
1.0866666666666667,20096,1
1.0353333333333334,25948,1
0.796,75160,1
0.816,31384,0
0.964,14402,1
0.738,31592,1
0.386,29522,1
0.7686666666666667,58353,1
0.7066666666666667,33496,1
0.5026666666666667,23021,1
0.36133333333333334,27805,1
0.596,68118,1
0.6346666666666667,21324,0
0.49333333333333335,26108,0
0.9166666666666666,47865,0
1.0386666666666666,37545,0
0.9,37015,3
0.7386666666666667,68460,0
0.7673333333333333,52320,1
0.9193333333333333,48032,2
0.27266666666666667,33248,1
1.1486666666666667,29480,2
1.1706666666666667,19674,2
1.24,222,2
1.0386666666666666,10416,0
0.8393333333333334,39906,2
0.9053333333333333,22044,0
0.706,57348,2
0.9946666666666667,30435,1
1.0586666666666666,47065,1
0.08666666666666667,0,0
1.006,47740,1
1.0786666666666667,13584,1
0.8606666666666667,21526,0
0.6613333333333333,56571,2
0.8666666666666667,52320,1
0.844,48387,1
0.166,0,0
1.0393333333333334,15216,2
0.904,50800,2
0.87,22758,0
0.8533333333333334,50235,1
1.0773333333333333,15606,0
1.0633333333333332,27258,0
0.9966666666666667,49344,1
1.1493333333333333,5700,1
1.1466666666666667,14535,2
0.9413333333333334,35958,1
1.108,9204,1
0.9893333333333333,13196,0
0.6193333333333333,62808,2
1.17,-6495,1
0.7033333333333334,21210,0
0.918,61445,1
0.67,0,0
0.7853333333333333,26748,0
0.8746666666666667,12391,0
0.886,37773,1
0.8813333333333333,50540,2
0.8186666666666667,30104,0
0.7686666666666667,18634,0
1.116,5744,1
1.08,20080,1
1.0213333333333334,14664,1
0.718,67896,1
0.8126666666666666,27606,0
0.854,48824,2
1.1073333333333333,11685,1
0.92,50860,0
0.8953333333333333,64304,0
0.7566666666666667,15765,0
0.7213333333333334,36344,0
0.8893333333333333,25830,0
0.7433333333333333,35698,1
0.878,38307,0
0.9373333333333334,24544,1
0.7293333333333333,50091,1
0.7686666666666667,16424,0
0.8686666666666667,36396,1
0.9973333333333333,21528,0
0.9253333333333333,18506,0
0.85,12261,0
0.8793333333333333,30879,1
0.822,27164,1
0.902,12820,0
0.6846666666666666,17909,0
0.6906666666666667,74684,2
0.8766666666666667,29164,0
0.8686666666666667,23856,0
0.7626666666666667,36342,0
0.9326666666666666,44784,0
0.7626666666666667,31922,0
0.8833333333333333,31614,1
0.9346666666666666,37053,0
0.9413333333333334,30885,0
0.9053333333333333,41637,0
0.6873333333333334,21179,0
0.8573333333333333,42612,0
0.936,31797,0
0.772,64504,2
0.684,72561,0
0.7033333333333334,0,0
0.734,33306,0
0.7146666666666667,40094,0
0.9486666666666667,38526,0
0.858,46914,0
1.008,24836,1
0.6213333333333333,51352,0
0.834,30532,0
0.5413333333333333,0,0
0.9553333333333334,21484,0
0.7593333333333333,44601,1
1.012,16134,0
1.048,30411,0
0.7073333333333334,41738,0
0.924,48609,0
0.7053333333333334,47046,1
0.8333333333333334,56997,0
0.9833333333333333,38280,1
0.904,45525,0
0.64,68148,1
0.778,43449,1
0.6833333333333333,36598,1
0.732,62092,2
0.654,65112,2
0.7466666666666667,60996,1
0.7333333333333333,75776,2
1.006,25368,3
0.6546666666666666,55107,2
0.69,46816,0
0.7046666666666667,70636,3
0.85,61090,2
0.6046666666666667,44652,1
0.846,46254,1
0.6066666666666667,73551,1
0.6413333333333333,72831,1
0.61,35676,2
0.8593333333333333,30718,0
0.8973333333333333,51693,0
0.7953333333333333,60792,1
1.03,34828,1
0.7593333333333333,48579,1
0.7886666666666666,39267,1
0.886,28662,0
0.5813333333333334,65244,1
0.71,52749,1
0.8886666666666667,53564,1
0.8953333333333333,45340,1
0.7313333333333333,66096,1
0.844,24364,1
1.1953333333333334,-20845,2
0.7293333333333333,39444,0
0.522,56762,0
0.646,44630,0
0.9126666666666666,35490,3
0.7566666666666667,60352,2
1.01,30588,1
0.9173333333333333,36076,2
0.6506666666666666,48432,0
0.9873333333333333,25568,2
0.706,56520,1
0.8126666666666666,45753,1
0.8066666666666666,36328,0
0.7753333333333333,60393,1
0.676,76348,2
0.7646666666666667,17787,0
0.7293333333333333,39682,1
0.8273333333333334,11941,0
0.6593333333333333,72528,1
0.866,26606,0
0.9286666666666666,35442,0
0.626,56640,2
0.7453333333333333,62292,0
0.7286666666666667,21371,0
0.7913333333333333,15525,0
0.822,45975,0
0.9113333333333333,28684,0
0.6146666666666667,44482,1
0.59,67392,2
0.8593333333333333,59676,1
0.7093333333333334,73044,0
0.8513333333333334,50454,1
0.888,78285,1
0.8386666666666667,59996,2
0.5826666666666667,48290,1
1.0,10398,1
0.6873333333333334,48273,1
0.5633333333333334,53502,0
0.9666666666666667,11994,1
0.876,28252,0
1.2793333333333334,-19251,1
1.0533333333333332,6534,1
0.7026666666666667,39952,0
0.7893333333333333,31892,0
0.9913333333333333,22192,1
0.7873333333333333,35463,1
0.9546666666666667,28434,0
0.646,49815,1
0.604,56052,1
1.3126666666666666,-23120,1
0.98,11274,1
0.9033333333333333,34992,0
0.9453333333333334,30834,0
0.3426666666666667,33638,0
1.2706666666666666,-17340,1
1.0666666666666667,5814,1
0.6753333333333333,48200,0
0.6526666666666666,20512,1
1.1833333333333333,-735,2
0.9773333333333334,33936,2
0.7826666666666666,57640,2
0.838,57892,1
1.1306666666666667,20805,1
0.44333333333333336,30806,1
0.7086666666666667,42220,1
1.3826666666666667,-25530,1
0.3566666666666667,32626,1
0.622,45860,1
1.0173333333333334,16742,0
1.1586666666666667,7174,0
0.4226666666666667,56120,0
1.036,18987,0
0.9186666666666666,17144,0
0.664,16129,1
0.7226666666666667,76448,1
0.7153333333333334,14666,1
1.0,36216,1
0.438,24724,1
0.48933333333333334,23261,1
0.4026666666666667,27291,1
0.6533333333333333,42732,0
0.6513333333333333,39652,1
0.7173333333333334,62742,1
0.4513333333333333,24484,1
1.114,33576,1
1.0626666666666666,39428,1
0.268,31347,1
1.178,18490,1
1.084,18054,1
1.1206666666666667,38728,0
1.262,19592,0
0.3446666666666667,30036,1
0.9966666666666667,43782,0
0.7673333333333333,41412,0
0.8393333333333334,42684,1
0.8186666666666667,47931,1
1.0973333333333333,36795,2
0.3953333333333333,65240,1
0.6853333333333333,47952,0
0.976,45755,2
0.812,38619,2
0.22,0,0
0.25666666666666665,72410,0
0.24933333333333332,0,0
0.9473333333333334,57155,1
1.066,18141,1
0.204,38727,0
0.9266666666666666,48255,2
0.102,39492,1
0.876,54784,1
0.051333333333333335,0,0
0.2853333333333333,36332,0
1.1633333333333333,-9836,1
0.3446666666666667,59398,1
0.8486666666666667,59296,2
0.79,44076,2
0.34933333333333333,0,0
0.4513333333333333,28187,0
1.2566666666666666,-25362,2
0.434,0,0
1.1893333333333334,13548,0
0.38133333333333336,67264,0
0.48933333333333334,50622,2
1.34,-21404,1
1.1406666666666667,7230,0
0.51,60734,0
0.914,21885,2
0.402,31389,0
0.744,55353,2
0.9166666666666666,12345,0
0.6973333333333334,45522,0
0.9306666666666666,34512,2
0.732,47292,1
0.6526666666666666,47718,1
1.0406666666666666,41740,1
0.626,24049,0
0.9566666666666667,34756,1
1.214,104,0
0.5806666666666667,48436,1
0.22333333333333333,38440,1
0.322,31858,1
1.2346666666666666,-8050,2
0.836,25038,1
0.39666666666666667,0,0
1.224,4445,1
0.5926666666666667,24581,0
1.1466666666666667,14695,2
0.9853333333333333,29044,2
0.43866666666666665,30401,0
0.61,40680,1
0.4513333333333333,26021,1
0.946,33804,1
0.8853333333333333,42925,3
0.7386666666666667,32350,1
0.4533333333333333,56424,1
0.7626666666666667,44895,2
1.058,27084,1
0.764,42116,0
0.6873333333333334,65688,1
0.538,24201,1
0.9553333333333334,18126,1
0.48933333333333334,52712,1
0.604,0,0
1.0193333333333334,40040,0
1.032,28405,1
0.5973333333333334,26204,0
0.9233333333333333,37996,1
0.6733333333333333,47708,0
0.972,27892,2
0.49266666666666664,53758,1
0.33,63638,1
1.1146666666666667,7200,1
0.5526666666666666,52174,1
1.004,16644,2
0.9586666666666667,25444,0
0.9253333333333333,30075,2
1.0453333333333332,24236,1
0.676,44444,0
0.9413333333333334,46955,2
0.44733333333333336,53512,2
0.4206666666666667,30533,0
1.0873333333333333,21244,1
0.7126666666666667,17069,1
0.746,43398,1
1.3366666666666667,-16390,1
1.0853333333333333,21537,0
0.41533333333333333,0,0
0.736,20965,0
0.8626666666666667,44176,1
0.6133333333333333,23269,0
0.9826666666666667,21993,2
0.806,21096,2
0.7973333333333333,47199,2
0.9113333333333333,53356,1
0.676,50355,2
0.876,54716,2
0.7113333333333334,49335,1
0.5866666666666667,24112,0
1.0493333333333332,45000,0
1.18,-6741,3
0.7733333333333333,16085,0
0.7606666666666667,17604,0
0.7386666666666667,68440,1
0.86,14899,0
0.7986666666666666,68405,2
0.794,29318,1
0.8446666666666667,31842,2
0.7733333333333333,25758,2
0.7033333333333334,51642,2
0.7866666666666666,42012,0
0.8913333333333333,66585,1
0.9366666666666666,34731,1
0.846,43119,1
0.7566666666666667,40540,1
0.926,65385,1
0.7353333333333333,62793,0
0.5653333333333334,25696,0
1.0073333333333334,27045,1
0.62,24942,0
0.6826666666666666,46906,0
1.078,17448,1
1.012,20610,2
1.0626666666666666,462,3
0.9913333333333333,11710,3
0.6713333333333333,21663,0
0.9066666666666666,40335,2
0.5653333333333334,27906,0
1.064,23016,2
0.744,40060,0
0.708,47228,0
1.0106666666666666,30745,2
0.8206666666666667,13997,0
0.7446666666666667,45495,1
0.824,33150,1
0.7746666666666666,41918,0
0.7866666666666666,47790,1
0.7993333333333333,35196,0
0.862,51688,1
0.7,51348,1
0.8986666666666666,29786,0
0.7093333333333334,53196,1
0.7273333333333334,55794,1
0.8253333333333334,63000,0
0.9433333333333334,42108,1
0.8846666666666667,57468,1
0.8873333333333333,52332,1
0.9226666666666666,42376,1
0.8513333333333334,41391,0
0.884,31800,1
0.7966666666666666,45492,0
0.6946666666666667,47787,1
0.8506666666666667,28959,2
0.7793333333333333,23836,2
0.6946666666666667,35286,1
0.9426666666666667,31848,1
0.852,40236,1
0.7986666666666666,31450,1
0.9533333333333334,62364,1
0.9146666666666666,52000,1
0.728,0,0
0.81,44772,0
0.7973333333333333,49329,0
0.7346666666666667,35864,0
0.8306666666666667,53992,1
0.6133333333333333,0,0
0.7253333333333334,69772,1
0.8233333333333334,79380,0
0.8826666666666667,66060,1
0.6986666666666667,16897,1
0.922,56612,0
0.6026666666666667,24569,0
0.774,29586,0
0.7113333333333334,42654,2
0.57,62454,2
0.728,18988,0
0.8026666666666666,12981,0
0.7733333333333333,51921,0
0.8893333333333333,11795,0
0.874,22530,2
0.7326666666666667,42330,2
0.764,53124,0
0.966,25419,1
0.8753333333333333,33807,1
0.786,34332,1
0.954,41712,1
0.6446666666666667,21581,0
0.742,20004,0
0.7726666666666666,59412,0
0.7653333333333333,17861,0
0.618,46182,1
0.74,28296,1
0.5673333333333334,27136,0
0.7193333333333334,24736,2
0.6493333333333333,50109,2
0.6346666666666667,36186,1
0.6026666666666667,26779,0
0.8606666666666667,39894,1
0.8826666666666667,33198,1
0.792,41586,1
0.7453333333333333,44974,0
0.6866666666666666,22355,0
0.6073333333333333,26461,0
0.812,32158,0
0.7793333333333333,15124,0
0.64,19689,0
0.698,40630,0
0.6553333333333333,36422,1
0.7026666666666667,38056,1
0.6046666666666667,22256,0
0.7606666666666667,28532,1
0.898,25254,1
0.748,35694,0
0.8453333333333334,47838,1
0.7826666666666666,35214,0
0.724,17475,0
0.838,57620,1
0.7993333333333333,43233,1
0.7666666666666667,16643,0
0.6273333333333333,21208,0
0.7106666666666667,37592,0
