spare_cap_x_long_item,dim_l_max_to_veh_l,wl_total_x_sku_counts
2228.0,0.5666666666666667,7518.7500003
0.0,0.48333333333333334,9291.666667
9988.5,0.55,6776.6666664
1089.3333333333333,0.5666666666666667,12390.0
12055.2,0.5333333333333333,2391.6666665
582.2,0.5666666666666667,21018.75
2391.6923076923076,0.55,16455.833329
3675.7777777777774,0.5333333333333333,8658.749999700001
3179.25,0.5666666666666667,12740.000004
1467.0,0.5666666666666667,19937.500004999998
20090.666666666664,0.5333333333333333,1230.0
13610.4,0.5333333333333333,3245.8333334999998
821.75,0.5666666666666667,21993.333328
14670.0,0.5333333333333333,1903.3333332
451.9285714285714,0.5333333333333333,19576.666662
1478.142857142857,0.5666666666666667,18911.666662
-1657.5555555555554,0.5333333333333333,32220.0
1194.1818181818182,0.5333333333333333,12205.416663
110.0,0.55,29129.999994
-1262.3157894736842,0.55,34041.666673
335.9285714285714,0.5333333333333333,19180.0
916.8181818181819,0.5333333333333333,12127.5
4326.5,0.55,12879.999996
-2063.578947368421,0.55,36266.25
0.0,0.4166666666666667,1068.3333332
-16.285714285714285,0.55,20597.5
2219.181818181818,0.55,13053.333337
0.0,0.4666666666666667,591.2499998999999
0.0,0.43333333333333335,802.5
7441.428571428571,0.55,5060.4166669
1616.3076923076924,0.5666666666666667,15036.666670999999
0.0,0.5,1416.6666668
3813.0,0.55,9200.0
636.0,0.55,21293.749995000002
11947.6,0.5666666666666667,2300.0
2903.25,0.55,13910.000004
2419.333333333333,0.5333333333333333,7113.7500003
4100.0,0.5666666666666667,11980.833337
5127.636363636364,0.5666666666666667,10413.3333337
511.06666666666666,0.5333333333333333,21662.500004999998
0.0,0.5,3292.5
-638.6470588235295,0.5333333333333333,28616.666661
16438.5,0.5666666666666667,1361.6666668
96.66666666666667,0.5333333333333333,22699.999995000002
1017.8333333333333,0.5333333333333333,14949.999996
7717.0,0.5666666666666667,7001.2500003
3182.222222222222,0.5333333333333333,8651.25
3734.5,0.5666666666666667,12750.0
2622.0,0.5333333333333333,6303.3333336
2314.75,0.5333333333333333,6736.6666664
5346.200000000001,0.5333333333333333,2787.5
2287.25,0.5333333333333333,6543.3333336
1818.6000000000001,0.55,20368.750004999998
609.25,0.55,24500.0
3051.8888888888887,0.5333333333333333,6341.2499997
5722.25,0.5666666666666667,5256.6666664
6197.666666666666,0.55,8658.749999700001
2628.3636363636365,0.5666666666666667,10092.5
1227.142857142857,0.5666666666666667,18007.5
1944.6153846153848,0.55,17279.166671
3818.428571428571,0.5666666666666667,3852.9166668999997
5901.200000000001,0.55,10687.5
1829.6000000000001,0.5666666666666667,8108.3333330000005
7118.285714285714,0.5333333333333333,4900.0
1877.3076923076924,0.5666666666666667,15334.583329000001
8427.25,0.5666666666666667,1413.3333332
7188.0,0.5333333333333333,2100.0
720.2142857142857,0.5333333333333333,20807.5
7399.142857142857,0.5666666666666667,3762.5
1284.1666666666665,0.5333333333333333,15795.0
7184.333333333333,0.5666666666666667,6367.5
2908.222222222222,0.5333333333333333,9438.75
4042.75,0.5666666666666667,11700.0
7100.0,0.5333333333333333,4585.0000002
1591.6000000000001,0.5666666666666667,18893.749995000002
5591.200000000001,0.5333333333333333,2954.1666665000002
325.5,0.5666666666666667,22926.666672
-127.73333333333333,0.5333333333333333,23893.750004999998
4956.166666666666,0.5666666666666667,2584.9999998
891.923076923077,0.5333333333333333,18497.916671
6348.25,0.5666666666666667,4806.6666664
2774.1,0.5333333333333333,11554.166669999999
7482.857142857142,0.5333333333333333,6095.8333331
1685.4285714285713,0.5666666666666667,16140.833338
1028.4,0.5666666666666667,19893.75
1774.6000000000001,0.55,20006.25
3457.8,0.55,9529.166667
0.0,0.5,8266.666667
1008.9285714285713,0.5333333333333333,14472.5
0.0,0.5,10262.0833337
764.6,0.5333333333333333,16962.499995000002
1524.9166666666665,0.5333333333333333,11334.9999996
2494.5454545454545,0.5833333333333334,11779.166663
2415.375,0.5833333333333334,6763.3333336
494.5,0.5833333333333334,16829.166662
969.2857142857142,0.5333333333333333,14700.0
1248.0,0.5333333333333333,11390.0000004
2962.125,0.5333333333333333,5403.3333336
3458.0,0.5833333333333334,9236.25
3141.875,0.5333333333333333,5130.0
1761.2727272727273,0.55,10857.9166663
1458.5454545454545,0.5666666666666667,11660.0
3171.125,0.55,5990.0
2363.5,0.5833333333333334,15939.999996
4800.25,0.5833333333333334,7276.6666664
1656.0,0.5333333333333333,9203.3333337
5344.333333333333,0.5833333333333334,9671.249997
1680.8181818181818,0.5666666666666667,11165.0
1813.3000000000002,0.55,9537.5
1942.909090909091,0.55,10812.0833337
898.923076923077,0.55,15789.583329000001
1063.3846153846155,0.5333333333333333,13119.166670999999
0.0,0.5,5150.0
1592.5454545454545,0.5333333333333333,10175.0
1661.076923076923,0.5833333333333334,15258.75
2012.6000000000001,0.55,9312.5
3382.0,0.5333333333333333,4393.3333336
4970.444444444444,0.55,7218.7499997
1645.6363636363637,0.5333333333333333,10005.4166663
1042.076923076923,0.55,15405.0
1771.6363636363637,0.55,10055.8333337
1126.8333333333333,0.5333333333333333,12210.0
-424.55555555555554,0.5833333333333334,28177.500006
4225.428571428572,0.5666666666666667,4141.6666669
859.7857142857142,0.5333333333333333,15207.5
4412.888888888889,0.5833333333333334,8624.999999700001
